scenario_id,basis,model,history_window_years,history_start_ay,attempted_fits,successful_fits,failed_fits,success_rate,mean_runtime_seconds,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,root_mean_squared_error,standard_deviation_percentage_error
short_emerging_no_break,gross,chain_ladder,7,2018,1,1,0,1.0,0.02025839999987511,-8.10284250948185,-8.10284250948185,8.10284250948185,12391348.973085761,
short_emerging_no_break,gross,inflation_adjusted_chain_ladder,7,2018,1,1,0,1.0,0.033782200000132434,-7.087762096948956,-7.087762096948956,7.087762096948956,10839027.597874522,
short_emerging_no_break,gross,cashflow_uplift,7,2018,1,1,0,1.0,0.028568599998834543,-5.37535412603088,-5.37535412603088,5.37535412603088,8220311.421778381,
short_emerging_no_break,gross,regularized_poisson,7,2018,1,0,1,0.0,0.2932788000034634,,,,,
short_emerging_no_break,gross,regularized_poisson_break_interaction,7,2018,1,0,1,0.0,0.3049195999992662,,,,,
short_emerging_no_break,gross,regularized_tweedie,7,2018,1,0,1,0.0,1.2350633000023663,,,,,
short_emerging_no_break,gross,chain_ladder,5,2020,1,0,1,0.0,0.008542199997464195,,,,,
short_emerging_no_break,gross,inflation_adjusted_chain_ladder,5,2020,1,0,1,0.0,0.014522700002999045,,,,,
short_emerging_no_break,gross,cashflow_uplift,5,2020,1,0,1,0.0,0.011505900001793634,,,,,
short_emerging_no_break,gross,regularized_poisson,5,2020,1,0,1,0.0,0.0037904999990132637,,,,,
short_emerging_no_break,gross,regularized_poisson_break_interaction,5,2020,1,0,1,0.0,0.007332299996051006,,,,,
short_emerging_no_break,gross,regularized_tweedie,5,2020,1,0,1,0.0,0.003763799999433104,,,,,
short_emerging_no_break,ceded,chain_ladder,15,2010,1,1,0,1.0,0.023783099997672252,6.513352471653255,6.513352471653255,6.513352471653255,4597934.78975749,
short_emerging_no_break,ceded,inflation_adjusted_chain_ladder,15,2010,1,1,0,1.0,0.046436099997663405,12.76452796210835,12.76452796210835,12.76452796210835,9010792.437110826,
short_emerging_no_break,ceded,cashflow_uplift,15,2010,1,1,0,1.0,0.0352128000013181,9.940153937986091,9.940153937986091,9.940153937986091,7016997.745158151,
short_emerging_no_break,ceded,regularized_poisson,15,2010,1,1,0,1.0,1.2156094000019948,-6.310510920795351,-6.310510920795351,6.310510920795351,4454743.978641875,
short_emerging_no_break,ceded,regularized_poisson_break_interaction,15,2010,1,1,0,1.0,1.2329154000035487,-6.310510920795615,-6.310510920795615,6.310510920795615,4454743.978642061,
short_emerging_no_break,ceded,regularized_tweedie,15,2010,1,1,0,1.0,5.351011200000357,-9.441367332626726,-9.441367332626726,9.441367332626726,6664892.082916178,
short_emerging_no_break,ceded,chain_ladder,10,2015,1,1,0,1.0,0.02142650000314461,3.6247297475744125,3.6247297475744125,3.6247297475744125,2558785.369343132,
short_emerging_no_break,ceded,inflation_adjusted_chain_ladder,10,2015,1,1,0,1.0,0.03813799999625189,8.352451105911236,8.352451105911236,8.352451105911236,5896199.489703,
short_emerging_no_break,ceded,cashflow_uplift,10,2015,1,1,0,1.0,0.03069089999917196,6.9821279092103135,6.9821279092103135,6.9821279092103135,4928854.834743217,
short_emerging_no_break,ceded,regularized_poisson,10,2015,1,1,0,1.0,0.6354369999971823,3.9082154813331473,3.9082154813331473,3.9082154813331473,2758904.881272197,
short_emerging_no_break,ceded,regularized_poisson_break_interaction,10,2015,1,1,0,1.0,0.6595193000030122,3.9082154813340555,3.9082154813340555,3.9082154813340555,2758904.8812728375,
