scenario_id,simulation_id,seed,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,basis,model,history_window_years,history_start_ay,evaluation_start_ay,evaluation_end_ay,success,success_or_failure,failure_type,failure_category,failure_message,failure_reason,fit_min_accident_year,fit_max_accident_year,fit_received_pre_window_ay,future_cells_hidden_from_fit,evaluation_truth_used_for_fitting,observed_target_paid,true_target_reserve,true_target_ultimate,estimated_target_reserve,true_reserve,estimated_reserve,selected_alpha,selected_power,runtime_seconds,pipeline_reconciliation_passed,model_reconciliation_passed,target_estimate_reconciliation_passed,target_truth_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error
short_shock_no_break,1,20260817,constant,short,shock,False,none,gross,chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,575129134.3034692,171459997.05742964,746589131.3608989,,171459997.05742964,,,,0.008571099999244325,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,gross,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,575129134.3034692,171459997.05742964,746589131.3608989,,171459997.05742964,,,,0.014826799997536,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,gross,cashflow_uplift,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,575129134.3034692,171459997.05742964,746589131.3608989,,171459997.05742964,,,,0.011951200001931284,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,gross,regularized_poisson,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,575129134.3034692,171459997.05742964,746589131.3608989,,171459997.05742964,,,,0.003976400003011804,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,gross,regularized_poisson_break_interaction,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,575129134.3034692,171459997.05742964,746589131.3608989,,171459997.05742964,,,,0.007196500002464745,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,gross,regularized_tweedie,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,575129134.3034692,171459997.05742964,746589131.3608989,,171459997.05742964,,,,0.004070200004207436,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,90673199.83960581,92301960.7631166,90673199.83960581,,,0.023455800001102034,True,True,True,True,-1628760.9235107899,1628760.9235107899,-1.764600567577146,1.764600567577146,-0.01764600567577146
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,inflation_adjusted_chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,97502031.94194514,92301960.7631166,97502031.94194514,,,0.04566999999951804,True,True,True,True,5200071.178828537,5200071.178828537,5.633760253667829,5.633760253667829,0.056337602536678286
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,cashflow_uplift,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,95825523.17229891,92301960.7631166,95825523.17229891,,,0.03503729999647476,True,True,True,True,3523562.40918231,3523562.40918231,3.817429640769135,3.817429640769135,0.03817429640769135
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_poisson,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,91348062.84542653,92301960.7631166,91348062.84542653,0.1,,1.1916488999995636,True,True,True,True,-953897.9176900685,953897.9176900685,-1.0334535797545499,1.0334535797545499,-0.010334535797545499
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,91348062.8454265,92301960.7631166,91348062.8454265,0.1,,1.2542474000001675,True,True,True,True,-953897.9176900983,953897.9176900983,-1.033453579754582,1.033453579754582,-0.010334535797545822
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_tweedie,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,83072998.00324863,92301960.7631166,83072998.00324863,0.01,1.1,5.451557699998375,True,True,True,True,-9228962.759867966,9228962.759867966,-9.998663824220529,9.998663824220529,-0.09998663824220529
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,chain_ladder,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,88602666.76161297,92301960.7631166,88602666.76161297,,,0.021394200004579034,True,True,True,True,-3699294.0015036315,3699294.0015036315,-4.007817353953602,4.007817353953602,-0.04007817353953602
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,inflation_adjusted_chain_ladder,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,93781321.34180441,92301960.7631166,93781321.34180441,,,0.038117399999464396,True,True,True,True,1479360.5786878169,1479360.5786878169,1.6027401438247257,1.6027401438247257,0.016027401438247258
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,cashflow_uplift,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,93661970.72796649,92301960.7631166,93661970.72796649,,,0.03068590000475524,True,True,True,True,1360009.9648498893,1360009.9648498893,1.4734356167581464,1.4734356167581464,0.014734356167581463
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_poisson,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,89756838.86994596,92301960.7631166,89756838.86994596,0.0001,,0.6459666000009747,True,True,True,True,-2545121.89317064,2545121.89317064,-2.7573865951801726,2.7573865951801726,-0.027573865951801727
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,89756838.84150127,92301960.7631166,89756838.84150127,0.0001,,0.6954987999997684,True,True,True,True,-2545121.9216153324,2545121.9216153324,-2.75738662599717,2.75738662599717,-0.0275738662599717
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_tweedie,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,75907765.1794525,92301960.7631166,75907765.1794525,0.0001,1.7,2.7793868000007933,True,True,True,True,-16394195.583664104,16394195.583664104,-17.76148139012789,17.76148139012789,-0.17761481390127892
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,chain_ladder,7,2018,2020,2024,True,success,,,,,2018,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,81064010.28801072,92301960.7631166,81064010.28801072,,,0.020074299995030742,True,True,True,True,-11237950.475105882,11237950.475105882,-12.175202327442333,12.175202327442333,-0.12175202327442333
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,inflation_adjusted_chain_ladder,7,2018,2020,2024,True,success,,,,,2018,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,82827453.14111528,92301960.7631166,82827453.14111528,,,0.03510959999402985,True,True,True,True,-9474507.62200132,9474507.62200132,-10.264687276055447,10.264687276055447,-0.10264687276055447
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,cashflow_uplift,7,2018,2020,2024,True,success,,,,,2018,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,85571237.72860053,92301960.7631166,85571237.72860053,,,0.029366599999775644,True,True,True,True,-6730723.034516066,6730723.034516066,-7.292069397951111,7.292069397951111,-0.0729206939795111
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_poisson,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,,92301960.7631166,,,,0.2584413000004133,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_poisson_break_interaction,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,,92301960.7631166,,,,0.26944689999800175,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_tweedie,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,2018,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,,92301960.7631166,,,,1.1499946000039927,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,,92301960.7631166,,,,0.0088333000021521,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,,92301960.7631166,,,,0.014379599997482728,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,cashflow_uplift,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,,92301960.7631166,,,,0.011381500000425149,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_poisson,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,,92301960.7631166,,,,0.0038338999947882257,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_poisson_break_interaction,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,,92301960.7631166,,,,0.007073799999488983,True,False,False,True,,,,,
short_shock_no_break,1,20260817,constant,short,shock,False,none,ceded,regularized_tweedie,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,128769096.96350846,92301960.7631166,221071057.72662508,,92301960.7631166,,,,0.003744300003745593,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,563226702.15152,598074273.3344283,563226702.15152,,,0.031064499999047257,True,True,True,True,-34847571.1829083,34847571.1829083,-5.826629356354608,5.826629356354608,-0.058266293563546075
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,inflation_adjusted_chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,561943382.2965574,598074273.3344283,561943382.2965574,,,0.06405269999959273,True,True,True,True,-36130891.037870884,36130891.037870884,-6.041204687911293,6.041204687911293,-0.06041204687911293
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,cashflow_uplift,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,563226702.15152,598074273.3344283,563226702.15152,,,0.05363920000672806,True,True,True,True,-34847571.1829083,34847571.1829083,-5.826629356354608,5.826629356354608,-0.058266293563546075
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_poisson,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,556701646.4262214,598074273.3344283,556701646.4262214,0.001,,1.4995226999963052,True,True,True,True,-41372626.90820694,41372626.90820694,-6.917640291989686,6.917640291989686,-0.06917640291989686
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,556701532.7347794,598074273.3344283,556701532.7347794,0.001,,1.4451332000026014,True,True,True,True,-41372740.59964895,41372740.59964895,-6.9176593015754655,6.9176593015754655,-0.06917659301575466
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_tweedie,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,563753561.2436712,598074273.3344283,563753561.2436712,0.0001,1.9,6.4013718999995035,True,True,True,True,-34320712.09075713,34320712.09075713,-5.738536770593681,5.738536770593681,-0.057385367705936816
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,chain_ladder,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.011662400000204798,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.02349119999416871,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,cashflow_uplift,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.015155000000959262,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_poisson,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,793884190.4508848,598074273.3344283,793884190.4508848,0.1,,0.5907153000007384,True,True,True,True,195809917.1164565,195809917.1164565,32.740066885800395,32.740066885800395,0.32740066885800395
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,793884190.0971467,598074273.3344283,793884190.0971467,0.1,,0.6290408999993815,True,True,True,True,195809916.76271844,195809916.76271844,32.74006682665422,32.74006682665422,0.3274006682665422
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_tweedie,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,822712287.6117873,598074273.3344283,822712287.6117873,0.01,1.9,2.6127130999957444,True,True,True,True,224638014.277359,224638014.277359,37.560220242368956,37.560220242368956,0.3756022024236896
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,chain_ladder,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.0099393999989843,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.018402099995000754,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,cashflow_uplift,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.013072000001557171,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_poisson,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.21406710000155726,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_poisson_break_interaction,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.2411569999967469,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_tweedie,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,2018,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.9749825999970199,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.008470200002193451,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.015389799998956732,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,cashflow_uplift,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.01149009999789996,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_poisson,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.004843200003961101,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_poisson_break_interaction,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.013422800002445001,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,gross,regularized_tweedie,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,174510719.81399027,598074273.3344283,772584993.1484187,,598074273.3344283,,,,0.005166700000700075,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,chain_ladder,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,,226252380.64844698,,,,0.00844659999711439,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,inflation_adjusted_chain_ladder,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,,226252380.64844698,,,,0.026988099998561665,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,cashflow_uplift,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,,226252380.64844698,,,,0.01331900000513997,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,regularized_poisson,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,313751531.4390042,226252380.64844698,313751531.4390042,0.1,,1.2478361000030418,True,True,True,True,87499150.7905572,87499150.7905572,38.673250880181534,38.673250880181534,0.38673250880181537
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,313751531.4387238,226252380.64844698,313751531.4387238,0.1,,1.242829900002107,True,True,True,True,87499150.79027683,87499150.79027683,38.673250880057616,38.673250880057616,0.38673250880057614
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,regularized_tweedie,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,318869113.31039536,226252380.64844698,318869113.31039536,0.1,1.1,6.074833799997577,True,True,True,True,92616732.66194838,92616732.66194838,40.9351417193957,40.9351417193957,0.409351417193957
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,chain_ladder,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,,226252380.64844698,,,,0.007900299999164417,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,,226252380.64844698,,,,0.019777100002102088,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,cashflow_uplift,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,,226252380.64844698,,,,0.011325899999064859,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,regularized_poisson,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,372958063.77891755,226252380.64844698,372958063.77891755,0.1,,0.566109499995946,True,True,True,True,146705683.13047057,146705683.13047057,64.84160860982196,64.84160860982196,0.6484160860982197
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,372958063.7788862,226252380.64844698,372958063.7788862,0.1,,0.6066697999995085,True,True,True,True,146705683.13043922,146705683.13043922,64.8416086098081,64.8416086098081,0.6484160860980811
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,regularized_tweedie,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,195837049.66898862,226252380.64844698,195837049.66898862,1.0,1.1,2.556498099998862,True,True,True,True,-30415330.979458362,30415330.979458362,-13.443098760900105,13.443098760900105,-0.13443098760900105
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,chain_ladder,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,,226252380.64844698,,,,0.007379199996648822,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,,226252380.64844698,,,,0.016346100004739128,True,False,False,True,,,,,
long_stable_no_break,1,20260817,constant,long,stable,False,none,ceded,cashflow_uplift,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,11075718.390913064,226252380.64844698,237328099.03936005,,226252380.64844698,,,,0.010598399996524677,True,False,False,True,,,,,
