scenario_id,simulation_id,basis,tail_type,inflation_scenario,structural_break,model,pattern_variant,estimated_reserve,true_reserve,signed_error,absolute_error,percentage_error,absolute_percentage_error,success,success_or_failure,failure_type,failure_message,calibration_version,prior_version,runtime_seconds
long_emerging_break,18,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,309103360.71021956,16088339.801187813,16088339.801187813,5.204841436929709,5.204841436929709,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.037878399998589884
long_emerging_break,18,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,309103360.71021956,61315482.26322013,61315482.26322013,19.836562799685186,19.836562799685186,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03714690000197152
long_emerging_break,18,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,309103360.71021956,-85778027.45430791,85778027.45430791,-27.750596841528267,27.750596841528267,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0038230999998631887
long_emerging_break,19,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,351360784.4941069,-176036555.41360217,176036555.41360217,-50.101366795119596,50.101366795119596,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0038168000028235838
long_emerging_break,19,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,351360784.4941069,-26169083.982699513,26169083.982699513,-7.447923939599021,7.447923939599021,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.037268499996571336
long_emerging_break,19,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,351360784.4941069,19058058.479332805,19058058.479332805,5.424071017707001,5.424071017707001,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.037309799998183735
long_emerging_break,19,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,351360784.4941069,-128035451.23819524,128035451.23819524,-36.439880854245615,36.439880854245615,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003596299997298047
long_emerging_break,20,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,339177091.73262715,-163852862.65212244,163852862.65212244,-48.308941448583276,48.308941448583276,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00390740000148071
long_emerging_break,20,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,339177091.73262715,-13985391.221219778,13985391.221219778,-4.123330131105801,4.123330131105801,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03679230000125244
long_emerging_break,20,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,339177091.73262715,31241751.24081254,31241751.24081254,9.211044024588892,9.211044024588892,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03695549999974901
