scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,attempts,successes,failures,success_rate,mean_runtime_seconds,mean_signed_error,mean_absolute_error,root_mean_squared_error,mean_percentage_error,mean_absolute_percentage_error,median_absolute_percentage_error,mean_normalised_error
long_emerging_no_break,long,emerging,False,none,inflation_adjusted_chain_ladder,gross,50,50,0,1.0,0.1458531219199358,7028455.62015342,43786977.392890394,52532619.73307067,0.8026989609429158,4.954653943063101,4.286653608603863,0.008026989609429162
long_emerging_no_break,long,emerging,False,none,regularized_poisson,ceded,50,50,0,1.0,3.408603242760055,101358375.97613037,167583432.16788426,216058922.77176753,24.06843031557126,39.58659946256034,28.900016520542483,0.24068430315571265
long_emerging_no_break,long,emerging,False,none,regularized_poisson,gross,50,50,0,1.0,3.658933601440076,-86624472.29221828,91678277.0618451,109157571.5574884,-9.742493629144429,10.341586257071492,9.75649835658347,-0.09742493629144429
long_shock_break,long,shock,True,none,cashflow_uplift,ceded,50,8,42,0.16,0.03960511459996269,684144531.5703465,684144531.5703465,929985508.2914255,169.21384729403206,169.21384729403206,109.96834547820299,1.6921384729403208
long_shock_break,long,shock,True,none,cashflow_uplift,gross,50,50,0,1.0,0.11509446571995795,575441875.9779031,575441875.9779031,583483119.9634997,75.84693533266156,75.84693533266156,76.0873674697671,0.7584693533266156
long_shock_break,long,shock,True,none,chain_ladder,ceded,50,8,42,0.16,0.031276724500039564,550923332.6442099,550923332.6442099,771312424.9470385,136.18689468830132,136.18689468830132,86.03593336459858,1.3618689468830134
long_shock_break,long,shock,True,none,chain_ladder,gross,50,50,0,1.0,0.06539520260006611,439362683.82098943,439362683.82098943,447039821.42238235,57.9171048518242,57.9171048518242,58.38819240009464,0.579171048518242
long_shock_break,long,shock,True,none,inflation_adjusted_chain_ladder,ceded,50,8,42,0.16,0.07802897784000379,634268995.3627536,634268995.3627536,874206828.772525,156.94650368417922,156.94650368417922,101.05746725927278,1.5694650368417922
long_shock_break,long,shock,True,none,inflation_adjusted_chain_ladder,gross,50,50,0,1.0,0.1524672074801856,568576179.9489183,568576179.9489183,576162485.2723999,75.00297298312057,75.00297298312057,76.355138355891,0.7500297298312059
long_shock_break,long,shock,True,none,regularized_poisson,ceded,50,50,0,1.0,3.3723195067400047,382535938.2402603,383369265.7036664,438846484.70146626,96.27443155431949,96.50452810391613,88.48073268860767,0.9627443155431945
long_shock_break,long,shock,True,none,regularized_poisson,gross,50,50,0,1.0,3.643033054439984,406616079.4346119,406616079.4346119,421926335.4716458,53.720745697573,53.720745697573,53.120409268987146,0.53720745697573
long_shock_no_break,long,shock,False,none,cashflow_uplift,ceded,50,0,50,0.0,0.02736059495993686,,,,,,,
long_shock_no_break,long,shock,False,none,cashflow_uplift,gross,50,50,0,1.0,0.11681235116004246,26793360.767483898,53013416.37444758,65529345.60798849,2.679711256254906,5.328456767349919,4.433356811122982,0.026797112562549054
long_shock_no_break,long,shock,False,none,chain_ladder,ceded,50,0,50,0.0,0.018336109680003574,,,,,,,
long_shock_no_break,long,shock,False,none,chain_ladder,gross,50,50,0,1.0,0.06776397498004372,-75015914.48234148,78026864.45360914,91501245.99593152,-7.605204559649182,7.903759331063283,7.518523485634049,-0.07605204559649181
long_shock_no_break,long,shock,False,none,inflation_adjusted_chain_ladder,ceded,50,0,50,0.0,0.06034713178005404,,,,,,,
long_shock_no_break,long,shock,False,none,inflation_adjusted_chain_ladder,gross,50,50,0,1.0,0.15016767392011388,7920978.439851411,49352618.57245451,59206778.61050623,0.8037070406331606,4.9606010847393955,4.288794162191971,0.008037070406331606
long_shock_no_break,long,shock,False,none,regularized_poisson,ceded,50,50,0,1.0,3.011479710859967,46349996.746482305,142320662.8694907,183791908.70804945,8.976174913683344,27.397423448741836,24.306287719396018,0.08976174913683346
long_shock_no_break,long,shock,False,none,regularized_poisson,gross,50,50,0,1.0,3.8928830408998327,-30621033.485120192,60398479.06403174,78554526.94407615,-3.0401004861878755,6.062115719784583,5.210294518409739,-0.030401004861878755
long_stable_break,long,stable,True,none,cashflow_uplift,ceded,50,7,43,0.14,0.04016633687995636,296833934.05873686,296833934.05873686,380863922.0178439,121.84520075098894,121.84520075098894,64.82433128845464,1.2184520075098892
long_stable_break,long,stable,True,none,cashflow_uplift,gross,50,50,0,1.0,0.11255367956002374,402128176.09744626,402128176.09744626,407544097.7805996,68.175419543447,68.175419543447,69.29741846557695,0.6817541954344699
long_stable_break,long,stable,True,none,chain_ladder,ceded,50,7,43,0.14,0.02473874925999553,296833934.05873686,296833934.05873686,380863922.0178439,121.84520075098894,121.84520075098894,64.82433128845464,1.2184520075098892
long_stable_break,long,stable,True,none,chain_ladder,gross,50,50,0,1.0,0.06661268097994252,402128176.09744626,402128176.09744626,407544097.7805996,68.175419543447,68.175419543447,69.29741846557695,0.6817541954344699
long_stable_break,long,stable,True,none,inflation_adjusted_chain_ladder,ceded,50,7,43,0.14,0.06843858442003693,320974761.5658425,320974761.5658425,420767075.90077704,131.91748054339934,131.91748054339934,68.74886260802332,1.3191748054339933
long_stable_break,long,stable,True,none,inflation_adjusted_chain_ladder,gross,50,50,0,1.0,0.1509179416600091,419266886.8751466,419266886.8751466,424886314.918395,71.09574638171266,71.09574638171266,72.3550681897308,0.7109574638171265
long_stable_break,long,stable,True,none,regularized_poisson,ceded,50,50,0,1.0,2.913912573439902,271926241.63374484,271926241.63374484,312238983.85209113,110.52366178415977,110.52366178415977,99.78402748705828,1.1052366178415978
long_stable_break,long,stable,True,none,regularized_poisson,gross,50,50,0,1.0,3.3666581609601054,338462362.9371132,338462362.9371132,349479126.79663116,57.755131485498005,57.755131485498005,56.61582901819651,0.5775513148549801
long_stable_no_break,long,stable,False,none,cashflow_uplift,ceded,50,0,50,0.0,0.025492665900073916,,,,,,,
long_stable_no_break,long,stable,False,none,cashflow_uplift,gross,50,50,0,1.0,0.11132886690014857,4517946.34330792,34786653.55224286,41908681.52860953,0.5876682377782343,4.586765991811609,3.844790232194419,0.005876682377782343
long_stable_no_break,long,stable,False,none,chain_ladder,ceded,50,0,50,0.0,0.017054660219982906,,,,,,,
long_stable_no_break,long,stable,False,none,chain_ladder,gross,50,50,0,1.0,0.06706989270001941,4517946.343307926,34786653.55224286,41908681.52860954,0.5876682377782351,4.586765991811609,3.844790232194419,0.005876682377782351
long_stable_no_break,long,stable,False,none,inflation_adjusted_chain_ladder,ceded,50,0,50,0.0,0.05674083121995863,,,,,,,
long_stable_no_break,long,stable,False,none,inflation_adjusted_chain_ladder,gross,50,50,0,1.0,0.14142017033997034,5792754.164547214,36411705.41573468,43716574.015098035,0.7671744777114775,4.797349088296048,4.195652346813494,0.007671744777114775
long_stable_no_break,long,stable,False,none,regularized_poisson,ceded,50,50,0,1.0,2.6995483547599908,63523848.80219144,112738304.24335627,139759905.17867827,20.377506833051367,35.63894822881193,28.457888483959366,0.20377506833051362
long_stable_no_break,long,stable,False,none,regularized_poisson,gross,50,50,0,1.0,3.016267577880062,16325833.28145979,61605567.60567913,71438183.35946876,2.394007059637368,8.233083421981753,8.087825899005562,0.023940070596373673
short_emerging_no_break,short,emerging,False,none,cashflow_uplift,ceded,50,50,0,1.0,0.07171067043987932,1276083.6069563949,14538568.473360496,19745106.372622278,1.5804578619879226,20.805132907598008,15.936026324072184,0.01580457861987922
short_emerging_no_break,short,emerging,False,none,cashflow_uplift,gross,50,50,0,1.0,0.07029169489995184,1455848.4504105467,11335731.353824055,13458849.47019412,1.572004554382097,8.870810646878272,8.322291577783682,0.01572004554382097
short_emerging_no_break,short,emerging,False,none,chain_ladder,ceded,50,50,0,1.0,0.049685211460109714,-936385.8332771189,14458745.966842072,19014395.439346284,-1.5830373753034517,20.66627535463536,16.71911933915342,-0.015830373753034515
short_emerging_no_break,short,emerging,False,none,chain_ladder,gross,50,50,0,1.0,0.04593827734004662,-2264012.1419637636,11152931.886859657,13335761.495626923,-1.3333621051364495,8.62434150915102,7.442131308484512,-0.013333621051364491
short_emerging_no_break,short,emerging,False,none,inflation_adjusted_chain_ladder,ceded,50,50,0,1.0,0.09926507282001694,597030.603358785,14619188.36396731,19415710.900524408,0.6227243931925307,20.914821504561537,14.948517993079289,0.0062272439319253055
short_emerging_no_break,short,emerging,False,none,inflation_adjusted_chain_ladder,gross,50,50,0,1.0,0.09977295188007701,816998.3708534705,11346891.820970155,13432851.717290197,1.0966380684738004,8.859363323278073,8.496932698897954,0.010966380684738007
short_emerging_no_break,short,emerging,False,none,regularized_poisson,ceded,50,50,0,1.0,2.583105944919971,1170174.4087008806,14527832.579565022,18901181.590314437,1.6987038178759577,20.370924758574013,17.077828449786153,0.016987038178759573
short_emerging_no_break,short,emerging,False,none,regularized_poisson,gross,50,50,0,1.0,2.970659597400099,910809.0902746603,16998639.592004467,20547017.706008926,1.327623343491362,13.414934448403462,12.541329298884307,0.013276233434913617
short_shock_no_break,short,shock,False,none,cashflow_uplift,ceded,50,50,0,1.0,0.07472422261995235,1793091.1266553998,17835925.651653565,24204179.374553476,1.831842330325763,20.024225722916693,15.149432959143823,0.018318423303257635
short_shock_no_break,short,shock,False,none,cashflow_uplift,gross,50,50,0,1.0,0.07604195146004714,1841751.4237358207,12783057.360624043,15205316.112783263,1.7051263280075988,8.925499968541102,8.365725468651245,0.01705126328007599
short_shock_no_break,short,shock,False,none,chain_ladder,ceded,50,50,0,1.0,0.04814167203991019,-3072739.887834138,17853347.301943853,22908382.00228662,-3.6419736265183285,19.992746320777236,16.249501627672558,-0.03641973626518328
short_shock_no_break,short,shock,False,none,chain_ladder,gross,50,50,0,1.0,0.0480573438000647,-5491325.998054118,12840174.583839823,15629763.439856233,-3.402954594949494,8.789383689839214,8.219155083119144,-0.03402954594949493
short_shock_no_break,short,shock,False,none,inflation_adjusted_chain_ladder,ceded,50,50,0,1.0,0.1040943576599966,-296100.14466931805,17661039.923063997,23221832.001781188,-0.5076142538442625,19.80317622074851,16.008529248672627,-0.005076142538442619
short_shock_no_break,short,shock,False,none,inflation_adjusted_chain_ladder,gross,50,50,0,1.0,0.10784286513997358,919866.2270824674,12739879.289477082,15083457.853726119,1.1013954246697493,8.871846536474559,8.518258889467834,0.011013954246697493
short_shock_no_break,short,shock,False,none,regularized_poisson,ceded,50,50,0,1.0,2.4834421652399397,-1642027.9434327027,14488484.39064101,18115389.926562205,-1.7092845247194033,16.009741622866144,14.079449719936346,-0.01709284524719403
short_shock_no_break,short,shock,False,none,regularized_poisson,gross,50,50,0,1.0,2.8142469427199286,2368556.338747815,17291606.062708113,20157741.46900192,2.1799720221966665,12.172741214902533,12.420358602194842,0.021799720221966665
short_stable_no_break,short,stable,False,none,cashflow_uplift,ceded,50,50,0,1.0,0.07307585731996369,1708544.0622981903,12415813.169458173,16787300.839124795,2.9597603017510834,22.52907525962828,15.745653046864948,0.029597603017510844
short_stable_no_break,short,stable,False,none,cashflow_uplift,gross,50,50,0,1.0,0.0767905291399802,653669.6299873892,10038848.83240073,11941197.615300776,0.9990849751336216,8.704243749050601,8.163524712050542,0.009990849751336217
short_stable_no_break,short,stable,False,none,chain_ladder,ceded,50,50,0,1.0,0.05092391472006057,1708544.0622981905,12415813.169458173,16787300.83912479,2.9597603017510847,22.529075259628275,15.745653046864948,0.02959760301751085
short_stable_no_break,short,stable,False,none,chain_ladder,gross,50,50,0,1.0,0.04856374047993086,653669.6299873892,10038848.83240073,11941197.615300776,0.9990849751336216,8.704243749050601,8.163524712050542,0.009990849751336217
short_stable_no_break,short,stable,False,none,inflation_adjusted_chain_ladder,ceded,50,50,0,1.0,0.10113876930005063,1826455.270974424,12542944.698097482,16804538.562338263,3.193135832780902,22.753330317147256,15.442092444056312,0.03193135832780901
short_stable_no_break,short,stable,False,none,inflation_adjusted_chain_ladder,gross,50,50,0,1.0,0.09998069819997908,723538.291693393,10155417.148466254,12019017.00715393,1.077745891341226,8.806144632258261,8.411269063399574,0.010777458913412257
short_stable_no_break,short,stable,False,none,regularized_poisson,ceded,50,50,0,1.0,2.4749802757799806,3623856.87553941,10541738.369693121,13192980.51539839,8.60982362635468,19.759507094973454,15.787298072019848,0.08609823626354679
short_stable_no_break,short,stable,False,none,regularized_poisson,gross,50,50,0,1.0,2.89734324030007,3027857.6597854197,13185433.532182377,16591356.77502559,4.181078255831779,11.824109037983623,11.381191914808557,0.04181078255831779
