scenario_id,simulation_id,seed,treaty_variant,accident_year,gross_ultimate,ceded_ultimate,retained_ultimate,gross_paid_to_date,ceded_paid_to_date,retained_paid_to_date,gross_true_reserve,ceded_true_reserve,retained_true_reserve,indexed_attachment,indexed_limit,inflation_index_value,applied_index_factor,claim_count,attaching_claims,exhausting_claims,tail_type,inflation_scenario,structural_break,base_attachment,base_limit,index_reference_year,ceded_share,attachment_frequency,exhaustion_frequency,ceded_unpaid_proportion
long_stable_break,2,20260818,fixed_nominal,2017,113579553.60170504,26140693.800303712,87438859.80140132,88698445.25479782,12563582.677558867,76134862.57723895,24881108.346907232,13577111.122744845,11303997.224162387,2000000.0,5000000.0,1.3159317792358405,1.0,46,27,0,long,stable,True,2000000.0,5000000.0,2010,0.23015316552460277,0.5869565217391305,0.0,0.5193860280245164
long_stable_break,2,20260818,fixed_nominal,2018,125480724.38729826,30029851.9628784,95450872.42441985,108767543.90260865,21508268.89219316,87259275.01041548,16713180.484689604,8521583.070685234,8191597.41400437,2000000.0,5000000.0,1.368569050405274,1.0,48,28,2,long,stable,True,2000000.0,5000000.0,2010,0.23931844599646063,0.5833333333333334,0.041666666666666664,0.28377039890903377
long_stable_break,2,20260818,fixed_nominal,2019,141538333.0660045,48877888.95945053,92660444.106554,109984492.33490616,31866857.321115598,78117635.01379056,31553840.73109836,17011031.638334922,14542809.092763435,2000000.0,5000000.0,1.4233118124214852,1.0,45,26,3,long,stable,True,2000000.0,5000000.0,2010,0.34533322458062987,0.5777777777777777,0.06666666666666667,0.3480312263986566
long_stable_break,2,20260818,fixed_nominal,2020,151555498.28993374,43922342.265576236,107633156.0243575,103452818.49641037,19141745.388889596,84311073.10752079,48102679.79352334,24780596.87668664,23322082.9168367,2000000.0,5000000.0,1.4802442849183446,1.0,55,37,1,long,stable,True,2000000.0,5000000.0,2010,0.28981028574463497,0.6727272727272727,0.01818181818181818,0.5641911518937418
long_stable_break,2,20260818,fixed_nominal,2021,151482276.04431295,37268263.95957689,114214012.08473608,67459965.57292512,4089302.52200347,63370663.050921656,84022310.47138783,33178961.437573418,50843349.033814415,2000000.0,5000000.0,1.5394540563150785,1.0,53,38,2,long,stable,True,2000000.0,5000000.0,2010,0.2460239239386319,0.7169811320754716,0.03773584905660377,0.8902738660851243
long_stable_break,2,20260818,fixed_nominal,2022,167626063.2765793,47525844.16023695,120100219.11634234,72736508.71033101,7399255.196241011,65337253.514089994,94889554.56624827,40126588.96399593,54762965.602252334,2000000.0,5000000.0,1.6010322185676817,1.0,56,40,3,long,stable,True,2000000.0,5000000.0,2010,0.28352299893734517,0.7142857142857143,0.05357142857142857,0.844310914893087
long_stable_break,2,20260818,fixed_nominal,2023,132827134.04844835,45257681.51901596,87569452.52943239,29043562.44837572,0.0,29043562.44837572,103783571.60007264,45257681.51901595,58525890.08105667,2000000.0,5000000.0,1.665073507310389,1.0,41,35,1,long,stable,True,2000000.0,5000000.0,2010,0.34072617649424203,0.8536585365853658,0.024390243902439025,0.9999999999999999
long_stable_break,2,20260818,fixed_nominal,2024,154305154.60202754,54420505.18520938,99884649.41681819,6044860.0024021985,0.0,6044860.0024021985,148260294.59962535,54420505.18520938,93839789.41441599,2000000.0,5000000.0,1.7316764476028046,1.0,50,48,0,long,stable,True,2000000.0,5000000.0,2010,0.35268105803443006,0.96,0.0,1.0
long_stable_break,2,20260818,fully_indexed,2010,119503413.09514488,13191537.941265352,106311875.15387952,119503413.09514488,13191537.941265352,106311875.15387952,0.0,0.0,0.0,2000000.0,5000000.0,1.0,1.0,48,13,1,long,stable,True,2000000.0,5000000.0,2010,0.11038628604492377,0.2708333333333333,0.020833333333333332,0.0
long_stable_break,2,20260818,fully_indexed,2011,83093321.15438688,6399548.007025199,76693773.14736168,83093321.15438688,6399548.007025199,76693773.14736168,0.0,0.0,0.0,2080000.0,5200000.0,1.04,1.04,47,10,0,long,stable,True,2000000.0,5000000.0,2010,0.07701639455636727,0.2127659574468085,0.0,0.0
