scenario_id,simulation_id,treaty_variant,development_year,incremental_gross_paid,incremental_ceded_paid,incremental_retained_paid,cumulative_ceded_paid,cumulative_ceded_proportion
short_stable_no_break,2,fully_indexed,4,113285861.42894931,36575759.6344789,76710101.79447041,200824295.95387995,0.9604430932421595
short_stable_no_break,2,fully_indexed,5,17798536.64993701,7116401.344014551,10682135.305922462,207940697.2978945,0.9944773144858264
short_stable_no_break,2,fully_indexed,6,2874141.2212750325,1154768.500041619,1719372.7212334136,209095465.79793614,1.0
short_emerging_no_break,2,fixed_nominal,1,828504434.8471228,68404357.26441807,760100077.5827048,68404357.26441807,0.18714385060937258
short_emerging_no_break,2,fixed_nominal,2,495676310.7922004,132832708.79644807,362843601.99575233,201237066.06086612,0.5505538087637721
short_emerging_no_break,2,fixed_nominal,3,242152488.4897626,96249015.84957027,145903472.64019233,297486081.9104364,0.8138763829942975
short_emerging_no_break,2,fixed_nominal,4,118411224.1325963,56276171.52615089,62135052.60644541,353762253.4365873,0.967839373922592
short_emerging_no_break,2,fixed_nominal,5,18835995.700638372,9711555.836070174,9124439.864568196,363473809.27265745,0.9944087041122565
short_emerging_no_break,2,fixed_nominal,6,3107282.411030045,2043716.6395310266,1063565.7714990182,365517525.9121885,1.0
short_emerging_no_break,2,fully_indexed,1,828504434.8471228,27925049.727015927,800579385.1201069,27925049.727015927,0.12883545794769133
short_emerging_no_break,2,fully_indexed,2,495676310.7922004,80268761.46082698,415407549.3313734,108193811.1878429,0.4991647050857852
short_emerging_no_break,2,fully_indexed,3,242152488.4897626,61584956.66870811,180567531.8210545,169778767.85655102,0.7832940503390443
short_emerging_no_break,2,fully_indexed,4,118411224.1325963,38607800.6499527,79803423.48264359,208386568.50650373,0.9614156195292225
short_emerging_no_break,2,fully_indexed,5,18835995.700638372,7657249.772581769,11178745.928056601,216043818.2790855,0.9967432300693755
short_emerging_no_break,2,fully_indexed,6,3107282.411030045,705903.9779178216,2401378.433112223,216749722.2570033,1.0
short_shock_no_break,2,fixed_nominal,1,839584733.6258686,72801714.80967325,766783018.8161954,72801714.80967325,0.1842174661133527
short_shock_no_break,2,fixed_nominal,2,506980209.9220522,143549763.14308253,363430446.77896965,216351477.95275578,0.5474558004922143
short_shock_no_break,2,fixed_nominal,3,250123550.2244792,104301363.49470748,145822186.7297717,320652841.4474633,0.8113799806491597
short_shock_no_break,2,fixed_nominal,4,123778460.48617837,61450280.79091378,62328179.695264585,382103122.23837703,0.9668737770363849
short_shock_no_break,2,fixed_nominal,5,19967170.281726845,10826051.2320817,9141119.049645143,392929173.47045875,0.9942680181088828
short_shock_no_break,2,fixed_nominal,6,3375429.5277226428,2265247.263115384,1110182.2646072586,395194420.73357415,1.0
short_shock_no_break,2,fully_indexed,1,839584733.6258686,28181100.501773246,811403633.1240953,28181100.501773246,0.12560646593301034
short_shock_no_break,2,fully_indexed,2,506980209.9220522,82586612.35127643,424393597.57077575,110767712.85304967,0.49370467097545023
short_shock_no_break,2,fully_indexed,3,250123550.2244792,64979517.294673905,185144032.92980528,175747230.14772356,0.7833259909414091
short_shock_no_break,2,fully_indexed,4,123778460.48617837,40362204.86741429,83416255.61876407,216109435.01513785,0.9632250658672109
short_shock_no_break,2,fully_indexed,5,19967170.281726845,7503052.353667706,12464117.928059136,223612487.36880556,0.9966670490784505
short_shock_no_break,2,fully_indexed,6,3375429.5277226428,747781.7657711655,2627647.7619514773,224360269.13457674,1.0
long_stable_no_break,2,fixed_nominal,1,35646298.406584784,0.0,35646298.406584784,0.0,0.0
long_stable_no_break,2,fixed_nominal,2,202084438.85279384,1256790.9474078887,200827647.90538594,1256790.9474078887,0.0025192820229526236
long_stable_no_break,2,fixed_nominal,3,276615492.6614592,15608496.86633629,261006995.79512292,16865287.81374418,0.03380706750690666
long_stable_no_break,2,fixed_nominal,4,265740475.25487545,38670641.365929194,227069833.88894624,55535929.17967337,0.11132373948020927
long_stable_no_break,2,fixed_nominal,5,224464937.80880758,46671468.24619128,177793469.5626163,102207397.42586465,0.20487835266384005
