scenario_id,basis,model,MPE_0_80,MPE_0_90,MPE_1_00,MPE_1_10,MPE_1_20,MAPE_0_80,MAPE_0_90,MAPE_1_00,MAPE_1_10,MAPE_1_20,change_in_MPE_0_80_vs_1_00,change_in_MPE_0_90_vs_1_00,change_in_MPE_1_00_vs_1_00,change_in_MPE_1_10_vs_1_00,change_in_MPE_1_20_vs_1_00,change_in_MAPE_0_80_vs_1_00,change_in_MAPE_0_90_vs_1_00,change_in_MAPE_1_00_vs_1_00,change_in_MAPE_1_10_vs_1_00,change_in_MAPE_1_20_vs_1_00
long_stable_no_break,ceded,bornhuetter_ferguson_standard,-51.20016841227264,-45.10018946380672,-39.0002105153408,-32.90023156687488,-26.80025261840897,51.20016841227264,45.10018946380672,39.0002105153408,32.90023156687488,26.80025261840897,-12.199957896931842,-6.099978948465925,0.0,6.0999789484659175,12.199957896931828,12.199957896931842,6.099978948465925,0.0,-6.0999789484659175,-12.199957896931828
long_stable_no_break,ceded,expected_loss,-21.35933233271244,-7.4063249843137715,7.125006206259725,22.16421274791943,37.53123228212171,21.35933233271244,11.36298131014838,11.00374900788119,22.16421274791943,37.53123228212171,-28.484338538972167,-14.531331190573496,0.0,15.039206541659704,30.40622607586198,10.355583324831251,0.3592323022671895,0.0,11.160463740038239,26.527483274240517
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,-35.536392674911,-27.47844175927485,-19.420490843638746,-11.362539928002628,-3.304589012366506,35.536392674911,27.47844175927485,19.420490843638746,11.669361053170716,6.339984154166286,-16.115901831272254,-8.057950915636106,0.0,8.057950915636118,16.11590183127224,16.115901831272254,8.057950915636106,0.0,-7.751129790468029,-13.08050668947246
long_stable_no_break,gross,bornhuetter_ferguson_standard,-35.536392674911,-27.47844175927485,-19.420490843638746,-11.362539928002628,-3.304589012366506,35.536392674911,27.47844175927485,19.420490843638746,11.669361053170716,6.339984154166286,-16.115901831272254,-8.057950915636106,0.0,8.057950915636118,16.11590183127224,16.115901831272254,8.057950915636106,0.0,-7.751129790468029,-13.08050668947246
long_stable_no_break,gross,expected_loss,-31.812583961716328,-12.86673364705172,8.811374983781347,32.46893831055366,58.03591048519322,31.812583961716328,14.03087562209185,12.456116773136085,32.46893831055366,58.03591048519322,-40.62395894549768,-21.678108630833066,0.0,23.657563326772312,49.22453550141187,19.356467188580243,1.5747588489557653,0.0,20.012821537417576,45.57979371205714
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,-64.34092985146788,-59.88354608290136,-55.42616231433485,-50.96877854576833,-46.51139477720183,64.34092985146788,59.88354608290136,55.42616231433485,50.96877854576833,46.51139477720183,-8.914767537133024,-4.457383768566508,0.0,4.4573837685665225,8.914767537133024,8.914767537133024,4.457383768566508,0.0,-4.4573837685665225,-8.914767537133024
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,-64.34092985146788,-59.88354608290136,-55.42616231433485,-50.96877854576833,-46.51139477720183,64.34092985146788,59.88354608290136,55.42616231433485,50.96877854576833,46.51139477720183,-8.914767537133024,-4.457383768566508,0.0,4.4573837685665225,8.914767537133024,8.914767537133024,4.457383768566508,0.0,-4.4573837685665225,-8.914767537133024
short_emerging_no_break,ceded,expected_loss,-9.482871481217993,20.42318478493361,56.62678237630269,98.37337112823896,143.76189998893796,22.82268993651079,28.99180308086293,56.62678237630269,98.37337112823896,143.76189998893796,-66.10965385752068,-36.20359759136908,0.0,41.746588751936265,87.13511761263527,-33.8040924397919,-27.634979295439763,0.0,41.746588751936265,87.13511761263527
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,-39.19620532643381,-31.595730992238053,-23.99525665804229,-16.394782323846513,-8.794307989650736,39.19620532643381,31.595730992238053,24.1744266123178,17.753452737653134,13.08884904876219,-15.200948668391522,-7.600474334195763,0.0,7.600474334195777,15.200948668391554,15.021778714116014,7.4213043799202545,0.0,-6.420973874664664,-11.085577563555608
short_emerging_no_break,gross,bornhuetter_ferguson_standard,-39.19620532643381,-31.595730992238053,-23.99525665804229,-16.394782323846513,-8.794307989650736,39.19620532643381,31.595730992238053,24.1744266123178,17.753452737653134,13.08884904876219,-15.200948668391522,-7.600474334195763,0.0,7.600474334195777,15.200948668391554,15.021778714116014,7.4213043799202545,0.0,-6.420973874664664,-11.085577563555608
