simulation_id,scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,prior_multiplier,baseline_prior_version,pricing_assumption_version,success,success_or_failure,failure_type,failure_message,estimated_reserve,true_reserve,signed_error,absolute_error,percentage_error,absolute_percentage_error,runtime_seconds,seed
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,140259383.26440376,305729466.5237079,-165470083.25930417,165470083.25930417,-54.12304058904728,54.12304058904728,0.003892599997925572,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,157791806.17245424,305729466.5237079,-147937660.3512537,147937660.3512537,-48.388420662678186,48.388420662678186,0.0038650999995297752,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,175324229.08050472,305729466.5237079,-130405237.44320321,130405237.44320321,-42.653800736309094,42.653800736309094,0.004244799994921777,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,192856651.9885552,305729466.5237079,-112872814.53515273,112872814.53515273,-36.91918080994001,36.91918080994001,0.0038648999980068766,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,210389074.89660567,305729466.5237079,-95340391.62710226,95340391.62710226,-31.184560883570917,31.184560883570917,0.004095299998880364,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,178660266.60472932,305729466.5237079,-127069199.9189786,127069199.9189786,-41.56262769297867,41.56262769297867,0.004877999999735039,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,200992799.9303205,305729466.5237079,-104736666.59338742,104736666.59338742,-34.25795615460101,34.25795615460101,0.003981099995144177,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,223325333.25591165,305729466.5237079,-82404133.26779628,82404133.26779628,-26.953284616223346,26.953284616223346,0.0037355999957071617,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,245657866.58150283,305729466.5237079,-60071599.9422051,60071599.9422051,-19.64861307784568,19.64861307784568,0.0037742999993497506,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,267990399.90709397,305729466.5237079,-37739066.616613954,37739066.616613954,-12.34394153946802,12.34394153946802,0.0038122000041767024,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,276571070.3896289,305729466.5237079,-29158396.13407904,29158396.13407904,-9.537319534693244,9.537319534693244,0.008936600002925843,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,329986136.5252465,305729466.5237079,24256670.001538575,24256670.001538575,7.934030787855896,7.934030787855896,0.008762499994190875,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,383401202.6608641,305729466.5237079,77671736.13715619,77671736.13715619,25.405381110405038,25.405381110405038,0.008991499998955987,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,439738731.4761063,305729466.5237079,134009264.95239836,134009264.95239836,43.83262970237988,43.83262970237988,0.008570300000428688,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,496546792.2843158,305729466.5237079,190817325.7606079,190817325.7606079,62.41378298608024,62.41378298608024,0.00899109999591019,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,391458303.94995683,690279196.5937967,-298820892.6438399,298820892.6438399,-43.28985925092057,43.28985925092057,0.003724100002727937,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,440390591.9437014,690279196.5937967,-249888604.65009534,249888604.65009534,-36.201091657285644,36.201091657285644,0.0036699000047519803,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,489322879.937446,690279196.5937967,-200956316.65635073,200956316.65635073,-29.11232406365072,29.11232406365072,0.00373550000222167,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,538255167.9311906,690279196.5937967,-152024028.66260612,152024028.66260612,-22.023556470015787,22.023556470015787,0.0038410999986808747,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,587187455.9249352,690279196.5937967,-103091740.66886151,103091740.66886151,-14.934788876380857,14.934788876380857,0.0037588999985018745,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,513476130.35426855,690279196.5937967,-176803066.23952818,176803066.23952818,-25.613268821075327,25.613268821075327,0.0038897999984328635,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,577660646.6485522,690279196.5937967,-112618549.94524455,112618549.94524455,-16.314927423709733,16.314927423709733,0.0039015999936964363,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,641845162.9428357,690279196.5937967,-48434033.65096104,48434033.65096104,-7.016586026344155,7.016586026344155,0.003906300000380725,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,706029679.2371193,690279196.5937967,15750482.643322587,15750482.643322587,2.281755371021438,2.281755371021438,0.0038128000014694408,20260817
1,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,770214195.5314027,690279196.5937967,79934998.93760598,79934998.93760598,11.580096768386996,11.580096768386996,0.004173499997705221,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,489946664.6043265,690279196.5937967,-200332531.98947024,200332531.98947024,-29.021957054191564,29.021957054191564,0.008707900000445079,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,676167642.8996797,690279196.5937967,-14111553.69411707,14111553.69411707,-2.0443255082510023,2.0443255082510023,0.008653699995193165,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,gross,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,880135812.0286863,690279196.5937967,189856615.43488955,189856615.43488955,27.504322362855884,27.504322362855884,0.00896709999506129,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,gross,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,1087833332.4902086,690279196.5937967,397554135.8964119,397554135.8964119,57.59323732457165,57.59323732457165,0.008736800002225209,20260817
1,long_emerging_break,long,emerging,True,none,expected_loss,gross,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,1295530852.9517307,690279196.5937967,605251656.357934,605251656.357934,87.68215228628739,87.68215228628739,0.01029230000131065,20260817
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,140259383.26440376,332662627.84441507,-192403244.5800113,192403244.5800113,-57.83734885603005,57.83734885603005,0.003678600005514454,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,157791806.17245424,332662627.84441507,-174870821.67196083,174870821.67196083,-52.56701746303381,52.56701746303381,0.0038640999991912395,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,175324229.08050472,332662627.84441507,-157338398.76391035,157338398.76391035,-47.29668607003756,47.29668607003756,0.003879399999277666,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,192856651.9885552,332662627.84441507,-139805975.85585988,139805975.85585988,-42.02635467704131,42.02635467704131,0.0037932999985059723,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,210389074.89660567,332662627.84441507,-122273552.9478094,122273552.9478094,-36.756023284045064,36.756023284045064,0.003994700004113838,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,178660266.60472932,332662627.84441507,-154002361.23968574,154002361.23968574,-46.293857003892846,46.293857003892846,0.0037575999958789907,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,200992799.9303205,332662627.84441507,-131669827.91409457,131669827.91409457,-39.58058912937945,39.58058912937945,0.0037244999984977767,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,223325333.25591165,332662627.84441507,-109337294.58850342,109337294.58850342,-32.86732125486606,32.86732125486606,0.0038079000005382113,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,245657866.58150283,332662627.84441507,-87004761.26291224,87004761.26291224,-26.15405338035266,26.15405338035266,0.0037985000017215498,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,267990399.90709397,332662627.84441507,-64672227.9373211,64672227.9373211,-19.440785505839276,19.440785505839276,0.0037900000024819747,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,253272650.99399078,332662627.84441507,-79389976.85042429,79389976.85042429,-23.865012239233153,23.865012239233153,0.008624000001873355,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,302269735.5323797,332662627.84441507,-30392892.31203538,30392892.31203538,-9.136250894479799,9.136250894479799,0.00889360000292072,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,354903916.5919313,332662627.84441507,22241288.747516215,22241288.747516215,6.685839311627866,6.685839311627866,0.008788899998762645,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,409842842.13143873,332662627.84441507,77180214.28702366,77180214.28702366,23.200746890967423,23.200746890967423,0.008779699994192924,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,466650902.9396482,332662627.84441507,133988275.09523314,133988275.09523314,40.27752560107199,40.27752560107199,0.009290200003306381,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,391458303.94995683,668155030.1461858,-276696726.1962289,276696726.1962289,-41.41205464481654,41.41205464481654,0.0037823999955435283,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,440390591.9437014,668155030.1461858,-227764438.20248437,227764438.20248437,-34.08856147541862,34.08856147541862,0.003651699997135438,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,489322879.937446,668155030.1461858,-178832150.20873976,178832150.20873976,-26.765068306020694,26.765068306020694,0.0038937999997870065,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,538255167.9311906,668155030.1461858,-129899862.21499515,129899862.21499515,-19.44157513662276,19.44157513662276,0.0036160999952699058,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,587187455.9249352,668155030.1461858,-80967574.22125053,80967574.22125053,-12.118081967224827,12.118081967224827,0.0037383999951998703,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,513476130.35426855,668155030.1461858,-154678899.7919172,154678899.7919172,-23.150151209379505,23.150151209379505,0.0037111999990884215,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,577660646.6485522,668155030.1461858,-90494383.49763358,90494383.49763358,-13.543920110551932,13.543920110551932,0.004055500001413748,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,641845162.9428357,668155030.1461858,-26309867.203350067,26309867.203350067,-3.937689011724379,3.937689011724379,0.0038658999983454123,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,706029679.2371193,668155030.1461858,37874649.09093356,37874649.09093356,5.668542087103193,5.668542087103193,0.003911399995558895,20260818
2,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,770214195.5314027,668155030.1461858,102059165.38521695,102059165.38521695,15.274773185930727,15.274773185930727,0.0041083999967668205,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,435981513.3208912,668155030.1461858,-232173516.82529455,232173516.82529455,-34.748450037784984,34.748450037784984,0.008853100000123959,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,595600054.6092885,668155030.1461858,-72554975.5368973,72554975.5368973,-10.859003115043972,10.859003115043972,0.008690099995874334,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,gross,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,770841759.7181544,668155030.1461858,102686729.57196867,102686729.57196867,15.368698122275877,15.368698122275877,0.008941499996581115,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,gross,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,955507697.8207982,668155030.1461858,287352667.6746124,287352667.6746124,43.00688533494127,43.00688533494127,0.008578299995861016,20260818
2,long_emerging_break,long,emerging,True,none,expected_loss,gross,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,1151614528.9218683,668155030.1461858,483459498.77568257,483459498.77568257,72.35738368532621,72.35738368532621,0.009513099998002872,20260818
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,140259383.26440376,320146536.2610667,-179887152.9966629,179887152.9966629,-56.189004915540345,56.189004915540345,0.00369660000433214,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,157791806.17245424,320146536.2610667,-162354730.08861244,162354730.08861244,-50.71263052998289,50.71263052998289,0.004734499998448882,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,175324229.08050472,320146536.2610667,-144822307.18056196,144822307.18056196,-45.23625614442543,45.23625614442543,0.0038446999969892204,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,192856651.9885552,320146536.2610667,-127289884.27251148,127289884.27251148,-39.75988175886797,39.75988175886797,0.3375388999993447,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,210389074.89660567,320146536.2610667,-109757461.364461,109757461.364461,-34.28350737331051,34.28350737331051,0.00478599999769358,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,178660266.60472932,320146536.2610667,-141486269.65633735,141486269.65633735,-44.1942215926275,44.1942215926275,0.003907199999957811,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,200992799.9303205,320146536.2610667,-119153736.33074617,119153736.33074617,-37.21849929170593,37.21849929170593,0.0037255999995977618,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,223325333.25591165,320146536.2610667,-96821203.00515503,96821203.00515503,-30.242776990784375,30.242776990784375,0.0040822000009939075,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,245657866.58150283,320146536.2610667,-74488669.67956385,74488669.67956385,-23.267054689862807,23.267054689862807,0.0036775999978999607,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,267990399.90709397,320146536.2610667,-52156136.3539727,52156136.3539727,-16.29133238894125,16.29133238894125,0.0053850999975111336,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,227826267.8417852,320146536.2610667,-92320268.41928148,92320268.41928148,-28.83687872980703,28.83687872980703,0.008685400003741961,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,272030310.7947085,320146536.2610667,-48116225.466358185,48116225.466358185,-15.029438090537806,15.029438090537806,0.008751800000027288,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,320334449.81625414,320146536.2610667,187913.55518746376,187913.55518746376,0.05869610753315406,0.05869610753315406,0.00882899999851361,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,370186538.29123145,320146536.2610667,50040002.03016478,50040002.03016478,15.63034309681213,15.63034309681213,0.008803200005786493,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,420038626.76620865,320146536.2610667,99892090.50514197,99892090.50514197,31.201990086091072,31.201990086091072,0.008863199996994808,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,391458303.94995683,612750479.1523004,-221292175.20234352,221292175.20234352,-36.11456583575203,36.11456583575203,0.0038721999953850172,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,440390591.9437014,612750479.1523004,-172359887.20859897,172359887.20859897,-28.12888656522104,28.12888656522104,0.0037126999959582463,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,489322879.937446,612750479.1523004,-123427599.21485436,123427599.21485436,-20.143207294690043,20.143207294690043,0.003771199997572694,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,538255167.9311906,612750479.1523004,-74495311.22110975,74495311.22110975,-12.157528024159047,12.157528024159047,0.0037026999998488463,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,587187455.9249352,612750479.1523004,-25563023.227365136,25563023.227365136,-4.171848753628049,4.171848753628049,0.00372879999486031,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,513476130.35426855,612750479.1523004,-99274348.7980318,99274348.7980318,-16.201431443247714,16.201431443247714,0.00370919999841135,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,577660646.6485522,612750479.1523004,-35089832.50374818,35089832.50374818,-5.726610373653666,5.726610373653666,0.003983700000389945,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,641845162.9428357,612750479.1523004,29094683.79053533,29094683.79053533,4.74821069594036,4.74821069594036,0.003842800004349556,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,706029679.2371193,612750479.1523004,93279200.08481896,93279200.08481896,15.223031765534405,15.223031765534405,0.004066800000146031,20260819
3,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,gross,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,770214195.5314027,612750479.1523004,157463716.37910235,157463716.37910235,25.697852835128412,25.697852835128412,0.004695999996329192,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,424730263.555479,612750479.1523004,-188020215.59682137,188020215.59682137,-30.684629713702527,30.684629713702527,0.008822799994959496,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,547235893.8629935,612750479.1523004,-65514585.28930688,65514585.28930688,-10.691886423318993,10.691886423318993,0.008906499999284279,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,gross,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,702937181.4749204,612750479.1523004,90186702.32262003,90186702.32262003,14.718340562929848,14.718340562929848,0.00875580000138143,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,gross,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,872684164.6631377,612750479.1523004,259933685.51083732,259933685.51083732,42.42080493685429,42.42080493685429,0.008812899999611545,20260819
3,long_emerging_break,long,emerging,True,none,expected_loss,gross,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,1056162109.0740912,612750479.1523004,443411629.92179084,443411629.92179084,72.36414250303343,72.36414250303343,0.009524299995973706,20260819
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,140259383.26440376,291028961.26191354,-150769577.99750978,150769577.99750978,-51.80569567501691,51.80569567501691,0.003730099997483194,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,157791806.17245424,291028961.26191354,-133237155.0894593,133237155.0894593,-45.78140763439402,45.78140763439402,0.003758699996978976,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,175324229.08050472,291028961.26191354,-115704732.18140882,115704732.18140882,-39.75711959377113,39.75711959377113,0.0038478999995277263,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,192856651.9885552,291028961.26191354,-98172309.27335835,98172309.27335835,-33.732831553148245,33.732831553148245,0.003784799999266397,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,210389074.89660567,291028961.26191354,-80639886.36530787,80639886.36530787,-27.708543512525353,27.708543512525353,0.004607499999110587,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,178660266.60472932,291028961.26191354,-112368694.65718421,112368694.65718421,-38.61082902881862,38.61082902881862,0.003735399994184263,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,200992799.9303205,291028961.26191354,-90036161.33159304,90036161.33159304,-30.937182657420944,30.937182657420944,0.0037797000040882267,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,223325333.25591165,291028961.26191354,-67703628.00600189,67703628.00600189,-23.26353628602328,23.26353628602328,0.0037333000000217,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,245657866.58150283,291028961.26191354,-45371094.68041071,45371094.68041071,-15.589889914625601,15.589889914625601,0.0037202000021352433,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_standard,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,267990399.90709397,291028961.26191354,-23038561.354819566,23038561.354819566,-7.916243543227937,7.916243543227937,0.0037357000037445687,20260820
4,long_emerging_break,long,emerging,True,none,expected_loss,ceded,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,266103619.52164042,291028961.26191354,-24925341.740273118,24925341.740273118,-8.564557160289413,8.564557160289413,0.008853999999701045,20260820
4,long_emerging_break,long,emerging,True,none,expected_loss,ceded,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,319518685.65725803,291028961.26191354,28489724.395344496,28489724.395344496,9.789309033648019,9.789309033648019,0.008641500004159752,20260820
4,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.0,pricing_mc_v1,pricing_mc_v1,True,success,,,374275893.9359931,291028961.26191354,83246932.67407954,83246932.67407954,28.60434656163339,28.60434656163339,0.008966099994722754,20260820
4,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.1,pricing_mc_v1,pricing_mc_v1,True,success,,,431083954.74420273,291028961.26191354,140054993.4822892,140054993.4822892,48.12407427597755,48.12407427597755,0.008772000001044944,20260820
4,long_emerging_break,long,emerging,True,none,expected_loss,ceded,1.2,pricing_mc_v1,pricing_mc_v1,True,success,,,487892015.5524123,291028961.26191354,196863054.29049873,196863054.29049873,67.64380199032166,67.64380199032166,0.009259099999326281,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,0.8,pricing_mc_v1,pricing_mc_v1,True,success,,,391458303.94995683,638032626.5490856,-246574322.59912878,246574322.59912878,-38.64603663495556,38.64603663495556,0.003703700000187382,20260820
4,long_emerging_break,long,emerging,True,none,bornhuetter_ferguson_break_aware,gross,0.9,pricing_mc_v1,pricing_mc_v1,True,success,,,440390591.9437014,638032626.5490856,-197642034.60538423,197642034.60538423,-30.976791214325004,30.976791214325004,0.0039558999997098,20260820
