scenario_id,simulation_id,seed,treaty_variant,tail_type,inflation_scenario,structural_break,base_attachment,base_limit,index_reference_year,gross_ultimate,ceded_ultimate,retained_ultimate,ceded_share,claim_count,attaching_claims,attachment_frequency,exhausting_claims,exhaustion_frequency,mean_ceded_per_ceded_claim,ceded_paid_to_date,ceded_true_reserve,retained_true_reserve,gross_true_reserve,ceded_unpaid_proportion,success,failure_message,runtime_seconds
long_stable_no_break,2,20260818,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1946814402.2927084,498868699.8746242,1447945702.4180844,0.2562487206212984,742,436,0.5876010781671159,16,0.0215633423180593,1144194.2657674868,171928813.22165173,326939886.65297246,422938162.9281726,749878049.5811452,0.6553625968819833,True,,0.23640719999821158
long_stable_no_break,2,20260818,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1946814402.2927084,306589327.4340584,1640225074.8586502,0.15748256591537274,742,198,0.2668463611859838,7,0.009433962264150943,1548430.9466366586,123811318.63236576,182778008.80169263,567100040.7794523,749878049.5811452,0.59616559497168,True,,0.44285329999547685
long_stable_no_break,3,20260819,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1995382812.3977923,553529402.1274066,1441853410.2703857,0.27740511679673474,751,452,0.6018641810918774,18,0.023968042609853527,1224622.571078333,231826059.89145637,321703342.23595023,381404022.6625998,703107364.89855,0.5811856443389133,True,,0.2274089000056847
long_stable_no_break,3,20260819,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1995382812.3977923,336819165.25519973,1658563647.1425927,0.16879927157959937,751,216,0.28761651131824234,7,0.009320905459387484,1559347.9872925912,182398414.46015912,154420750.7950406,548686614.1035094,703107364.89855,0.45846782702534083,True,,0.46229480000329204
long_stable_no_break,4,20260820,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1856620765.6235917,437904807.18163484,1418715958.4419572,0.2358612029390686,728,424,0.5824175824175825,13,0.017857142857142856,1032794.3565604596,148538079.58281094,289366727.59882396,424850202.4647007,714216930.0635247,0.6607982439407202,True,,0.22615349999978207
long_stable_no_break,4,20260820,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1856620765.6235917,247094760.05536896,1609526005.5682225,0.13308843929275785,728,185,0.2541208791208791,6,0.008241758241758242,1335647.351650643,106358529.97626016,140736230.0791088,573480699.9844158,714216930.0635247,0.5695637983078745,True,,0.4656542000011541
long_stable_no_break,5,20260821,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1984723685.2520103,509120070.2036285,1475603615.0483823,0.25651937042258,737,426,0.5780189959294437,20,0.027137042062415198,1195117.5356892687,219490319.69678208,289629750.5068464,405717613.0288962,695347363.5357425,0.5688829953040462,True,,0.24685410000529373
long_stable_no_break,5,20260821,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1984723685.2520103,315352093.9970582,1669371591.2549522,0.15888967131312104,737,213,0.28900949796472186,12,0.016282225237449117,1480526.262896987,168627820.58847514,146724273.40858307,548623090.1271595,695347363.5357425,0.4652712831199776,True,,0.5052174000011291
long_stable_no_break,6,20260822,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1950467250.8396897,447104913.3433707,1503362337.496319,0.22922964389732198,745,440,0.5906040268456376,19,0.025503355704697986,1016147.5303258424,167269908.26747614,279835005.07589453,434398219.41116774,714233224.4870623,0.6258821961569117,True,,0.23819470000307774
long_stable_no_break,6,20260822,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1950467250.8396897,263699166.87102783,1686768083.9686618,0.13519794641899446,745,188,0.2523489932885906,11,0.01476510067114094,1402655.1429309992,133128942.61915311,130570224.25187474,583663000.2351875,714233224.4870623,0.4951484140097231,True,,0.47137369999836665
long_stable_no_break,7,20260823,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1850025136.478435,451238889.6903614,1398786246.7880735,0.24390959927674544,703,414,0.5889046941678521,10,0.01422475106685633,1089949.0089139163,163701799.03226408,287537090.6580973,408255716.84686536,695792807.5049627,0.6372169979750733,True,,0.22531429999799002
long_stable_no_break,7,20260823,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1850025136.478435,262483837.66848427,1587541298.8099506,0.14188122771571,703,184,0.26173541963015645,5,0.007112375533428165,1426542.596024371,126434469.76695871,136049367.90152556,559743439.6034371,695792807.5049627,0.5183152193673547,True,,0.45052530000248225
long_stable_no_break,8,20260824,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2112977095.685412,557740735.3443979,1555236360.341014,0.2639596692663045,788,485,0.6154822335025381,15,0.01903553299492386,1149980.8976173152,212141975.34772316,345598759.9966748,466901395.5131571,812500155.5098317,0.6196405212957449,True,,0.22749610000028042
long_stable_no_break,8,20260824,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2112977095.685412,339897746.48119026,1773079349.2042215,0.1608620117914404,788,227,0.2880710659898477,6,0.007614213197969543,1497346.900798195,158961052.55942997,180936693.9217603,631563461.5880716,812500155.5098317,0.5323268418073293,True,,0.4518164999972214
long_stable_no_break,9,20260825,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1923548078.9798675,504175953.21046567,1419372125.7694016,0.26210727910572934,740,438,0.5918918918918918,17,0.022972972972972974,1151086.6511654467,185429562.34373805,318746390.8667276,422849781.3831048,741596172.2498324,0.6322126012496843,True,,0.22662189999391558
long_stable_no_break,9,20260825,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1923548078.9798675,296713469.2524743,1626834609.7273932,0.15425321180941473,740,206,0.27837837837837837,6,0.008108108108108109,1440356.6468566714,141273073.21089643,155440396.04157785,586155776.2082545,741596172.2498324,0.5238737440305185,True,,0.4524200000014389
long_stable_no_break,10,20260826,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2155420206.8413687,531909005.6416185,1623511201.1997504,0.24677740514509575,792,462,0.5833333333333334,23,0.02904040404040404,1151318.1940294772,194996650.73548338,336912354.9061351,499478810.2559309,836391165.1620659,0.6334022386023198,True,,0.22924189999321243
long_stable_no_break,10,20260826,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2155420206.8413687,339871484.92888,1815548721.9124885,0.15768223933788764,792,211,0.26641414141414144,12,0.015151515151515152,1610765.3314164928,152764346.20711935,187107138.72176072,649284026.4403052,836391165.1620659,0.5505232036777488,True,,0.45561499999894295
long_stable_no_break,11,20260827,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1945849337.3983753,518217423.16626513,1427631914.23211,0.2663193975023412,725,435,0.6,24,0.03310344827586207,1191304.421071874,182235148.97744095,335982274.18882424,434424808.0968864,770407082.2857108,0.6483422964361187,True,,0.22690009999496397
long_stable_no_break,11,20260827,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1945849337.3983753,310079865.4019451,1635769471.9964302,0.1593545088215955,725,201,0.2772413793103448,9,0.012413793103448275,1542685.897522115,144281971.6197894,165797893.78215575,604609188.503555,770407082.2857108,0.5346941619935175,True,,0.4498276000012993
long_stable_no_break,12,20260828,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1963083837.9938474,518058286.86876047,1445025551.125087,0.2639002353552993,741,425,0.573549257759784,21,0.02834008097165992,1218960.6749853187,191242772.04165268,326815514.82710785,415874583.6080566,742690098.4351645,0.6308469975501036,True,,0.22550659999978961
long_stable_no_break,12,20260828,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1963083837.9938474,322732223.39148355,1640351614.6023638,0.1644006318758634,741,206,0.27800269905533065,7,0.009446693657219974,1566661.2785994348,141114333.63649857,181617889.75498497,561072208.6801794,742690098.4351645,0.562751025746435,True,,0.44575089999852935
long_stable_no_break,13,20260829,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2099956828.6563625,533772129.1377292,1566184699.5186336,0.25418242977845323,798,473,0.5927318295739349,22,0.02756892230576441,1128482.3026167636,189876295.52771914,343895833.6100101,431215344.8230649,775111178.433075,0.6442746161466866,True,,0.22878689999924973
long_stable_no_break,13,20260829,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2099956828.6563625,325093658.39423275,1774863170.2621298,0.15480968654114707,798,226,0.2832080200501253,7,0.008771929824561403,1438467.515018729,143163333.741029,181930324.65320376,593180853.7798712,775111178.433075,0.5596243419568078,True,,0.45150599999760743
long_stable_no_break,14,20260830,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1928299130.9785197,491401577.98760784,1436897552.9909117,0.2548367989660634,740,435,0.5878378378378378,17,0.022972972972972974,1129658.7999715123,180622667.17708868,310778910.8105192,403771868.5899499,714550779.4004691,0.632433685059018,True,,0.22575180000421824
long_stable_no_break,14,20260830,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1928299130.9785197,300113831.581187,1628185299.3973324,0.15563655387268344,740,200,0.2702702702702703,6,0.008108108108108109,1500569.157905935,126576972.77908948,173536858.80209756,541013920.5983715,714550779.4004691,0.5782367906463926,True,,0.4449070999980904
