scenario_id,simulation_id,treaty_variant,development_year,incremental_gross_paid,incremental_ceded_paid,incremental_retained_paid,cumulative_ceded_paid,cumulative_ceded_proportion
long_stable_no_break,24,fully_indexed,9,147263788.25605687,39285783.89878795,107978004.35726891,228164257.95664725,0.6444040476005818
long_stable_no_break,24,fully_indexed,10,214609153.8314655,65927385.68059722,148681768.1508683,294091643.63724446,0.8306026860760861
long_stable_no_break,24,fully_indexed,11,94039400.61919007,36192706.945274755,57846693.67391531,330284350.58251923,0.9328217060839799
long_stable_no_break,24,fully_indexed,12,41770321.818318725,15822129.48877546,25948192.329543266,346106480.07129467,0.9775081279431156
long_stable_no_break,24,fully_indexed,13,16310297.977767505,5205696.395444543,11104601.58232296,351312176.46673924,0.9922105702004899
long_stable_no_break,24,fully_indexed,14,7763574.537879894,2758004.821242547,5005569.716637346,354070181.2879818,1.0
long_emerging_no_break,24,fixed_nominal,1,42989031.73829931,0.0,42989031.73829931,0.0,0.0
long_emerging_no_break,24,fixed_nominal,2,244162495.3203961,20232049.417694367,223930445.90270174,20232049.417694367,0.03000327746959909
long_emerging_no_break,24,fixed_nominal,3,333499788.4948443,24876344.92586956,308623443.56897473,45108394.34356393,0.06689384964206337
long_emerging_no_break,24,fixed_nominal,4,324813145.7032101,43921114.315830104,280892031.38738,89029508.65939403,0.13202701299027766
long_emerging_no_break,24,fixed_nominal,5,263302516.65786278,57223434.832168736,206079081.82569405,146252943.49156275,0.21688695760525753
long_emerging_no_break,24,fixed_nominal,6,216406247.49660218,63207264.72802642,153198982.76857576,209460208.21958917,0.31062067002248905
long_emerging_no_break,24,fixed_nominal,7,181769368.90220684,64275232.33741692,117494136.56478992,273735440.5570061,0.40593813344049984
long_emerging_no_break,24,fixed_nominal,8,155458027.27318364,65551480.16224206,89906547.11094159,339286920.7192482,0.5031482186496926
long_emerging_no_break,24,fixed_nominal,9,164688513.0958242,80175242.81172408,84513270.28410013,419462163.53097224,0.6220447281732824
long_emerging_no_break,24,fixed_nominal,10,244003741.0774646,138885426.41398644,105118314.66347818,558347589.9449587,0.8280059681422827
long_emerging_no_break,24,fixed_nominal,11,108987777.22881643,64760992.060630806,44226785.16818562,623108582.0055895,0.9240437927781933
long_emerging_no_break,24,fixed_nominal,12,49654104.21726188,30623222.82214489,19030881.395116992,653731804.8277344,0.9694567429137647
long_emerging_no_break,24,fixed_nominal,13,19850981.88605907,12293079.935935736,7557901.950123333,666024884.7636701,0.9876868628911938
long_emerging_no_break,24,fixed_nominal,14,9595799.031792443,8303092.844594566,1292706.1871978762,674327977.6082647,1.0
long_emerging_no_break,24,fully_indexed,1,42989031.73829931,0.0,42989031.73829931,0.0,0.0
long_emerging_no_break,24,fully_indexed,2,244162495.3203961,16930791.677157022,227231703.64323908,16930791.677157022,0.04131258065542246
long_emerging_no_break,24,fully_indexed,3,333499788.4948443,20511114.77009082,312988673.7247535,37441906.44724784,0.09136145606715346
long_emerging_no_break,24,fully_indexed,4,324813145.7032101,25864732.04664576,298948413.65656435,63306638.4938936,0.15447361580446878
long_emerging_no_break,24,fully_indexed,5,263302516.65786278,31318383.37288577,231984133.28497702,94625021.86677937,0.23089315150966766
long_emerging_no_break,24,fully_indexed,6,216406247.49660218,35787665.23961484,180618582.25698733,130412687.1063942,0.3182181174576929
long_emerging_no_break,24,fully_indexed,7,181769368.90220684,38606473.7486231,143162895.15358374,169019160.8550173,0.41242121740566057
long_emerging_no_break,24,fully_indexed,8,155458027.27318364,38786851.17338158,116671176.09980208,207806012.02839887,0.507064453707016
long_emerging_no_break,24,fully_indexed,9,164688513.0958242,46237811.48727689,118450701.60854732,254043823.51567575,0.6198886708389051
long_emerging_no_break,24,fully_indexed,10,244003741.0774646,80489106.18949577,163514634.88796884,334532929.7051715,0.8162889783226228
long_emerging_no_break,24,fully_indexed,11,108987777.22881643,44854006.91035728,64133770.31845915,379386936.6155288,0.9257365938587068
