scenario_id,simulation_id,seed,treaty_variant,accident_year,gross_ultimate,ceded_ultimate,retained_ultimate,gross_paid_to_date,ceded_paid_to_date,retained_paid_to_date,gross_true_reserve,ceded_true_reserve,retained_true_reserve,indexed_attachment,indexed_limit,inflation_index_value,applied_index_factor,claim_count,attaching_claims,exhausting_claims,tail_type,inflation_scenario,structural_break,base_attachment,base_limit,index_reference_year,ceded_share,attachment_frequency,exhaustion_frequency,ceded_unpaid_proportion
long_stable_break,7,20260823,fixed_nominal,2024,138326549.43570793,42396146.72183212,95930402.71387579,4355998.808472252,0.0,4355998.808472252,133970550.62723565,42396146.72183212,91574403.90540352,2000000.0,5000000.0,1.7316764476028046,1.0,48,47,0,long,stable,True,2000000.0,5000000.0,2010,0.3064931995685846,0.9791666666666666,0.0,1.0
long_stable_break,7,20260823,fully_indexed,2010,63826408.65503861,11959983.5204362,51866425.13460241,63826408.65503861,11959983.5204362,51866425.13460241,0.0,0.0,0.0,2000000.0,5000000.0,1.0,1.0,32,9,0,long,stable,True,2000000.0,5000000.0,2010,0.1873829935360471,0.28125,0.0,0.0
long_stable_break,7,20260823,fully_indexed,2011,88939361.97965136,12178794.749867652,76760567.2297837,88939361.97965136,12178794.749867652,76760567.2297837,0.0,0.0,0.0,2080000.0,5200000.0,1.04,1.04,46,12,0,long,stable,True,2000000.0,5000000.0,2010,0.13693368693890637,0.2608695652173913,0.0,0.0
long_stable_break,7,20260823,fully_indexed,2012,82102242.60305195,11133648.446452402,70968594.15659955,82102242.60305195,11133648.446452402,70968594.15659955,0.0,0.0,0.0,2163200.0000000005,5408000.000000001,1.0816000000000001,1.0816000000000001,41,11,0,long,stable,True,2000000.0,5000000.0,2010,0.13560711733882086,0.2682926829268293,0.0,0.0
long_stable_break,7,20260823,fully_indexed,2013,115306389.53192934,15345608.544802442,99960780.98712692,113638502.93333533,15344334.859510694,98294168.07382464,1667886.5985940204,1273.6852917475626,1666612.9133022728,2249728.0,5624320.0,1.124864,1.124864,54,15,0,long,stable,True,2000000.0,5000000.0,2010,0.1330855003534137,0.2777777777777778,0.0,8.299998582845122e-05
long_stable_break,7,20260823,fully_indexed,2014,121542882.95708571,16834648.359855883,104708234.59722982,119158206.38545851,16627538.647602756,102530667.73785576,2384676.5716271964,207109.71225312725,2177566.859374069,2339717.1200000006,5849292.800000001,1.1698585600000002,1.1698585600000002,55,14,0,long,stable,True,2000000.0,5000000.0,2010,0.13850789079768538,0.2545454545454545,0.0,0.012302586179762667
long_stable_break,7,20260823,fully_indexed,2015,148347197.83570546,22794297.565185692,125552900.27051976,134940870.72426993,17312010.67713832,117628860.0471316,13406327.11143554,5482286.888047369,7924040.223388169,2433305.8048000005,6083264.512000002,1.2166529024000003,1.2166529024000003,61,22,0,long,stable,True,2000000.0,5000000.0,2010,0.1536550598713053,0.36065573770491804,0.0,0.24051133281775722
long_stable_break,7,20260823,fully_indexed,2016,91814625.1851111,9621682.638387166,82192942.54672393,74937010.4105052,4837195.972731311,70099814.4377739,16877614.774605885,4784486.665655855,12093128.108950028,2530638.036992001,6326595.092480002,1.2653190184960004,1.2653190184960004,42,8,0,long,stable,True,2000000.0,5000000.0,2010,0.10479466227726258,0.19047619047619047,0.0,0.4972609101205872
long_stable_break,7,20260823,fully_indexed,2017,126917148.38540716,14269321.132517371,112647827.2528898,96199842.93937863,6454777.683899465,89745065.25547917,30717305.44602853,7814543.448617905,22902761.99741062,2631863.558471681,6579658.896179202,1.3159317792358405,1.3159317792358405,53,12,0,long,stable,True,2000000.0,5000000.0,2010,0.11243020595755875,0.22641509433962265,0.0,0.5476464770850157
long_stable_break,7,20260823,fully_indexed,2018,164092549.70895368,22247346.45826183,141845203.25069183,147989675.77136606,18939791.0078761,129049884.76348996,16102873.937587598,3307555.4503857302,12795318.487201871,2737138.1008105483,6842845.252026371,1.368569050405274,1.368569050405274,46,10,2,long,stable,True,2000000.0,5000000.0,2010,0.1355780411586103,0.21739130434782608,0.043478260869565216,0.14867190820222195
long_stable_break,7,20260823,fully_indexed,2019,90063017.69750482,11544615.92883202,78518401.7686728,71098177.17950642,5768501.298527834,65329675.880978584,18964840.51799839,5776114.630304187,13188725.887694204,2846623.62484297,7116559.062107426,1.4233118124214852,1.4233118124214852,36,8,0,long,stable,True,2000000.0,5000000.0,2010,0.12818375648489805,0.2222222222222222,0.0,0.5003297351693329
long_stable_break,7,20260823,fully_indexed,2020,155191536.0668894,25509211.275477536,129682324.79141189,100622077.38709065,7175544.783296941,93446532.60379371,54569458.67979877,18333666.492180593,36235792.18761818,2960488.569836689,7401221.424591723,1.4802442849183446,1.4802442849183446,55,16,1,long,stable,True,2000000.0,5000000.0,2010,0.1643724388711686,0.2909090909090909,0.01818181818181818,0.7187076971605577
long_stable_break,7,20260823,fully_indexed,2021,161904244.60698304,32891463.10888729,129012781.49809578,88207311.49854177,10512195.034641217,77695116.46390055,73696933.1084413,22379268.07424607,51317665.034195215,3078908.112630157,7697270.281575392,1.5394540563150785,1.5394540563150785,45,17,2,long,stable,True,2000000.0,5000000.0,2010,0.20315380358760932,0.37777777777777777,0.044444444444444446,0.6803974636263348
