simulation_id,seed,scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,model,basis,observed_paid,true_reserve,true_ultimate,estimated_reserve,selected_alpha,runtime_seconds,success_or_failure,failure_category,failure_reason,pipeline_reconciliation_passed,model_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error
1,20260817,long_stable_break,constant,long,stable,True,none,regularized_poisson,gross,1168823294.6507585,602481291.9983402,1771304586.6490989,813981113.618146,0.001,3.565813879999041,success,,,True,True,211499821.6198057,211499821.6198057,35.10479485898931,35.10479485898931,0.3510479485898931
1,20260817,long_stable_break,constant,long,stable,True,none,regularized_poisson,ceded,174053013.37012684,231211775.9309288,405264789.30105567,588266143.9924498,0.1,2.380849457000295,success,,,True,True,357054368.06152093,357054368.06152093,154.42741470407884,154.42741470407884,1.5442741470407884
1,20260817,long_stable_break,constant,long,stable,True,none,regularized_poisson_break_interaction,gross,1168823294.6507585,602481291.9983402,1771304586.6490989,800648924.7968311,0.1,2.7572085819992935,success,,,True,True,198167632.79849088,198167632.79849088,32.89191472505287,32.89191472505287,0.32891914725052873
1,20260817,long_stable_break,constant,long,stable,True,none,regularized_poisson_break_interaction,ceded,174053013.37012684,231211775.9309288,405264789.30105567,421690931.1680058,0.1,3.7036387650005054,success,,,True,True,190479155.23707703,190479155.23707703,82.38298177943149,82.38298177943149,0.8238298177943149
2,20260818,long_stable_break,constant,long,stable,True,none,regularized_poisson,gross,1309848529.1163619,584977012.7306271,1894825541.8469892,965537659.0015087,0.0001,2.8282912809991103,success,,,True,True,380560646.27088165,380560646.27088165,65.05565825474991,65.05565825474991,0.6505565825474992
2,20260818,long_stable_break,constant,long,stable,True,none,regularized_poisson,ceded,203926973.7624354,256776491.65195692,460703465.41439235,582077166.785614,0.1,5.456774391997897,success,,,True,True,325300675.1336571,325300675.1336571,126.6863150286281,126.6863150286281,1.266863150286281
2,20260818,long_stable_break,constant,long,stable,True,none,regularized_poisson_break_interaction,gross,1309848529.1163619,584977012.7306271,1894825541.8469892,874953160.3484868,1.0,3.9221270500020182,success,,,True,True,289976147.6178597,289976147.6178597,49.57052009005853,49.57052009005853,0.4957052009005853
2,20260818,long_stable_break,constant,long,stable,True,none,regularized_poisson_break_interaction,ceded,203926973.7624354,256776491.65195692,460703465.41439235,439456326.7711877,0.1,3.5436148129992944,success,,,True,True,182679835.1192308,182679835.1192308,71.14352016571708,71.14352016571708,0.7114352016571708
