scenario_id,scenario_label,standard_bf_mape_pct,ceded_specific_bf_mape_pct,break_aware_bf_mape_pct,break_aware_ceded_specific_bf_mape_pct,ceded_specific_minus_standard_pp,ba_ceded_specific_minus_ba_pp
short_stable_no_break,Short / Stable,54.30129061064683,13.073480251433685,54.30129061064683,13.073480251433685,-41.227810359213144,-41.227810359213144
short_emerging_no_break,Short / Emerging,55.42616231433485,11.126378622341754,55.42616231433485,11.126378622341754,-44.2997836919931,-44.2997836919931
short_shock_no_break,Short / Shock,56.25406514456132,9.805764945647118,56.25406514456132,9.805764945647118,-46.4483001989142,-46.4483001989142
long_stable_no_break,Long / Stable,39.0002105153408,7.364594769621686,39.0002105153408,7.364594769621686,-31.63561574571911,-31.63561574571911
long_emerging_no_break,Long / Emerging,38.475049501830355,6.554134291190044,38.475049501830355,6.554134291190044,-31.92091521064031,-31.92091521064031
long_shock_no_break,Long / Shock,38.78976904397377,6.03032896204903,38.78976904397377,6.03032896204903,-32.75944008192474,-32.75944008192474
long_stable_break,Long / Stable + Break,29.796976089153787,18.766531023786452,45.65480024743361,7.7247893481141015,-11.030445065367335,-37.93001089931951
long_emerging_break,Long / Emerging + Break,30.132740820250845,16.04327092748193,45.14987093013515,6.748986049889644,-14.089469892768914,-38.400884880245506
long_shock_break,Long / Shock + Break,30.838827777996006,12.926369856333046,45.33903085717448,6.096330781524509,-17.91245792166296,-39.24270007564997
