analysis_type,comparison_id,experiment_step,source_file,analysis_family,scenario_id,basis,model_a,model_b,sensitivity_a,sensitivity_b,required_pairs,valid_pairs,excluded_pairs,mean_ape_a,mean_ape_b,mean_paired_difference,median_paired_difference,std_paired_difference,win_rate_a,win_rate_b,tie_rate,bootstrap_ci_lower,bootstrap_ci_upper,inference_direction,group_type,pool_label
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,10_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,regularized_poisson,regularized_poisson,10_year_history,15_year_history,50,50,0,111.1171520415051,55.23737064135223,55.87978140015285,54.26204777110168,17.84672868430645,0.0,1.0,0.0,51.08447055678872,60.76611713195391,favors_B,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,10_year_history,15_year_history,50,50,0,134.6577509257723,44.788126344832136,89.86962458094017,89.74801628270514,27.825192552997176,0.0,1.0,0.0,82.18410229058377,97.65916791921576,favors_B,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,regularized_tweedie,regularized_tweedie,10_year_history,15_year_history,50,50,0,105.99072477657806,53.01396130653904,52.976763470039,48.8530054089744,19.423240536667315,0.0,1.0,0.0,47.65750621864939,58.32547274982568,favors_B,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,cashflow_uplift,cashflow_uplift,10_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,chain_ladder,chain_ladder,10_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,10_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,regularized_poisson,regularized_poisson,10_year_history,15_year_history,50,50,0,150.33037266482123,37.53070548243112,112.79966718239012,25.317958702244088,194.9498732677864,0.3,0.7,0.0,62.85359069078071,170.5675085773312,favors_B,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,10_year_history,15_year_history,50,50,0,150.33037267020222,37.53070547943436,112.79966719076788,25.317958699226587,194.9498732660488,0.3,0.7,0.0,64.57246608799757,169.54817546382063,favors_B,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,regularized_tweedie,regularized_tweedie,10_year_history,15_year_history,50,50,0,150.9592459510497,37.60783029865865,113.35141565239104,11.961107075043952,213.00556923877383,0.34,0.66,0.0,59.01091538561706,174.8477429111082,favors_B,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,cashflow_uplift,cashflow_uplift,10_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,chain_ladder,chain_ladder,10_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,10_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,regularized_poisson,regularized_poisson,10_year_history,15_year_history,50,50,0,46.97116138661162,10.963249864557325,36.00791152205429,37.470132525074526,13.475867339822273,0.0,1.0,0.0,32.35435174253881,39.81448112795988,favors_B,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,10_year_history,15_year_history,50,50,0,46.97116022876289,10.96324787116422,36.00791235759866,37.47014020421113,13.475870040544708,0.0,1.0,0.0,32.366122484259215,39.80377114949669,favors_B,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,regularized_tweedie,regularized_tweedie,10_year_history,15_year_history,50,50,0,47.308961217206125,10.7937541710842,36.51520704612192,38.13652150711244,12.582865156322066,0.0,1.0,0.0,33.03460493913167,40.058103666832345,favors_B,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,cashflow_uplift,cashflow_uplift,10_year_history,15_year_history,50,50,0,22.81962414784544,20.80513290759801,2.014491240247428,0.8995734209407502,8.897397427939554,0.44,0.56,0.0,-0.3184275180128863,4.574757186733562,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,chain_ladder,chain_ladder,10_year_history,15_year_history,50,50,0,22.209916025310346,20.666275354635363,1.543640670674978,0.6898534743439462,8.604549374031599,0.46,0.54,0.0,-0.6867830035769725,3.9079505481318018,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,10_year_history,15_year_history,50,50,0,22.476883386877955,20.914821504561537,1.562061882316416,0.5413417322452667,10.336285956107286,0.46,0.54,0.0,-1.1275561365394355,4.4663745586611725,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,regularized_poisson,regularized_poisson,10_year_history,15_year_history,50,50,0,19.3879191740042,20.370924755569856,-0.9830055815656564,-0.4188488095578275,9.580716554236616,0.52,0.48,0.0,-3.6350009477164673,1.659798792730239,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,10_year_history,15_year_history,50,50,0,19.38791859917123,20.370925076458025,-0.9830064772867924,-0.418848877858883,9.580716894442464,0.52,0.48,0.0,-3.611898610294365,1.6259546268457727,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,regularized_tweedie,regularized_tweedie,10_year_history,15_year_history,50,50,0,19.468798818515523,19.84516767596454,-0.3763688574490152,1.1903345611549794,10.472511296782692,0.44,0.56,0.0,-3.1333000628327765,2.502949764357082,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,cashflow_uplift,cashflow_uplift,10_year_history,15_year_history,50,50,0,8.58706909533216,8.870810646878272,-0.2837415515461146,-0.2948682200142922,3.3499698015470245,0.52,0.48,0.0,-1.174491674574808,0.6405935767778655,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,chain_ladder,chain_ladder,10_year_history,15_year_history,50,50,0,8.464252746294548,8.624341509151018,-0.1600887628564708,0.2659047882048275,3.2110104456111923,0.46,0.54,0.0,-1.0639231556812678,0.7101651392941013,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,10_year_history,15_year_history,50,50,0,8.343670655545955,8.859363323278071,-0.5156926677321164,-0.2387571215305473,3.913783099703692,0.54,0.46,0.0,-1.5996817343020726,0.5892585281729521,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,regularized_poisson,regularized_poisson,10_year_history,15_year_history,50,50,0,12.783370989184384,13.414933073702468,-0.6315620845180842,0.1722165804119395,5.806699871246079,0.5,0.5,0.0,-2.3091103123355654,0.928592092570613,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,10_year_history,15_year_history,50,50,0,12.783371685272446,13.414934900176542,-0.6315632149040981,0.1722349365934512,5.80670558159641,0.5,0.5,0.0,-2.231136070175803,0.9262410006319348,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,regularized_tweedie,regularized_tweedie,10_year_history,15_year_history,50,50,0,13.855288058191066,14.780852816465035,-0.9255647582739672,0.0539076314361544,9.277280902024833,0.48,0.52,0.0,-3.677293547715322,1.475589741917277,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,cashflow_uplift,cashflow_uplift,10_year_history,15_year_history,50,50,0,22.315153843853665,20.02422572291669,2.2909281209369783,1.5992454751830456,9.407829161746816,0.42,0.58,0.0,-0.1968137151285358,4.876604525516054,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,chain_ladder,chain_ladder,10_year_history,15_year_history,50,50,0,21.589645621003896,19.99274632077724,1.5968993002266594,1.2754582479266203,8.834578731544454,0.44,0.56,0.0,-0.7651584240694388,4.124630236824478,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,10_year_history,15_year_history,50,50,0,21.47080387591053,19.803176220748515,1.6676276551620135,0.4175603447169695,10.661274579761372,0.48,0.52,0.0,-1.1358815872759207,4.652705959078463,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,regularized_poisson,regularized_poisson,10_year_history,15_year_history,50,50,0,15.11869187808806,16.009741622204032,-0.8910497441159728,-0.843705077261709,3.511239027954401,0.62,0.38,0.0,-1.8348760195308569,0.0944328301020793,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,10_year_history,15_year_history,50,50,0,15.118691586176256,16.009741615577937,-0.891050029401685,-0.8437050783703199,3.51123923593936,0.62,0.38,0.0,-1.8365852704565608,0.1061476142110449,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,regularized_tweedie,regularized_tweedie,10_year_history,15_year_history,50,50,0,16.490194371977122,18.22717846658633,-1.7369840946092103,-1.0176126951618527,8.274411565667792,0.58,0.42,0.0,-4.139618983400197,0.4703481519070463,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,cashflow_uplift,cashflow_uplift,10_year_history,15_year_history,50,50,0,8.809100647766499,8.925499968541107,-0.1163993207746084,-0.1927660689220849,3.4414250119747622,0.54,0.46,0.0,-1.0577737715022033,0.8499669310374726,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,chain_ladder,chain_ladder,10_year_history,15_year_history,50,50,0,8.65949783256332,8.78938368983922,-0.1298858572758998,0.0157371975275717,3.185334601065965,0.48,0.52,0.0,-0.9862765355696465,0.7497986173885717,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,10_year_history,15_year_history,50,50,0,8.354730438707541,8.871846536474564,-0.5171160977670242,-0.2415807509068954,3.921743272388085,0.54,0.46,0.0,-1.586990264431684,0.5550844935752565,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,regularized_poisson,regularized_poisson,10_year_history,15_year_history,50,50,0,11.00524504464965,12.172738798237509,-1.167493753587857,-1.089524802200479,3.674738619506805,0.56,0.44,0.0,-2.167212530880917,-0.1801691030948372,favors_A,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,10_year_history,15_year_history,50,50,0,11.00524717472045,12.172740658934812,-1.1674934842143636,-1.0895383504556655,3.6747316025165606,0.56,0.44,0.0,-2.1873485655347498,-0.1629034636243388,favors_A,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,regularized_tweedie,regularized_tweedie,10_year_history,15_year_history,50,50,0,13.202063270041704,13.948839022728482,-0.7467757526867785,0.2179671126394461,9.064721989577718,0.5,0.5,0.0,-3.289656407160405,1.642132409947409,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,cashflow_uplift,cashflow_uplift,10_year_history,15_year_history,50,50,0,24.038643897099767,22.52907525962828,1.5095686374714878,0.1423552940894499,9.038723390518252,0.48,0.52,0.0,-0.8286566358219912,4.115079716431005,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,chain_ladder,chain_ladder,10_year_history,15_year_history,50,50,0,24.038643897099767,22.52907525962828,1.5095686374714874,0.1423552940894499,9.038723390518252,0.48,0.52,0.0,-0.8908402622060068,4.059665513846816,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,10_year_history,15_year_history,50,50,0,24.019270954795903,22.75333031714724,1.2659406376486613,-0.447078180729453,10.510587418890958,0.52,0.48,0.0,-1.4936115157291223,4.184022988644855,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,regularized_poisson,regularized_poisson,10_year_history,15_year_history,50,50,0,18.6549581511478,19.759507104152306,-1.1045489530044963,-3.754865463502002,14.45932012496164,0.56,0.44,0.0,-5.089444815285497,2.873818696576098,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,10_year_history,15_year_history,50,50,0,18.65495815778397,19.759506701942875,-1.1045485441589062,-3.7548652554778847,14.459319609737571,0.56,0.44,0.0,-4.99687852018321,2.9326613185836528,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,regularized_tweedie,regularized_tweedie,10_year_history,15_year_history,50,50,0,21.173781600940792,23.82365646011052,-2.6498748591697203,-4.390611138773664,22.07679588192433,0.54,0.46,0.0,-9.22278477341019,3.0312326709326305,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,cashflow_uplift,cashflow_uplift,10_year_history,15_year_history,50,50,0,8.390423579574149,8.704243749050589,-0.3138201694764399,-0.0945495454112945,3.370110734324255,0.52,0.48,0.0,-1.2529434184956771,0.5975806808289552,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,chain_ladder,chain_ladder,10_year_history,15_year_history,50,50,0,8.390423579574149,8.704243749050589,-0.3138201694764399,-0.0945495454112945,3.370110734324255,0.52,0.48,0.0,-1.2451871440455051,0.613537618310366,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,10_year_history,15_year_history,50,50,0,8.2966681822777,8.806144632258269,-0.5094764499805671,-0.2282438355027649,3.8809373714851527,0.52,0.48,0.0,-1.5708593551859038,0.5588370764391185,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,regularized_poisson,regularized_poisson,10_year_history,15_year_history,50,50,0,11.724534094810176,11.824110423023251,-0.0995763282130765,0.0992729962461169,7.192759359183905,0.46,0.54,0.0,-2.097411421807229,1.8564461335891824,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,10_year_history,15_year_history,50,50,0,11.724532971556858,11.824108779033422,-0.0995758074765627,0.0992729921724194,7.1927615307492125,0.46,0.54,0.0,-2.0688325492818618,1.8267552216383915,includes_zero,scenario_basis_model,
paired_comparison,history_10_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,regularized_tweedie,regularized_tweedie,10_year_history,15_year_history,50,50,0,12.818392248686564,12.984374173678656,-0.1659819249920961,0.2197688192896598,7.829720484973242,0.48,0.52,0.0,-2.3351460354127025,2.0259184778950687,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,ceded,cashflow_uplift,cashflow_uplift,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,ceded,chain_ladder,chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,ceded,regularized_poisson,regularized_poisson,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,ceded,regularized_tweedie,regularized_tweedie,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,gross,cashflow_uplift,cashflow_uplift,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,gross,chain_ladder,chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,gross,regularized_poisson,regularized_poisson,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_break,gross,regularized_tweedie,regularized_tweedie,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,ceded,cashflow_uplift,cashflow_uplift,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,ceded,chain_ladder,chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,ceded,regularized_poisson,regularized_poisson,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,ceded,regularized_tweedie,regularized_tweedie,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,gross,cashflow_uplift,cashflow_uplift,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,gross,chain_ladder,chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,gross,regularized_poisson,regularized_poisson,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_emerging_no_break,gross,regularized_tweedie,regularized_tweedie,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_break,ceded,cashflow_uplift,cashflow_uplift,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_break,ceded,chain_ladder,chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_break,ceded,regularized_poisson,regularized_poisson,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_break,ceded,regularized_tweedie,regularized_tweedie,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_break,gross,cashflow_uplift,cashflow_uplift,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_break,gross,chain_ladder,chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_15,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,15_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
