scenario_id,accident_year,expected_loss_prior_ultimate,pricing_assumption_version,paid_to_date,estimated_reserve,estimated_ultimate,prior_exhausted,basis,model,true_reserve,simulation_id,seed,tail_type,inflation_scenario,structural_break,clause_type,signed_error
short_stable_no_break,2012,13082760.09056677,pricing_mc_v1,9297994.576562865,3784765.5140039045,13082760.09056677,False,ceded,expected_loss,0.0,24,20260840,short,stable,False,none,3784765.5140039045
short_stable_no_break,2013,14646584.852065822,pricing_mc_v1,12095509.908750683,2551074.943315139,14646584.852065822,False,ceded,expected_loss,0.0,24,20260840,short,stable,False,none,2551074.943315139
short_stable_no_break,2014,16099494.21746044,pricing_mc_v1,26255800.76903223,0.0,26255800.76903223,True,ceded,expected_loss,0.0,24,20260840,short,stable,False,none,0.0
short_stable_no_break,2015,17606606.810888685,pricing_mc_v1,22219117.851535324,0.0,22219117.851535324,True,ceded,expected_loss,0.0,24,20260840,short,stable,False,none,0.0
short_stable_no_break,2016,19197216.97180749,pricing_mc_v1,26694183.689315043,0.0,26694183.689315043,True,ceded,expected_loss,0.0,24,20260840,short,stable,False,none,0.0
short_stable_no_break,2017,21605728.60554214,pricing_mc_v1,32010447.21940033,0.0,32010447.21940033,True,ceded,expected_loss,0.0,24,20260840,short,stable,False,none,0.0
short_stable_no_break,2018,23707995.97843727,pricing_mc_v1,21219805.219483774,2488190.758953497,23707995.97843727,False,ceded,expected_loss,0.0,24,20260840,short,stable,False,none,2488190.758953497
short_stable_no_break,2019,25674328.913459502,pricing_mc_v1,59349372.94088058,0.0,59349372.94088058,True,ceded,expected_loss,0.0,24,20260840,short,stable,False,none,0.0
short_stable_no_break,2020,29000934.802801725,pricing_mc_v1,27400008.99231357,1600925.8104881532,29000934.802801725,False,ceded,expected_loss,0.0,24,20260840,short,stable,False,none,1600925.8104881532
short_stable_no_break,2021,31892144.30849073,pricing_mc_v1,36671998.15199145,0.0,36671998.15199145,True,ceded,expected_loss,471034.77140274644,24,20260840,short,stable,False,none,-471034.77140274644
