simulation_id,seed,scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,model,basis,observed_paid,true_reserve,true_ultimate,estimated_reserve,selected_alpha,runtime_seconds,success_or_failure,failure_category,failure_reason,pipeline_reconciliation_passed,model_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error,pricing_assumption_version
15,20260831,long_emerging_break,constant,long,emerging,True,none,chain_ladder,ceded,300425226.7545602,323906786.8950166,624332013.6495768,857311062.7568951,,0.0651765920001707,success,,,True,True,533404275.86187845,533404275.86187845,164.67832643308068,164.67832643308068,1.646783264330807,
15,20260831,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,gross,1461340867.6372125,720691751.0748918,2182032618.7121043,963124794.4341698,0.0001,4.230257772000186,success,,,True,True,242433043.359278,242433043.359278,33.63893689607183,33.63893689607183,0.3363893689607183,
15,20260831,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,ceded,300425226.7545602,323906786.8950166,624332013.6495768,777339119.8140506,0.1,3.181848782000088,success,,,True,True,453432332.91903394,453432332.91903394,139.98852486718613,139.98852486718613,1.3998852486718614,
15,20260831,long_shock_break,constant,long,shock,True,none,chain_ladder,gross,1489747370.4548416,810702410.0336542,2300449780.488496,1329295601.697226,,0.0816478070000812,success,,,True,True,518593191.66357183,518593191.66357183,63.96837917899415,63.96837917899415,0.6396837917899415,
15,20260831,long_shock_break,constant,long,shock,True,none,chain_ladder,ceded,311618999.89984685,401332616.19657946,712951616.0964264,1026343937.8645784,,0.0853346799995051,success,,,True,True,625011321.667999,625011321.667999,155.73399630242312,155.73399630242312,1.5573399630242313,
15,20260831,long_shock_break,constant,long,shock,True,none,regularized_poisson,gross,1489747370.4548416,810702410.0336542,2300449780.488496,1211594922.0190442,0.0001,3.3135020800000348,success,,,True,True,400892511.98539,400892511.98539,49.45002099706943,49.45002099706943,0.4945002099706943,
15,20260831,long_shock_break,constant,long,shock,True,none,regularized_poisson,ceded,311618999.89984685,401332616.19657946,712951616.0964264,854363563.8606708,0.1,3.483877855999708,success,,,True,True,453030947.66409135,453030947.66409135,112.88166707143216,112.88166707143216,1.1288166707143217,
16,20260832,short_stable_no_break,constant,short,stable,False,none,chain_ladder,gross,1687236195.0187352,123002524.48652636,1810238719.5052612,118008503.63394302,,0.0435340699996231,success,,,True,True,-4994020.852583334,4994020.852583334,-4.060096224391213,4.060096224391213,-0.0406009622439121,
16,20260832,short_stable_no_break,constant,short,stable,False,none,chain_ladder,ceded,308621461.89055383,56998013.749120295,365619475.639674,70575681.39196923,,0.0440364930000214,success,,,True,True,13577667.64284894,13577667.64284894,23.821299637934302,23.821299637934302,0.238212996379343,
16,20260832,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,gross,1687236195.0187352,123002524.48652636,1810238719.5052612,108476056.63079098,0.001,2.6113917339998807,success,,,True,True,-14526467.855735376,14526467.855735376,-11.809894078496413,11.809894078496413,-0.1180989407849641,
16,20260832,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,ceded,308621461.89055383,56998013.749120295,365619475.639674,45524568.93779863,0.001,2.1835534430001644,success,,,True,True,-11473444.811321668,11473444.811321668,-20.129551990745902,20.129551990745902,-0.201295519907459,
16,20260832,short_emerging_no_break,constant,short,emerging,False,none,chain_ladder,gross,1712604401.846468,136717365.79140747,1849321767.637876,128044978.15640712,,0.0397261380003328,success,,,True,True,-8672387.635000333,8672387.635000333,-6.343296321428527,6.343296321428527,-0.0634329632142852,
16,20260832,short_emerging_no_break,constant,short,emerging,False,none,chain_ladder,ceded,321074012.4576857,71969747.70479468,393043760.1624804,81689867.36155564,,0.040237891000288,success,,,True,True,9720119.65676096,9720119.65676096,13.505840949493004,13.505840949493004,0.13505840949493,
