scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,attempts,successful_fits,failed_fits,success_rate,accuracy_scope,conditional_accuracy_warning,mean_runtime_seconds,mean_signed_error,median_signed_error,mean_absolute_error,root_mean_squared_error,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,median_absolute_percentage_error,standard_deviation_percentage_error,standard_deviation_absolute_percentage_error,percentage_error_minimum,percentage_error_5th_percentile,percentage_error_25th_percentile,percentage_error_75th_percentile,percentage_error_95th_percentile,percentage_error_maximum,absolute_percentage_error_minimum,absolute_percentage_error_5th_percentile,absolute_percentage_error_25th_percentile,absolute_percentage_error_75th_percentile,absolute_percentage_error_95th_percentile,absolute_percentage_error_maximum,mcse_mean_signed_error,mcse_mean_percentage_error,mcse_mean_absolute_percentage_error
long_emerging_break,long,emerging,True,none,chain_ladder,ceded,50,7,43,0.14,conditional_on_successful_fits,True,0.02746105702010023,325080818.0466636,207372432.4181001,325080818.0466636,426486779.6165992,101.60162863957966,57.42872061177455,101.60162863957966,57.42872061177455,94.61887792634325,94.61887792634325,25.90362773685884,27.28084793952546,35.8846365161215,135.9734376386506,248.31753060314009,284.16290381887995,25.90362773685884,27.28084793952546,35.8846365161215,135.9734376386506,248.31753060314009,284.16290381887995,112704210.89874272,35.76257433215473,35.76257433215473
long_emerging_break,long,emerging,True,none,expected_loss,ceded,50,50,0,1.0,all_attempts_successful,False,0.008444170620095974,21916876.161478404,21967537.854287714,35544946.519557655,44147085.540340684,7.638529929291128,6.754889589278417,11.557521295802424,9.810754766057947,12.678928196821888,9.164647960411632,-12.886873085713521,-11.004363441543436,-1.6885705075312842,16.77586458319753,27.934330726216725,31.432935777892684,0.05869610753315406,0.8658339158799053,3.7763048456713886,16.77586458319753,27.934330726216725,31.432935777892684,5474646.016007173,1.7930712212300164,1.2960769439989053
long_emerging_break,long,emerging,True,none,regularized_poisson,ceded,50,50,0,1.0,all_attempts_successful,False,3.2281459402198562,383559868.4003471,356900379.75422657,383559868.4003471,444676481.8764637,119.20571841102044,105.27276075128208,119.20571841102044,105.27276075128208,71.90975201010019,71.90975201010019,0.433230241092704,26.27513505653711,66.03619350770337,150.57107869214025,260.8973756426195,323.8743736424871,0.433230241092704,26.27513505653711,66.03619350770337,150.57107869214025,260.8973756426195,323.8743736424871,32140952.60603225,10.169574655956962,10.169574655956962
long_emerging_no_break,long,emerging,False,none,chain_ladder,ceded,50,0,50,0.0,not_available_no_successful_fits,False,0.016770805259984586,,,,,,,,,,,,,,,,,,,,,,,,,
long_emerging_no_break,long,emerging,False,none,expected_loss,ceded,50,50,0,1.0,all_attempts_successful,False,0.010569594199951097,21630489.246930685,21900195.55229032,38868300.72857995,47304622.22184724,5.759576694051429,5.009607558683003,9.489885353018943,8.085765678489626,10.44690868495084,7.147851306332048,-11.062675893308954,-9.714015432086269,-2.203785451785788,12.78943914833898,23.194040160269804,25.093334765280048,0.07756357212314334,1.4408327679418902,3.5519442866184785,12.78943914833898,23.194040160269804,25.093334765280048,6009939.417824475,1.4774159947130752,1.0108588259241027
long_emerging_no_break,long,emerging,False,none,regularized_poisson,ceded,50,50,0,1.0,all_attempts_successful,False,3.408603242760055,101358375.97613037,85883661.40571448,167583432.16788426,216058922.77176753,24.06843031557126,20.642502626339343,39.58659946256034,28.900016520542483,46.31329595543939,33.71872603110228,-50.0038851438616,-38.346924509787925,-12.686054488617971,49.372509837412146,89.14469229686695,164.81191338900396,1.9423886644173365,5.540685790205145,16.42277466180692,50.49778014988062,89.14469229686695,164.81191338900396,27258377.378743578,6.54968912583814,4.768547965912757
long_shock_break,long,shock,True,none,chain_ladder,ceded,50,8,42,0.16,conditional_on_successful_fits,True,0.031276724500039516,550923332.6442096,347904687.4518427,550923332.6442096,771312424.9470384,136.18689468830132,86.03593336459858,136.18689468830132,86.03593336459858,140.0690824100934,140.0690824100934,16.82074975340249,20.323076139130492,32.60016908411442,184.86120050494,362.6130250820229,411.2739084502326,16.82074975340249,20.323076139130492,32.60016908411442,184.86120050494,362.6130250820229,411.2739084502326,204033028.9879131,49.52189900337719,49.52189900337719
long_shock_break,long,shock,True,none,expected_loss,ceded,50,50,0,1.0,all_attempts_successful,False,0.008482927800141624,22774812.31584498,22355642.6110771,39382440.245252594,48334731.45823671,6.4505348769705915,5.4589922120917285,10.320734352298166,8.58228804672232,11.37244022215998,7.9435245931524,-12.018702969370754,-10.701567309053377,-2.3572862141448514,13.263394923353362,25.434945234378183,27.23101633557647,0.3313869545556514,1.2470576131971556,3.775984308638163,13.263394923353362,25.434945234378183,27.23101633557647,6090397.576107741,1.6083059199455938,1.1233840212680346
long_shock_break,long,shock,True,none,regularized_poisson,ceded,50,50,0,1.0,all_attempts_successful,False,3.3723195067400047,382535938.2402603,371803091.96575963,383369265.7036664,438846484.70146626,96.27443155431949,88.48073268860767,96.50452810391613,88.48073268860767,55.37865473593646,54.96846701725609,-5.752413739915866,28.294073730668977,53.335644203338234,121.47961486006466,214.43029008916358,237.55013896869397,5.752413739915866,28.294073730668977,53.335644203338234,121.47961486006466,214.43029008916358,237.55013896869397,30723418.27332225,7.831724459353836,7.773715155866171
long_shock_no_break,long,shock,False,none,chain_ladder,ceded,50,0,50,0.0,not_available_no_successful_fits,False,0.018336109680003532,,,,,,,,,,,,,,,,,,,,,,,,,
