comparison_id,analysis_family,source_step,model_a,model_b,scenario_id,simulation_id,basis,truth_a,ape_a,success_a,applicable_a,fit_attempted_a,failure_detail_a,structural_break_a,truth_b,ape_b,success_b,applicable_b,fit_attempted_b,failure_detail_b,structural_break_b,present_a,present_b,truth_absolute_difference,truth_matches,structural_break,exclusion_reason,included_in_accuracy,paired_ape_difference,pair_outcome,group_type,pool_label
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,21,gross,747867583.0741976,16.409865155045107,True,True,True,,False,747867583.0741976,16.40985888126198,True,True,True,,False,True,True,0.0,True,False,included,True,6.273783128563082e-06,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,22,ceded,311236465.83629763,48.61826710932608,True,True,True,,False,311236465.83629763,48.61826710912109,True,True,True,,False,True,True,0.0,True,False,included,True,2.049844738394313e-10,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,22,gross,719428049.2432202,12.0346261397473,True,True,True,,False,719428049.2432202,12.034643519746426,True,True,True,,False,True,True,0.0,True,False,included,True,-1.73799991269874e-05,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,23,ceded,361210837.2146398,28.14346488721301,True,True,True,,False,361210837.2146398,28.14346488721301,True,True,True,,False,True,True,0.0,True,False,included,True,0.0,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,23,gross,808953197.8976305,4.006790963973968,True,True,True,,False,808953197.8976305,4.006791842733321,True,True,True,,False,True,True,0.0,True,False,included,True,-8.787593532844085e-07,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,24,ceded,323707142.96329314,72.49004574050987,True,True,True,,False,323707142.96329314,72.49004570641345,True,True,True,,False,True,True,0.0,True,False,included,True,3.40964163569879e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,24,gross,786445084.3680733,6.604980043034176,True,True,True,,False,786445084.3680733,6.605012807584078,True,True,True,,False,True,True,0.0,True,False,included,True,-3.276454990253086e-05,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,25,ceded,363276899.847718,12.38886600310975,True,True,True,,False,363276899.847718,12.388866030765604,True,True,True,,False,True,True,0.0,True,False,included,True,-2.7655852719021823e-08,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,25,gross,866259735.073673,8.612225053576624,True,True,True,,False,866259735.073673,8.612111352756857,True,True,True,,False,True,True,0.0,True,False,included,True,0.00011370081976735946,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,26,ceded,313802914.5115156,25.36146742772013,True,True,True,,False,313802914.5115156,25.361467427720143,True,True,True,,False,True,True,0.0,True,False,included,True,-1.4210854715202004e-14,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,26,gross,693117276.2720695,0.9525351612272976,True,True,True,,False,693117276.2720695,0.9525209328133558,True,True,True,,False,True,True,0.0,True,False,included,True,1.4228413941830276e-05,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,27,ceded,344542605.0799608,35.633839319351225,True,True,True,,False,344542605.0799608,35.63383932334692,True,True,True,,False,True,True,0.0,True,False,included,True,-3.995694441982778e-09,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,27,gross,829310666.3580804,13.956675781381309,True,True,True,,False,829310666.3580804,13.956675827389711,True,True,True,,False,True,True,0.0,True,False,included,True,-4.600840242119375e-08,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,28,ceded,283540734.37113667,20.69455953781085,True,True,True,,False,283540734.37113667,20.694559537810832,True,True,True,,False,True,True,0.0,True,False,included,True,1.7763568394002505e-14,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,28,gross,715269395.3629525,3.9652931331285015,True,True,True,,False,715269395.3629525,3.9652507556646137,True,True,True,,False,True,True,0.0,True,False,included,True,4.2377463887799394e-05,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,29,ceded,290019944.5808143,126.58857731485816,True,True,True,,False,290019944.5808143,126.58857731485816,True,True,True,,False,True,True,0.0,True,False,included,True,0.0,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,29,gross,638435474.6701584,12.399736125389309,True,True,True,,False,638435474.6701584,12.399776024088494,True,True,True,,False,True,True,0.0,True,False,included,True,-3.9898699185414443e-05,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,30,ceded,281357250.1070676,41.39279065942871,True,True,True,,False,281357250.1070676,41.39279065942871,True,True,True,,False,True,True,0.0,True,False,included,True,0.0,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,30,gross,690814542.0379773,9.725925338108684,True,True,True,,False,690814542.0379773,9.725875313772724,True,True,True,,False,True,True,0.0,True,False,included,True,5.002433596068556e-05,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,31,ceded,332551525.6775034,30.344828387896456,True,True,True,,False,332551525.6775034,30.344828387983057,True,True,True,,False,True,True,0.0,True,False,included,True,-8.660094863444101e-11,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,31,gross,812802346.8376273,3.724505568065116,True,True,True,,False,812802346.8376273,3.724519034584586,True,True,True,,False,True,True,0.0,True,False,included,True,-1.3466519470206606e-05,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,32,ceded,293222850.623987,8.730692621619859,True,True,True,,False,293222850.623987,8.730692621619859,True,True,True,,False,True,True,0.0,True,False,included,True,0.0,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,32,gross,753704745.1874814,1.182704045214961,True,True,True,,False,753704745.1874814,1.1826892220542613,True,True,True,,False,True,True,0.0,True,False,included,True,1.4823160699783955e-05,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,33,ceded,335790889.91233647,69.236989406723,True,True,True,,False,335790889.91233647,69.23698940672318,True,True,True,,False,True,True,0.0,True,False,included,True,-1.8474111129762605e-13,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,33,gross,789753133.156526,11.629154299378978,True,True,True,,False,789753133.156526,11.62915428822215,True,True,True,,False,True,True,0.0,True,False,included,True,1.1156828350067372e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,34,ceded,344455918.59654194,16.102441727544818,True,True,True,,False,344455918.59654194,16.102441717328954,True,True,True,,False,True,True,0.0,True,False,included,True,1.0215863710527628e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,34,gross,792216396.3558958,4.310051471592172,True,True,True,,False,792216396.3558958,4.310035930441066,True,True,True,,False,True,True,0.0,True,False,included,True,1.5541151106468476e-05,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,35,ceded,318840831.4535011,76.55166538141677,True,True,True,,False,318840831.4535011,76.55166538147505,True,True,True,,False,True,True,0.0,True,False,included,True,-5.827871518704342e-11,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,35,gross,751712532.1194391,8.095042244056252,True,True,True,,False,751712532.1194391,8.095048822678322,True,True,True,,False,True,True,0.0,True,False,included,True,-6.5786220702079845e-06,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,36,ceded,285155330.521339,10.555249274044847,True,True,True,,False,285155330.521339,10.555249274044847,True,True,True,,False,True,True,0.0,True,False,included,True,0.0,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,36,gross,687940031.2982723,0.8774595915640483,True,True,True,,False,687940031.2982723,0.8774375628613731,True,True,True,,False,True,True,0.0,True,False,included,True,2.202870267520307e-05,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,37,ceded,275566464.44821846,9.522203553630552,True,True,True,,False,275566464.44821846,9.522203553630575,True,True,True,,False,True,True,0.0,True,False,included,True,-2.3092638912203256e-14,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,37,gross,642954360.8421648,8.628442132567654,True,True,True,,False,642954360.8421648,8.628432524178416,True,True,True,,False,True,True,0.0,True,False,included,True,9.608389238024984e-06,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,38,ceded,306004779.9733002,59.2059626671646,True,True,True,,False,306004779.9733002,59.20596266714744,True,True,True,,False,True,True,0.0,True,False,included,True,1.715960706860642e-11,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,38,gross,756118517.7845571,6.721774828018995,True,True,True,,False,756118517.7845571,6.721763680898141,True,True,True,,False,True,True,0.0,True,False,included,True,1.1147120853927106e-05,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,39,ceded,329251731.71843934,30.793230402682187,True,True,True,,False,329251731.71843934,30.7932303141754,True,True,True,,False,True,True,0.0,True,False,included,True,8.850678767657882e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,39,gross,807488237.7061844,8.08059296428099,True,True,True,,False,807488237.7061844,8.080602975332802,True,True,True,,False,True,True,0.0,True,False,included,True,-1.0011051811531502e-05,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,40,ceded,272935019.0575721,28.772312083729645,True,True,True,,False,272935019.0575721,28.772312080705724,True,True,True,,False,True,True,0.0,True,False,included,True,3.0239206694204768e-09,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,40,gross,692555761.5870862,24.864263455427,True,True,True,,False,692555761.5870862,24.86426972948261,True,True,True,,False,True,True,0.0,True,False,included,True,-6.274055611044105e-06,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,41,ceded,308169176.89685106,31.52627935806937,True,True,True,,False,308169176.89685106,31.52627935806937,True,True,True,,False,True,True,0.0,True,False,included,True,0.0,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,41,gross,741840532.335838,0.4698626681567923,True,True,True,,False,741840532.335838,0.4698625054957981,True,True,True,,False,True,True,0.0,True,False,included,True,1.6266099417405755e-07,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,42,ceded,360547450.5584931,1.9729885951532595,True,True,True,,False,360547450.5584931,1.9729885951527135,True,True,True,,False,True,True,0.0,True,False,included,True,5.46007683510652e-13,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,42,gross,847163481.6272483,4.513778919396982,True,True,True,,False,847163481.6272483,4.513759418075337,True,True,True,,False,True,True,0.0,True,False,included,True,1.9501321644632696e-05,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,43,ceded,358094696.7480068,26.62234895288367,True,True,True,,False,358094696.7480068,26.62234895288369,True,True,True,,False,True,True,0.0,True,False,included,True,-2.1316282072803006e-14,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,43,gross,788673834.2569517,8.191031881793409,True,True,True,,False,788673834.2569517,8.191039599935241,True,True,True,,False,True,True,0.0,True,False,included,True,-7.718141832313563e-06,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,44,ceded,370398801.88397217,43.68718696649957,True,True,True,,False,370398801.88397217,43.68718696649957,True,True,True,,False,True,True,0.0,True,False,included,True,0.0,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,44,gross,850786106.4820993,12.673943531032489,True,True,True,,False,850786106.4820993,12.673948993479732,True,True,True,,False,True,True,0.0,True,False,included,True,-5.462447242976509e-06,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,45,ceded,334276857.95551425,27.96637520033135,True,True,True,,False,334276857.95551425,27.966375200330862,True,True,True,,False,True,True,0.0,True,False,included,True,4.867217739956686e-13,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,45,gross,767129379.2780486,11.530239973542118,True,True,True,,False,767129379.2780486,11.53031276414804,True,True,True,,False,True,True,0.0,True,False,included,True,-7.279060592146891e-05,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,46,ceded,346477413.3494035,13.32638512889124,True,True,True,,False,346477413.3494035,13.3263851262621,True,True,True,,False,True,True,0.0,True,False,included,True,2.6291395727184863e-09,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,46,gross,780256848.3780754,1.0885079165526996,True,True,True,,False,780256848.3780754,1.088534400968058,True,True,True,,False,True,True,0.0,True,False,included,True,-2.648441535835211e-05,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,47,ceded,292656654.2204359,21.990640679083388,True,True,True,,False,292656654.2204359,21.99064067846197,True,True,True,,False,True,True,0.0,True,False,included,True,6.214193604137108e-10,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,47,gross,712355945.2466264,8.680620357029047,True,True,True,,False,712355945.2466264,8.680613936840114,True,True,True,,False,True,True,0.0,True,False,included,True,6.4201889333759254e-06,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,48,ceded,313950165.89818645,14.835509938122357,True,True,True,,False,313950165.89818645,14.835509938122335,True,True,True,,False,True,True,0.0,True,False,included,True,2.1316282072803006e-14,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,48,gross,724498962.0587697,14.061068956099223,True,True,True,,False,724498962.0587697,14.061073247547831,True,True,True,,False,True,True,0.0,True,False,included,True,-4.2914486080292136e-06,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,49,ceded,296424848.4121561,7.042524789279329,True,True,True,,False,296424848.4121561,7.04252478927949,True,True,True,,False,True,True,0.0,True,False,included,True,-1.6076029396572267e-13,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,49,gross,681615342.377451,16.799685564385452,True,True,True,,False,681615342.377451,16.79968558496258,True,True,True,,False,True,True,0.0,True,False,included,True,-2.0577129333787525e-08,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,50,ceded,338468329.66566014,15.434077584458375,True,True,True,,False,338468329.66566014,15.43407758445836,True,True,True,,False,True,True,0.0,True,False,included,True,1.5987211554602254e-14,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,long_stable_no_break,50,gross,777888626.3469107,7.601769338341163,True,True,True,,False,777888626.3469107,7.601779764632914,True,True,True,,False,True,True,0.0,True,False,included,True,-1.0426291750853522e-05,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,1,ceded,70592445.43832305,6.310510920795445,True,True,True,,False,70592445.43832305,6.310510920795457,True,True,True,,False,True,True,0.0,True,False,included,True,-1.1546319456101628e-14,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,1,gross,152925951.09167618,4.860178523150148,True,True,True,,False,152925951.09167618,4.860178480265783,True,True,True,,False,True,True,0.0,True,False,included,True,4.2884365392126256e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,2,ceded,67858248.2673998,8.407580263152369,True,True,True,,False,67858248.2673998,8.407580264235772,True,True,True,,False,True,True,0.0,True,False,included,True,-1.0834035890638916e-09,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,2,gross,118893676.42537048,21.109012382274788,True,True,True,,False,118893676.42537048,21.10901238973153,True,True,True,,False,True,True,0.0,True,False,included,True,-7.456741002442868e-09,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,3,ceded,66381607.12761541,27.92979723402163,True,True,True,,False,66381607.12761541,27.92979723424174,True,True,True,,False,True,True,0.0,True,False,included,True,-2.2010837597008504e-10,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,3,gross,105837545.20554812,9.393896848457215,True,True,True,,False,105837545.20554812,9.393896389696671,True,True,True,,False,True,True,0.0,True,False,included,True,4.5876054421967183e-07,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,4,ceded,60023663.95776619,10.189311098365028,True,True,True,,False,60023663.95776619,10.189311098364968,True,True,True,,False,True,True,0.0,True,False,included,True,6.039613253960852e-14,tie,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,4,gross,118619275.39226888,11.656389938953604,True,True,True,,False,118619275.39226888,11.656389937432602,True,True,True,,False,True,True,0.0,True,False,included,True,1.5210019910227857e-09,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,5,ceded,62322952.05797233,10.17171703172668,True,True,True,,False,62322952.05797233,10.171717031208964,True,True,True,,False,True,True,0.0,True,False,included,True,5.177156481295242e-10,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,5,gross,94343144.76947825,28.579823700535005,True,True,True,,False,94343144.76947825,28.579823627508265,True,True,True,,False,True,True,0.0,True,False,included,True,7.302674021048006e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,6,ceded,62762448.953828216,20.851507088447008,True,True,True,,False,62762448.953828216,20.851507086033266,True,True,True,,False,True,True,0.0,True,False,included,True,2.4137420950864907e-09,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,6,gross,105414835.86606228,25.60235535226359,True,True,True,,False,105414835.86606228,25.602355348588524,True,True,True,,False,True,True,0.0,True,False,included,True,3.6750655851847114e-09,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,7,ceded,61732257.43945293,2.058147194776702,True,True,True,,False,61732257.43945293,2.058147172040312,True,True,True,,False,True,True,0.0,True,False,included,True,2.2736389659883116e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,7,gross,116296811.42343572,10.583050896654528,True,True,True,,False,116296811.42343572,10.583050901209017,True,True,True,,False,True,True,0.0,True,False,included,True,-4.554488342023433e-09,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,8,ceded,70156507.17509204,2.2617411718451974,True,True,True,,False,70156507.17509204,2.261741171808537,True,True,True,,False,True,True,0.0,True,False,included,True,3.666045245154237e-11,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,8,gross,134796993.40754396,1.2700512327456068,True,True,True,,False,134796993.40754396,1.2700512599690437,True,True,True,,False,True,True,0.0,True,False,included,True,-2.722343683814188e-08,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,9,ceded,68771597.47423375,48.85265731030441,True,True,True,,False,68771597.47423375,48.85265718958944,True,True,True,,False,True,True,0.0,True,False,included,True,1.207149651349937e-07,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,9,gross,118490387.03138334,29.95967680674476,True,True,True,,False,118490387.03138334,29.959676804207103,True,True,True,,False,True,True,0.0,True,False,included,True,2.5376571954893734e-09,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,10,ceded,80456561.16601817,9.029261098227106,True,True,True,,False,80456561.16601817,9.029261097417878,True,True,True,,False,True,True,0.0,True,False,included,True,8.092282399729811e-10,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,10,gross,149574476.9510759,0.5118169878322779,True,True,True,,False,149574476.9510759,0.5118170589644487,True,True,True,,False,True,True,0.0,True,False,included,True,-7.113217082022061e-08,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,11,ceded,86640847.87304908,9.062321726429516,True,True,True,,False,86640847.87304908,9.062321685729378,True,True,True,,False,True,True,0.0,True,False,included,True,4.0700138370652894e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,11,gross,133653943.3229092,4.867174299372577,True,True,True,,False,133653943.3229092,4.8671742308009165,True,True,True,,False,True,True,0.0,True,False,included,True,6.857166034990314e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,12,ceded,69825296.35659844,14.606928369730054,True,True,True,,False,69825296.35659844,14.606912617748703,True,True,True,,False,True,True,0.0,True,False,included,True,1.5751981351286304e-05,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,12,gross,126808863.19714352,2.708096603260022,True,True,True,,False,126808863.19714352,2.7080966120498706,True,True,True,,False,True,True,0.0,True,False,included,True,-8.789848404688883e-09,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,13,ceded,71131128.73172837,28.22480666392044,True,True,True,,False,71131128.73172837,28.224806663532583,True,True,True,,False,True,True,0.0,True,False,included,True,3.878568577420083e-10,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,13,gross,132458414.43206944,24.2097359265927,True,True,True,,False,132458414.43206944,24.209736101410904,True,True,True,,False,True,True,0.0,True,False,included,True,-1.748182043570523e-07,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,14,ceded,69250427.68212922,20.275216109756965,True,True,True,,False,69250427.68212922,20.275216109754837,True,True,True,,False,True,True,0.0,True,False,included,True,2.1280754936015e-12,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,14,gross,127655754.61127774,18.775090778992325,True,True,True,,False,127655754.61127774,18.775090650142975,True,True,True,,False,True,True,0.0,True,False,included,True,1.2884935074453097e-07,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,15,ceded,64784910.56973085,4.766487604462185,True,True,True,,False,64784910.56973085,4.766487552791161,True,True,True,,False,True,True,0.0,True,False,included,True,5.1671023904020785e-08,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,15,gross,141931759.932108,10.493397974389415,True,True,True,,False,141931759.932108,10.493397369148235,True,True,True,,False,True,True,0.0,True,False,included,True,6.05241179840732e-07,model_b_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,16,ceded,71969747.70479468,21.18728055393352,True,True,True,,False,71969747.70479468,21.187280553935917,True,True,True,,False,True,True,0.0,True,False,included,True,-2.398081733190338e-12,model_a_win,scenario_basis,
step24_poisson_interaction_vs_poisson,core_model,24,regularized_poisson_break_interaction,regularized_poisson,short_emerging_no_break,16,gross,136717365.79140747,25.015039885668735,True,True,True,,False,136717365.79140747,25.01502291316723,True,True,True,,False,True,True,0.0,True,False,included,True,1.6972501505563287e-05,model_b_win,scenario_basis,
