simulation_id,seed,scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,model,basis,observed_paid,true_reserve,true_ultimate,estimated_reserve,selected_alpha,runtime_seconds,success_or_failure,failure_category,failure_reason,pipeline_reconciliation_passed,model_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error,selected_power
1,20260817,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,gross,1424198583.2769885,137675538.21388325,1561874121.490872,116609091.53506358,0.001,1.3694895000007818,success,,,True,True,-21066446.67881967,21066446.67881967,-15.301517576849626,15.301517576849626,-0.15301517576849627,
1,20260817,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,ceded,244792131.89672416,55892585.70819512,300684717.60491925,63264224.98373668,0.001,1.1888398000010056,success,,,True,True,7371639.275541559,7371639.275541559,13.188939431121558,13.188939431121558,0.13188939431121557,
1,20260817,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,gross,1424198583.2769885,137675538.21388325,1561874121.490872,119341440.12587157,0.0001,5.5645019999974465,success,,,True,True,-18334098.088011682,18334098.088011682,-13.316888625144932,13.316888625144932,-0.13316888625144932,1.9
1,20260817,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,ceded,244792131.89672416,55892585.70819512,300684717.60491925,66867757.852284126,0.1,5.314438500001415,success,,,True,True,10975172.144089006,10975172.144089006,19.63618609700463,19.63618609700463,0.1963618609700463,1.9
1,20260817,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,gross,1451586318.1868544,152925951.09167618,1604512269.2785308,145493476.29718018,0.0001,1.4206642000026477,success,,,True,True,-7432474.794496,7432474.794496,-4.86017889144294,4.86017889144294,-0.0486017889144294,
1,20260817,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,ceded,257694822.27722293,70592445.43832305,328287267.71554595,66137701.459681176,0.01,1.2566039000012097,success,,,True,True,-4454743.978641875,4454743.978641875,-6.310510920795351,6.310510920795351,-0.06310510920795351,
1,20260817,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,gross,1451586318.1868544,152925951.09167618,1604512269.2785308,143682506.79174322,0.0001,5.733473399999639,success,,,True,True,-9243444.299932957,9243444.299932957,-6.044392226399618,6.044392226399618,-0.06044392226399618,1.1
1,20260817,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,ceded,257694822.27722293,70592445.43832305,328287267.71554595,63927553.35540687,0.1,5.408579200000531,success,,,True,True,-6664892.082916178,6664892.082916178,-9.441367332626726,9.441367332626726,-0.09441367332626725,1.9
1,20260817,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,gross,1476117978.9648635,171459997.05742964,1647577976.022293,164444579.07931814,0.0001,1.4155183999973815,success,,,True,True,-7015417.9781115055,7015417.9781115055,-4.091577101661636,4.091577101661636,-0.04091577101661636,
1,20260817,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,ceded,268823078.6466661,92301960.7631166,361125039.40978265,91348062.84542653,0.1,1.1993296000000555,success,,,True,True,-953897.9176900685,953897.9176900685,-1.0334535797545499,1.0334535797545499,-0.010334535797545499,
1,20260817,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,gross,1476117978.9648635,171459997.05742964,1647577976.022293,163224428.8589744,0.0001,5.745664099998976,success,,,True,True,-8235568.198455244,8235568.198455244,-4.803200944705944,4.803200944705944,-0.04803200944705944,1.1
1,20260817,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,ceded,268823078.6466661,92301960.7631166,361125039.40978265,83072998.00324863,0.01,5.407458999998198,success,,,True,True,-9228962.759867966,9228962.759867966,-9.998663824220529,9.998663824220529,-0.09998663824220529,1.1
1,20260817,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,gross,1067805689.306119,753698005.0920122,1821503694.3981314,699251197.4617238,0.001,1.5884158999979263,success,,,True,True,-54446807.63028836,54446807.63028836,-7.223955385637705,7.223955385637705,-0.07223955385637705,
1,20260817,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,ceded,139213657.60900772,301848095.26935834,441061752.87836605,420603929.4604051,0.1,1.273615999998583,success,,,True,True,118755834.19104677,118755834.19104677,39.34291322430687,39.34291322430687,0.3934291322430687,
1,20260817,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,gross,1067805689.306119,753698005.0920122,1821503694.3981314,706039413.8007666,0.0001,6.346970300000976,success,,,True,True,-47658591.29124558,47658591.29124558,-6.323300707878002,6.323300707878002,-0.06323300707878002,1.9
1,20260817,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,ceded,139213657.60900772,301848095.26935834,441061752.87836605,426848134.51950693,0.1,6.0514555999980075,success,,,True,True,125000039.2501486,125000039.2501486,41.411571319873026,41.411571319873026,0.41411571319873025,1.1
1,20260817,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,gross,1091821203.1428115,880522805.4172087,1972344008.5600202,745013643.8516877,0.001,1.7786230999990948,success,,,True,True,-135509161.565521,135509161.565521,-15.38962542841967,15.38962542841967,-0.1538962542841967,
1,20260817,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,ceded,147306215.2953986,408650367.9529617,555956583.2483603,615682500.2635353,0.1,1.4096793999997317,success,,,True,True,207032132.31057358,207032132.31057358,50.66241181860488,50.66241181860488,0.5066241181860488,
1,20260817,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,gross,1091821203.1428115,880522805.4172087,1972344008.5600202,796838025.7192748,0.0001,6.793125599997438,success,,,True,True,-83684779.69793391,83684779.69793391,-9.503987765346118,9.503987765346118,-0.09503987765346117,1.7
1,20260817,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,ceded,147306215.2953986,408650367.9529617,555956583.2483603,626130100.7777041,0.1,6.470786000001681,success,,,True,True,217479732.82474244,217479732.82474244,53.21902288113828,53.21902288113828,0.5321902288113828,1.1
1,20260817,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,gross,1112765702.8961644,991396478.4184725,2104162181.3146372,904663124.4489541,0.0001,1.7359280999990006,success,,,True,True,-86733353.96951842,86733353.96951842,-8.748604202012094,8.748604202012094,-0.08748604202012095,
1,20260817,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,ceded,154504925.8004606,499766947.86483264,654271873.6652933,681827143.2409579,0.1,1.368200100001559,success,,,True,True,182060195.37612522,182060195.37612522,36.42901879645017,36.42901879645017,0.36429018796450174,
1,20260817,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,gross,1112765702.8961644,991396478.4184725,2104162181.3146372,921163553.5356735,0.0001,6.823368600002141,success,,,True,True,-70232924.88279903,70232924.88279903,-7.084241916497248,7.084241916497248,-0.07084241916497248,1.5
1,20260817,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,ceded,154504925.8004606,499766947.86483264,654271873.6652933,348230469.7126006,1.0,6.512530800002423,success,,,True,True,-151536478.15223205,151536478.15223205,-30.321428577789167,30.321428577789167,-0.30321428577789167,1.9
1,20260817,long_stable_break,constant,long,stable,True,none,regularized_poisson,gross,1168823294.6507585,602481291.9983402,1771304586.6490989,813980921.2203312,0.001,1.659302399999433,success,,,True,True,211499629.22199094,211499629.22199094,35.10476292475047,35.10476292475047,0.35104762924750466,
1,20260817,long_stable_break,constant,long,stable,True,none,regularized_poisson,ceded,174053013.37012684,231211775.9309288,405264789.30105567,588266143.99245,0.1,1.3436446999985492,success,,,True,True,357054368.0615212,357054368.0615212,154.42741470407893,154.42741470407893,1.5442741470407892,
1,20260817,long_stable_break,constant,long,stable,True,none,regularized_tweedie,gross,1168823294.6507585,602481291.9983402,1771304586.6490989,816251579.06281,0.001,6.573187300000427,success,,,True,True,213770287.0644697,213770287.0644697,35.481647298196705,35.481647298196705,0.35481647298196706,1.3
1,20260817,long_stable_break,constant,long,stable,True,none,regularized_tweedie,ceded,174053013.37012684,231211775.9309288,405264789.30105567,586314935.9379452,0.1,6.435098000001744,success,,,True,True,355103160.0070164,355103160.0070164,153.58350956704663,153.58350956704663,1.5358350956704663,1.1
1,20260817,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,gross,1196839392.5865352,690279196.5937967,1887118589.180332,851544038.3274052,0.01,1.879184900000837,success,,,True,True,161264841.73360848,161264841.73360848,23.36226305665514,23.36226305665514,0.23362263056655141,
1,20260817,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,ceded,185149937.41419947,305729466.5237079,490879403.93790746,841573976.0413427,0.1,1.4231733999986318,success,,,True,True,535844509.5176348,535844509.5176348,175.26753819657827,175.26753819657827,1.7526753819657828,
1,20260817,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,gross,1196839392.5865352,690279196.5937967,1887118589.180332,856646386.210529,0.001,7.31403119999959,success,,,True,True,166367189.61673224,166367189.61673224,24.10143467131504,24.10143467131504,0.24101434671315042,1.3
1,20260817,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,ceded,185149937.41419947,305729466.5237079,490879403.93790746,834179064.6756868,0.1,6.827150000000984,success,,,True,True,528449598.1519789,528449598.1519789,172.84876206428734,172.84876206428734,1.7284876206428734,1.1
1,20260817,long_shock_break,constant,long,shock,True,none,regularized_poisson,gross,1221321986.2212884,776649688.4045899,1997971674.625878,1049641524.5250431,0.001,1.857949599998392,success,,,True,True,272991836.12045324,272991836.12045324,35.14993184137353,35.14993184137353,0.3514993184137353,
1,20260817,long_shock_break,constant,long,shock,True,none,regularized_poisson,ceded,195081558.08736965,379285494.58321106,574367052.6705806,939547915.5077078,0.1,1.4561224999997648,success,,,True,True,560262420.9244968,560262420.9244968,147.7152247913297,147.7152247913297,1.4771522479132968,
1,20260817,long_shock_break,constant,long,shock,True,none,regularized_tweedie,gross,1221321986.2212884,776649688.4045899,1997971674.625878,1049820294.6931604,0.0001,7.194922000002407,success,,,True,True,273170606.2885705,273170606.2885705,35.17294996277193,35.17294996277193,0.3517294996277193,1.3
1,20260817,long_shock_break,constant,long,shock,True,none,regularized_tweedie,ceded,195081558.08736965,379285494.58321106,574367052.6705806,926619428.6312726,0.1,6.833166100001108,success,,,True,True,547333934.0480615,547333934.0480615,144.30658220913915,144.30658220913915,1.4430658220913914,1.1
2,20260818,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,gross,1560263867.5302718,107139513.3591665,1667403380.8894386,121798197.36219236,0.001,1.357127399998717,success,,,True,True,14658684.00302586,14658684.00302586,13.681865395342221,13.681865395342221,0.13681865395342221,
2,20260818,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,ceded,283940336.7788382,53582073.92585961,337522410.70469785,75673824.13197695,0.01,1.1804009000006772,success,,,True,True,22091750.20611734,22091750.20611734,41.22974082094178,41.22974082094178,0.4122974082094178,
2,20260818,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,gross,1560263867.5302718,107139513.3591665,1667403380.8894386,121796519.61809008,0.0001,5.562434100000246,success,,,True,True,14657006.258923575,14657006.258923575,13.680299451975783,13.680299451975783,0.13680299451975783,1.1
2,20260818,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,ceded,283940336.7788382,53582073.92585961,337522410.70469785,77102803.01476912,0.1,5.3009936999987985,success,,,True,True,23520729.088909514,23520729.088909514,43.89663812090337,43.89663812090337,0.4389663812090337,1.9
2,20260818,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,gross,1587794059.9479802,118893676.42537048,1706687736.3733506,143990957.3110722,0.001,1.4733039000020653,success,,,True,True,25097280.885701716,25097280.885701716,21.10901238843873,21.10901238843873,0.21109012388438733,
2,20260818,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,ceded,297659277.6447887,67858248.2673998,365517525.9121885,73563484.95576029,0.01,1.2404991000003065,success,,,True,True,5705236.688360482,5705236.688360482,8.407580263313944,8.407580263313944,0.08407580263313945,
2,20260818,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,gross,1587794059.9479802,118893676.42537048,1706687736.3733506,135613282.9442128,0.01,5.781033100000059,success,,,True,True,16719606.51884231,16719606.51884231,14.062654147411449,14.062654147411449,0.1406265414741145,1.1
2,20260818,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,ceded,297659277.6447887,67858248.2673998,365517525.9121885,76030753.59783211,0.1,5.4081850000002305,success,,,True,True,8172505.330432311,8172505.330432311,12.043495874264284,12.043495874264284,0.12043495874264284,1.9
2,20260818,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,gross,1610540784.9827435,133268769.08528441,1743809554.0680275,151142803.94609028,0.01,1.4319911999991746,success,,,True,True,17874034.86080587,17874034.86080587,13.412020673326325,13.412020673326325,0.13412020673326325,
2,20260818,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,ceded,309343730.8364114,85850689.8971627,395194420.73357415,95720077.63789794,0.1,1.2410381999980018,success,,,True,True,9869387.740735233,9869387.740735233,11.495991182548911,11.495991182548911,0.1149599118254891,
2,20260818,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,gross,1610540784.9827435,133268769.08528441,1743809554.0680275,151254772.4663556,0.01,5.746242100001837,success,,,True,True,17986003.38107118,17986003.38107118,13.496037747269327,13.496037747269327,0.13496037747269327,1.1
2,20260818,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,ceded,309343730.8364114,85850689.8971627,395194420.73357415,91929915.7392011,0.1,5.431354600001214,success,,,True,True,6079225.842038393,6079225.842038393,7.081161315442505,7.081161315442505,0.07081161315442505,1.3
2,20260818,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,gross,1196936352.7115633,749878049.581145,1946814402.2927084,744314788.0830761,0.0001,1.4669377999998687,success,,,True,True,-5563261.498068929,5563261.498068929,-0.7418888312808152,0.7418888312808152,-0.007418888312808152,
2,20260818,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,ceded,171928813.22165173,326939886.65297246,498868699.8746242,505731086.7757188,0.1,1.382284499999514,success,,,True,True,178791200.12274635,178791200.12274635,54.686261120694255,54.686261120694255,0.5468626112069426,
2,20260818,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,gross,1196936352.7115633,749878049.581145,1946814402.2927084,727244009.0846603,0.0001,6.133534900000086,success,,,True,True,-22634040.496484756,22634040.496484756,-3.0183628536836515,3.0183628536836515,-0.030183628536836513,1.9
2,20260818,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,ceded,171928813.22165173,326939886.65297246,498868699.8746242,511094145.37416744,0.1,6.404550899998867,success,,,True,True,184154258.72119498,184154258.72119498,56.32664175866188,56.32664175866188,0.5632664175866188,1.1
2,20260818,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,gross,1223254240.621545,873630936.4761838,2096885177.0977292,857315230.4584907,0.001,1.687217700000474,success,,,True,True,-16315706.017693043,16315706.017693043,-1.8675742051332254,1.8675742051332254,-0.018675742051332253,
2,20260818,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,ceded,180225149.73210642,435759123.7895667,615984273.5216732,729620233.6272182,0.1,1.471928700000717,success,,,True,True,293861109.83765155,293861109.83765155,67.43659370390156,67.43659370390156,0.6743659370390156,
2,20260818,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,gross,1223254240.621545,873630936.4761838,2096885177.0977292,733085903.9448303,0.0001,6.585548099999869,success,,,True,True,-140545032.53135347,140545032.53135347,-16.087460581266274,16.087460581266274,-0.16087460581266275,1.9
2,20260818,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,ceded,180225149.73210642,435759123.7895667,615984273.5216732,363234869.0553394,1.0,6.864934100001847,success,,,True,True,-72524254.7342273,72524254.7342273,-16.643198220044646,16.643198220044646,-0.16643198220044644,1.9
2,20260818,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,gross,1245938880.1247735,983498757.6015201,2229437637.726294,986710604.8334496,0.001,1.6222052999983134,success,,,True,True,3211847.2319295406,3211847.2319295406,0.32657359321554635,0.32657359321554635,0.0032657359321554636,
2,20260818,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,ceded,186952060.84313506,534015095.1365743,720967155.9797094,730911853.0217595,0.1,1.4612844000002951,success,,,True,True,196896757.88518518,196896757.88518518,36.87100976702332,36.87100976702332,0.36871009767023316,
2,20260818,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,gross,1245938880.1247735,983498757.6015201,2229437637.726294,843436757.9776886,0.0001,6.586532299999817,success,,,True,True,-140061999.6238315,140061999.6238315,-14.241197412938659,14.241197412938659,-0.14241197412938658,1.9
2,20260818,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,ceded,186952060.84313506,534015095.1365743,720967155.9797094,385836139.79689425,1.0,6.7216412000016135,success,,,True,True,-148178955.33968008,148178955.33968008,-27.748083657032822,27.748083657032822,-0.27748083657032824,1.9
2,20260818,long_stable_break,constant,long,stable,True,none,regularized_poisson,gross,1309848529.1163619,584977012.7306271,1894825541.8469892,965537763.9180304,0.0001,1.539849900000263,success,,,True,True,380560751.1874033,380560751.1874033,65.05567618990283,65.05567618990283,0.6505567618990282,
2,20260818,long_stable_break,constant,long,stable,True,none,regularized_poisson,ceded,203926973.7624354,256776491.65195692,460703465.41439235,582077166.7856137,0.1,1.4145204999986163,success,,,True,True,325300675.13365674,325300675.13365674,126.68631502862797,126.68631502862797,1.2668631502862797,
2,20260818,long_stable_break,constant,long,stable,True,none,regularized_tweedie,gross,1309848529.1163619,584977012.7306271,1894825541.8469892,921591323.9613054,0.0001,6.416692499999044,success,,,True,True,336614311.2306783,336614311.2306783,57.54316903144433,57.54316903144433,0.5754316903144433,1.9
2,20260818,long_stable_break,constant,long,stable,True,none,regularized_tweedie,ceded,203926973.7624354,256776491.65195692,460703465.41439235,578125951.2028222,0.1,6.62464109999928,success,,,True,True,321349459.5508653,321349459.5508653,125.14753881224946,125.14753881224946,1.2514753881224947,1.1
2,20260818,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,gross,1340755716.6163971,668155030.1461856,2008910746.7625828,1025770646.1106167,0.01,1.7184191000014835,success,,,True,True,357615615.96443105,357615615.96443105,53.52285021130325,53.52285021130325,0.5352285021130325,
2,20260818,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,ceded,215045826.75886703,332662627.84441507,547708454.603282,784820736.218461,0.1,1.538728400002583,success,,,True,True,452158108.37404597,452158108.37404597,135.92092123600926,135.92092123600926,1.3592092123600925,
2,20260818,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,gross,1340755716.6163971,668155030.1461856,2008910746.7625828,858098862.6987842,0.0001,6.966220099999191,success,,,True,True,189943832.5525986,189943832.5525986,28.42810784662368,28.42810784662368,0.2842810784662368,1.9
2,20260818,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,ceded,215045826.75886703,332662627.84441507,547708454.603282,436882287.50225264,1.0,7.293620500000543,success,,,True,True,104219659.65783757,104219659.65783757,31.32893536408324,31.32893536408324,0.3132893536408324,1.9
2,20260818,long_shock_break,constant,long,shock,True,none,regularized_poisson,gross,1367468325.7963927,751561324.2684755,2119029650.0648682,1229675304.9850967,0.01,1.6999218999990262,success,,,True,True,478113980.71662116,478113980.71662116,63.616096954162515,63.616096954162515,0.6361609695416252,
2,20260818,long_shock_break,constant,long,shock,True,none,regularized_poisson,ceded,224096348.33782694,410910544.1490244,635006892.4868515,794323372.4720387,0.1,1.5722092000032717,success,,,True,True,383412828.3230143,383412828.3230143,93.30810167381892,93.30810167381892,0.9330810167381892,
2,20260818,long_shock_break,constant,long,shock,True,none,regularized_tweedie,gross,1367468325.7963927,751561324.2684755,2119029650.0648682,1097417115.782089,0.0001,6.92914970000129,success,,,True,True,345855791.51361346,345855791.51361346,46.018306204120954,46.018306204120954,0.4601830620412095,1.7
2,20260818,long_shock_break,constant,long,shock,True,none,regularized_tweedie,ceded,224096348.33782694,410910544.1490244,635006892.4868515,468064112.38432395,1.0,7.140101999997569,success,,,True,True,57153568.23529953,57153568.23529953,13.909005025330213,13.909005025330213,0.13909005025330212,1.9
3,20260819,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,gross,1614789199.669657,95306481.37821576,1710095681.047873,111859876.81360452,0.001,1.3513246000002255,success,,,True,True,16553395.435388759,16553395.435388759,17.36859361085633,17.36859361085633,0.17368593610856328,
3,20260819,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,ceded,322348181.7723197,52023753.56578843,374371935.33810806,51487791.69675861,0.001,1.2006814000014856,success,,,True,True,-535961.86902982,535961.86902982,-1.030225295743128,1.030225295743128,-0.01030225295743128,
3,20260819,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,gross,1614789199.669657,95306481.37821576,1710095681.047873,98698467.39676775,0.01,5.5352834000004805,success,,,True,True,3391986.0185519904,3391986.0185519904,3.5590297422597934,3.5590297422597934,0.035590297422597936,1.9
3,20260819,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,ceded,322348181.7723197,52023753.56578843,374371935.33810806,43496610.2772334,0.0001,5.211694199999329,success,,,True,True,-8527143.288555034,8527143.288555034,-16.390865141577567,16.390865141577567,-0.16390865141577568,1.9
3,20260819,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,gross,1638532719.1878507,105837545.2055481,1744370264.3933988,95895275.44228432,0.0001,1.3940972999989754,success,,,True,True,-9942269.763263777,9942269.763263777,-9.393896791497575,9.393896791497575,-0.09393896791497575,
3,20260819,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,ceded,336020443.13455486,66381607.12761541,402402050.2621702,47841358.856007814,0.001,1.2544843000032415,success,,,True,True,-18540248.271607593,18540248.271607593,-27.929797234292426,27.929797234292426,-0.27929797234292425,
3,20260819,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,gross,1638532719.1878507,105837545.2055481,1744370264.3933988,97062563.6089581,0.0001,5.737860599998385,success,,,True,True,-8774981.596589997,8774981.596589997,-8.290991235244565,8.290991235244565,-0.08290991235244566,1.3
3,20260819,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,ceded,336020443.13455486,66381607.12761541,402402050.2621702,43182833.37293032,0.01,5.34024380000119,success,,,True,True,-23198773.75468509,23198773.75468509,-34.94759280245592,34.94759280245592,-0.34947592802455923,1.5
3,20260819,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,gross,1658190995.046609,118658528.34133771,1776849523.387947,110416010.60793906,0.0001,1.4082062999987102,success,,,True,True,-8242517.733398646,8242517.733398646,-6.946418305212669,6.946418305212669,-0.06946418305212669,
3,20260819,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,ceded,347759166.8937111,84759556.8790487,432518723.7727598,63968038.01131482,0.01,1.248012000000017,success,,,True,True,-20791518.86773389,20791518.86773389,-24.529999487141303,24.529999487141303,-0.24529999487141302,
3,20260819,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,gross,1658190995.046609,118658528.34133771,1776849523.387947,111696215.74145965,0.0001,5.71010269999897,success,,,True,True,-6962312.599878058,6962312.599878058,-5.867519762127843,5.867519762127843,-0.05867519762127843,1.3
3,20260819,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,ceded,347759166.8937111,84759556.8790487,432518723.7727598,62276480.055678144,0.01,5.362888299998303,success,,,True,True,-22483076.82337056,22483076.82337056,-26.52571303015866,26.52571303015866,-0.2652571303015866,1.1
3,20260819,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,gross,1292275447.4992423,703107364.89855,1995382812.3977923,799871269.8564254,0.001,1.5297363999998197,success,,,True,True,96763904.95787537,96763904.95787537,13.762322767282809,13.762322767282809,0.13762322767282809,
3,20260819,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,ceded,231826059.89145637,321703342.23595023,553529402.1274066,401821815.5334523,0.1,1.4060204999987036,success,,,True,True,80118473.29750204,80118473.29750204,24.90445785879959,24.90445785879959,0.2490445785879959,
3,20260819,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,gross,1292275447.4992423,703107364.89855,1995382812.3977923,785021753.5718995,0.0001,6.233601899999485,success,,,True,True,81914388.6733495,81914388.6733495,11.650338591627293,11.650338591627293,0.11650338591627292,1.9
3,20260819,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,ceded,231826059.89145637,321703342.23595023,553529402.1274066,404405962.36311877,0.1,6.395783500000107,success,,,True,True,82702620.12716854,82702620.12716854,25.707727980802602,25.707727980802602,0.257077279808026,1.1
3,20260819,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,gross,1319510517.7260644,817379242.251468,2136889759.9775324,746847128.9189193,0.01,1.7022431000004872,success,,,True,True,-70532113.33254862,70532113.33254862,-8.629056096196937,8.629056096196937,-0.08629056096196937,
3,20260819,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,ceded,240855488.6955325,430686769.09559107,671542257.7911236,526628884.1076466,0.1,1.4898692999995546,success,,,True,True,95942115.01205552,95942115.01205552,22.276541072651604,22.276541072651604,0.22276541072651604,
3,20260819,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,gross,1319510517.7260644,817379242.251468,2136889759.9775324,714543627.1563988,0.001,6.686893999998574,success,,,True,True,-102835615.09506917,102835615.09506917,-12.581138568164377,12.581138568164377,-0.12581138568164377,1.9
3,20260819,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,ceded,240855488.6955325,430686769.09559107,671542257.7911236,392328641.29145324,1.0,6.857209899997542,success,,,True,True,-38358127.804137826,38358127.804137826,-8.906270300498651,8.906270300498651,-0.0890627030049865,1.1
3,20260819,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,gross,1341860727.4127877,920138738.2321349,2261999465.6449227,857059551.3776209,0.01,1.664831599999161,success,,,True,True,-63079186.854514,63079186.854514,-6.855399542867657,6.855399542867657,-0.06855399542867657,
3,20260819,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,ceded,247726362.68586397,524589288.66022575,772315651.3460897,547717302.2209094,0.1,1.4971290000030422,success,,,True,True,23128013.560683608,23128013.560683608,4.408784941025268,4.408784941025268,0.044087849410252684,
3,20260819,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,gross,1341860727.4127877,920138738.2321349,2261999465.6449227,883787011.9508119,0.0001,6.68434569999954,success,,,True,True,-36351726.281323075,36351726.281323075,-3.950678823844081,3.950678823844081,-0.03950678823844081,1.9
3,20260819,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,ceded,247726362.68586397,524589288.66022575,772315651.3460897,420400777.4673461,1.0,6.795300300000235,success,,,True,True,-104188511.19287968,104188511.19287968,-19.860968083998017,19.860968083998017,-0.19860968083998018,1.1
3,20260819,long_stable_break,constant,long,stable,True,none,regularized_poisson,gross,1407994663.1739702,536672585.6318958,1944667248.8058662,836142789.3843348,0.001,1.6613394999985758,success,,,True,True,299470203.752439,299470203.752439,55.80128588081932,55.80128588081932,0.5580128588081932,
3,20260819,long_stable_break,constant,long,stable,True,none,regularized_poisson,ceded,268698734.1295515,243243518.2918455,511942252.4213971,458014866.38333505,0.1,1.5086047000004328,success,,,True,True,214771348.09148955,214771348.09148955,88.2947877089186,88.2947877089186,0.882947877089186,
3,20260819,long_stable_break,constant,long,stable,True,none,regularized_tweedie,gross,1407994663.1739702,536672585.6318958,1944667248.8058662,843676165.5081096,0.0001,6.49220250000144,success,,,True,True,307003579.8762138,307003579.8762138,57.205005080469654,57.205005080469654,0.5720500508046965,1.9
3,20260819,long_stable_break,constant,long,stable,True,none,regularized_tweedie,ceded,268698734.1295515,243243518.2918455,511942252.4213971,454679529.10050577,0.1,6.5972972999989,success,,,True,True,211436010.80866027,211436010.80866027,86.9235950431278,86.9235950431278,0.869235950431278,1.1
