scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,attempts,successful_fits,failed_fits,success_rate,accuracy_scope,conditional_accuracy_warning,mean_runtime_seconds,mean_signed_error,median_signed_error,mean_absolute_error,root_mean_squared_error,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,median_absolute_percentage_error,standard_deviation_percentage_error,standard_deviation_absolute_percentage_error,percentage_error_minimum,percentage_error_5th_percentile,percentage_error_25th_percentile,percentage_error_75th_percentile,percentage_error_95th_percentile,percentage_error_maximum,absolute_percentage_error_minimum,absolute_percentage_error_5th_percentile,absolute_percentage_error_25th_percentile,absolute_percentage_error_75th_percentile,absolute_percentage_error_95th_percentile,absolute_percentage_error_maximum,mcse_mean_signed_error,mcse_mean_percentage_error,mcse_mean_absolute_percentage_error
short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,2,2,0,1.0,all_attempts_successful,False,0.005328607000137708,-30059356.945993103,-30059356.945993103,30059356.945993103,30081548.43389385,-54.89555225410949,-54.89555225410949,54.89555225410949,54.89555225410949,1.3462600286061723,1.3462600286061723,-55.84750184957731,-55.75230689003053,-55.3715270518434,-54.419577456375585,-54.038797618188454,-53.94360265864167,53.94360265864167,54.038797618188454,54.419577456375585,55.3715270518434,55.75230689003053,55.84750184957731,1155255.8911677487,0.9519495954678199,0.9519495954678199
short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,2,2,0,1.0,all_attempts_successful,False,0.008382732499740086,-30059356.945993103,-30059356.945993103,30059356.945993103,30081548.43389385,-54.89555225410949,-54.89555225410949,54.89555225410949,54.89555225410949,1.3462600286061723,1.3462600286061723,-55.84750184957731,-55.75230689003053,-55.3715270518434,-54.419577456375585,-54.038797618188454,-53.94360265864167,53.94360265864167,54.038797618188454,54.419577456375585,55.3715270518434,55.75230689003053,55.84750184957731,1155255.8911677487,0.9519495954678199,0.9519495954678199
short_stable_no_break,short,stable,False,none,chain_ladder,ceded,2,2,0,1.0,all_attempts_successful,False,0.0401863815000069,4014269.7494012006,4014269.7494012006,4014269.7494012006,5281263.7539163,7.204582883496548,7.204582883496548,7.204582883496548,7.204582883496548,8.651534144678035,8.651534144678035,1.0870244221277527,1.6987802682646325,4.14580365281215,10.263362114180946,12.710385498728463,13.322141344865344,1.0870244221277527,1.6987802682646325,4.14580365281215,10.263362114180946,12.710385498728463,13.322141344865344,3431819.5199445593,6.117558461368795,6.117558461368795
short_stable_no_break,short,stable,False,none,expected_loss,ceded,2,2,0,1.0,all_attempts_successful,False,0.00887526749920645,50751468.27473916,50751468.27473916,50751468.27473916,52528880.68283979,92.23687549528849,92.23687549528849,92.23687549528849,92.23687549528849,32.252292953039145,32.252292953039145,69.43106043937941,71.71164194497031,80.83396796733395,103.63978302324303,112.76210904560665,115.04269055119757,69.43106043937941,71.71164194497031,80.83396796733395,103.63978302324303,112.76210904560665,115.04269055119757,13548866.142602619,22.80581505590908,22.80581505590908
short_stable_no_break,short,stable,False,none,regularized_poisson,ceded,2,2,0,1.0,all_attempts_successful,False,2.138583481999831,14731694.740832936,14731694.740832936,14731694.740832936,16467946.028243681,27.2093401260379,27.2093401260379,27.2093401260379,27.2093401260379,19.82784081263808,19.82784081263808,13.18893943113413,14.590979500624508,20.199139778586016,34.219540473489786,39.827700751451296,41.22974082094167,13.18893943113413,14.590979500624508,20.199139778586016,34.219540473489786,39.827700751451296,41.22974082094167,7360055.465284351,14.02040069490377,14.02040069490377
short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,2,2,0,1.0,all_attempts_successful,False,0.004808593500001734,-34312310.44236405,-34312310.44236405,34312310.44236405,37555916.32985587,-26.893837270658338,-26.893837270658338,26.893837270658338,26.893837270658338,12.89565398741615,12.89565398741615,-36.01244165299564,-35.10058121476191,-31.45313946182699,-22.33453507948969,-18.68709332655477,-17.77523288832104,17.77523288832104,18.68709332655477,22.33453507948969,31.45313946182699,35.10058121476191,36.01244165299564,15268012.427358372,9.1186043823373,9.1186043823373
short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,2,2,0,1.0,all_attempts_successful,False,0.004909698500341619,-34312310.44236405,-34312310.44236405,34312310.44236405,37555916.32985587,-26.893837270658338,-26.893837270658338,26.893837270658338,26.893837270658338,12.89565398741615,12.89565398741615,-36.01244165299564,-35.10058121476191,-31.45313946182699,-22.33453507948969,-18.68709332655477,-17.77523288832104,17.77523288832104,18.68709332655477,22.33453507948969,31.45313946182699,35.10058121476191,36.01244165299564,15268012.427358372,9.1186043823373,9.1186043823373
short_stable_no_break,short,stable,False,none,chain_ladder,gross,2,2,0,1.0,all_attempts_successful,False,0.0416985144997852,-1533795.7445002645,-1533795.7445002645,9368846.420543358,9493566.908047533,-0.3030711390952514,-0.3030711390952514,7.616013330439218,7.616013330439218,10.770669343121426,0.4286073152723673,-7.91908446953447,-7.157483136490548,-4.111077804314861,3.504935526124358,6.551340858300044,7.312942191343967,7.312942191343967,7.343249305253492,7.464477760891593,7.767548899986844,7.888777355624945,7.91908446953447,9368846.420543358,7.616013330439217,0.3030711390952514
short_stable_no_break,short,stable,False,none,expected_loss,gross,2,2,0,1.0,all_attempts_successful,False,0.00969035800062555,144309250.99839452,144309250.99839452,144309250.99839452,147954741.31816548,116.37696429057661,116.37696429057661,116.37696429057661,116.37696429057661,17.182925559439155,17.182925559439155,104.22680110687354,105.44181742524384,110.30188269872508,122.45204588242815,127.31211115590939,128.5271274742797,104.22680110687354,105.44181742524384,110.30188269872508,122.45204588242815,127.31211115590939,128.5271274742797,32641163.502663843,12.150163183703077,12.150163183703077
short_stable_no_break,short,stable,False,none,regularized_poisson,gross,2,2,0,1.0,all_attempts_successful,False,2.6158169870000165,-3203881.33871123,-3203881.33871123,17862565.337461382,18147619.570280254,-0.8098260917877553,-0.8098260917877553,14.491691483139192,14.491691483139192,20.49434663718212,1.1452670421698425,-15.301517574926947,-13.852348426613029,-8.055671833357351,6.436019649781841,12.232696243037516,13.681865391351437,13.681865391351437,13.762848000530212,14.086778437245314,14.89660452903307,15.220534965748172,15.301517574926947,17862565.337461382,14.491691483139192,0.8098260917877553
