scenario_id,simulation_id,accident_year,basis,expected_loss_prior_ultimate,standard_paid_proportion,standard_bf_reserve,break_aware_paid_proportion,break_aware_bf_reserve,paid_proportion_difference,reserve_difference_old_minus_break_aware
long_emerging_break,40,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,40,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,40,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,40,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,40,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,40,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,40,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,40,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,40,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,41,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,41,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,41,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,41,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,41,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,41,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,41,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,41,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,41,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,41,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,41,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,41,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,41,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,41,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,42,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,42,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,42,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,42,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,42,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,42,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,42,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,42,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,42,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,42,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,42,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,42,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,42,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,42,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,43,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,43,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,43,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,43,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,43,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,43,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,43,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,43,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,43,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,43,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,43,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,43,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,43,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,43,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,44,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,44,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,44,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,44,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,44,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,44,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,44,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,44,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,44,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,44,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,44,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,44,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,44,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,44,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,45,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,45,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,45,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,45,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,45,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,45,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,45,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,45,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,45,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,45,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,45,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,45,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,45,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,45,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,46,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,46,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,46,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,46,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,46,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,46,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,46,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,46,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,46,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,46,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,46,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,46,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,46,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,46,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,47,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,47,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,47,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,47,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,47,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,47,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,47,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,47,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,47,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,47,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,47,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,47,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,47,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,47,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,48,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,48,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,48,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,48,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,48,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,48,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,48,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,48,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,48,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,48,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,48,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,48,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,48,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,48,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,49,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,49,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,49,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,49,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,49,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,49,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,49,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,49,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,49,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,49,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,49,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,49,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,49,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,49,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_emerging_break,50,2018,ceded,33929946.72592019,0.79,7125288.81244324,0.9400000000000001,2035796.8035552097,0.15000000000000002,5089492.00888803
long_emerging_break,50,2019,ceded,38303564.838027865,0.73,10341962.506267523,0.9,3830356.4838027856,0.17000000000000004,6511606.022464737
long_emerging_break,50,2020,ceded,45049014.55003905,0.66,15316664.947013276,0.8400000000000001,7207842.328006245,0.18000000000000005,8108822.6190070305
long_emerging_break,50,2021,ceded,51798227.99057071,0.5700000000000001,22273238.0359454,0.74,13467539.277548384,0.16999999999999993,8805698.758397017
long_emerging_break,50,2022,ceded,59664288.81778403,0.43,34008644.62613691,0.5800000000000001,25059001.30346929,0.15000000000000008,8949643.322667617
long_emerging_break,50,2023,ceded,67773851.01413323,0.24000000000000002,51508126.770741254,0.35000000000000003,44053003.159186594,0.11000000000000001,7455123.61155466
long_emerging_break,50,2024,ceded,77017945.81069589,0.04,73937227.97826804,0.08,70856510.14584021,0.04,3080717.8324278295
long_emerging_break,50,2018,gross,135391161.03154677,0.79,28432143.816624817,0.9400000000000001,8123469.661892799,0.15000000000000002,20308674.15473202
long_emerging_break,50,2019,gross,141881839.1723612,0.73,38308096.57653753,0.9,14188183.917236116,0.17000000000000004,24119912.65930141
long_emerging_break,50,2020,gross,152600620.72916073,0.66,51884211.04791464,0.8400000000000001,24416099.316665705,0.18000000000000005,27468111.731248934
long_emerging_break,50,2021,gross,161226517.6154289,0.5700000000000001,69327402.57463442,0.74,41918894.58001152,0.16999999999999993,27408507.9946229
long_emerging_break,50,2022,gross,171429094.5651648,0.43,97714583.90214396,0.5800000000000001,72000219.7173692,0.15000000000000008,25714364.184774756
long_emerging_break,50,2023,gross,180348056.08627623,0.24000000000000002,137064522.62556994,0.35000000000000003,117226236.45607954,0.11000000000000001,19838286.169490397
long_emerging_break,50,2024,gross,191610652.7804813,0.04,183946226.66926205,0.08,176281800.55804282,0.04,7664426.111219227
long_shock_break,1,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,1,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,1,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,1,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,1,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,1,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,1,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,1,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,1,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,1,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,1,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,1,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,1,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,1,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,2,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,2,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,2,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,2,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,2,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,2,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,2,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,2,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,2,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,2,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,2,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,2,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,2,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,2,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,3,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,3,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,3,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,3,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,3,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,3,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,3,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,3,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,3,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,3,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,3,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,3,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,3,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,3,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,4,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,4,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,4,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,4,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,4,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,4,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,4,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,4,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,4,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,4,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
