simulation_id,scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,success_or_failure,estimated_reserve,true_reserve,signed_error,absolute_error,percentage_error,absolute_percentage_error,runtime_seconds,pricing_assumption_version
38,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,879407324.6027645,-189997625.2149216,189997625.2149216,-21.605190211571763,21.605190211571763,0.005556153000725317,pricing_mc_v1
38,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,879407324.6027645,-189997625.2149216,189997625.2149216,-21.605190211571763,21.605190211571763,0.005913033999604522,pricing_mc_v1
39,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,445548978.2166198,-184482074.15821868,184482074.15821868,-41.405565533252336,41.405565533252336,0.005729155000153696,pricing_mc_v1
39,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,445548978.2166198,-184482074.15821868,184482074.15821868,-41.405565533252336,41.405565533252336,0.005032900999140111,pricing_mc_v1
39,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,942266835.8988371,-252857136.5109942,252857136.5109942,-26.834982074880244,26.834982074880244,0.005080239998278557,pricing_mc_v1
39,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,942266835.8988371,-252857136.5109942,252857136.5109942,-26.834982074880244,26.834982074880244,0.005166508999536745,pricing_mc_v1
40,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,366223212.838313,-105156308.77991188,105156308.77991188,-28.713720237700564,28.713720237700564,0.008796504000201821,pricing_mc_v1
40,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,366223212.838313,-105156308.77991188,105156308.77991188,-28.713720237700564,28.713720237700564,0.0071087779997469625,pricing_mc_v1
40,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,804105976.2744855,-114696276.88664258,114696276.88664258,-14.263825947177196,14.263825947177196,0.006988708999415394,pricing_mc_v1
40,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,804105976.2744855,-114696276.88664258,114696276.88664258,-14.263825947177196,14.263825947177196,0.0066495740011305315,pricing_mc_v1
41,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,424695016.0459147,-163628111.9875136,163628111.9875136,-38.528380556701286,38.528380556701286,0.005700347999663791,pricing_mc_v1
41,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,424695016.0459147,-163628111.9875136,163628111.9875136,-38.528380556701286,38.528380556701286,0.0053741199990327004,pricing_mc_v1
41,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,865137455.8668487,-175727756.4790058,175727756.4790058,-20.312119801000925,20.312119801000925,0.005405678000897751,pricing_mc_v1
41,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,865137455.8668487,-175727756.4790058,175727756.4790058,-20.312119801000925,20.312119801000925,0.0053056540000397945,pricing_mc_v1
42,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,474560924.9910196,-213494020.9326185,213494020.9326185,-44.987694875354215,44.987694875354215,0.00549472900092951,pricing_mc_v1
42,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,474560924.9910196,-213494020.9326185,213494020.9326185,-44.987694875354215,44.987694875354215,0.00531372499972349,pricing_mc_v1
42,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,986247475.7602297,-296837776.3723868,296837776.3723868,-30.097696944022612,30.097696944022612,0.005304574000547291,pricing_mc_v1
42,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,986247475.7602297,-296837776.3723868,296837776.3723868,-30.097696944022612,30.097696944022612,0.005382039000323857,pricing_mc_v1
43,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,474862628.7575,-213795724.69909889,213795724.69909889,-45.02264691970082,45.02264691970082,0.005981365000479855,pricing_mc_v1
43,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,474862628.7575,-213795724.69909889,213795724.69909889,-45.02264691970082,45.02264691970082,0.005237119999947026,pricing_mc_v1
43,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,918916423.9708107,-229506724.58296776,229506724.58296776,-24.975799604410817,24.975799604410817,0.005692394999641692,pricing_mc_v1
43,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,918916423.9708107,-229506724.58296776,229506724.58296776,-24.975799604410817,24.975799604410817,0.005139397000675672,pricing_mc_v1
44,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,493819589.16525805,-232752685.10685694,232752685.10685694,-47.13314137665074,47.13314137665074,0.005197526001211372,pricing_mc_v1
44,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,493819589.16525805,-232752685.10685694,232752685.10685694,-47.13314137665074,47.13314137665074,0.005318215999068343,pricing_mc_v1
44,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,994076102.3980608,-304666403.0102179,304666403.0102179,-30.648197082220918,30.648197082220918,0.00540996200106747,pricing_mc_v1
44,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,994076102.3980608,-304666403.0102179,304666403.0102179,-30.648197082220918,30.648197082220918,0.005516638999324641,pricing_mc_v1
45,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,438947693.55025476,-177880789.49185365,177880789.49185365,-40.52437046727259,40.52437046727259,0.0052881520005030325,pricing_mc_v1
45,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,438947693.55025476,-177880789.49185365,177880789.49185365,-40.52437046727259,40.52437046727259,0.005146317998878658,pricing_mc_v1
45,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,892605780.5206447,-203196081.13280177,203196081.13280177,-22.764369844690037,22.764369844690037,0.005440266000732663,pricing_mc_v1
45,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,892605780.5206447,-203196081.13280177,203196081.13280177,-22.764369844690037,22.764369844690037,0.006768314000510145,pricing_mc_v1
46,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,453784607.42143095,-192717703.36302984,192717703.36302984,-42.468982026103056,42.468982026103056,0.005313208999723429,pricing_mc_v1
46,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,453784607.42143095,-192717703.36302984,192717703.36302984,-42.468982026103056,42.468982026103056,0.005666185999871232,pricing_mc_v1
46,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,910365707.2006651,-220956007.81282222,220956007.81282222,-24.271125995315916,24.271125995315916,0.005225652001172421,pricing_mc_v1
46,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,910365707.2006651,-220956007.81282222,220956007.81282222,-24.271125995315916,24.271125995315916,0.0050573520002217265,pricing_mc_v1
47,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,399791703.5359767,-138724799.4775756,138724799.4775756,-34.69926920709398,34.69926920709398,0.005397287000960205,pricing_mc_v1
47,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,399791703.5359767,-138724799.4775756,138724799.4775756,-34.69926920709398,34.69926920709398,0.005246204998911708,pricing_mc_v1
47,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,830501611.0156143,-141091911.62777138,141091911.62777138,-16.988758330670922,16.988758330670922,0.005130440998982522,pricing_mc_v1
47,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,830501611.0156143,-141091911.62777138,141091911.62777138,-16.988758330670922,16.988758330670922,0.005219606999162352,pricing_mc_v1
48,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,419090658.56936455,-158023754.51096344,158023754.51096344,-37.706341403648494,37.706341403648494,0.005706279000150971,pricing_mc_v1
48,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,419090658.56936455,-158023754.51096344,158023754.51096344,-37.706341403648494,37.706341403648494,0.006654814000285114,pricing_mc_v1
48,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,845387332.416242,-155977633.0283991,155977633.0283991,-18.450434143907973,18.450434143907973,0.005229389000305673,pricing_mc_v1
48,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,845387332.416242,-155977633.0283991,155977633.0283991,-18.450434143907973,18.450434143907973,0.00582843299889646,pricing_mc_v1
49,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,393826467.8881044,-132759563.82970327,132759563.82970327,-33.710167968553975,33.710167968553975,0.005549057999814977,pricing_mc_v1
49,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,393826467.8881044,-132759563.82970327,132759563.82970327,-33.710167968553975,33.710167968553975,0.005381464001402492,pricing_mc_v1
49,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,793650608.2937913,-104240908.9059484,104240908.9059484,-13.134357589676389,13.134357589676389,0.006096950999562978,pricing_mc_v1
49,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,793650608.2937913,-104240908.9059484,104240908.9059484,-13.134357589676389,13.134357589676389,0.0054214159990806365,pricing_mc_v1
50,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,ceded,success,261066904.0584011,438703459.59901375,-177636555.54061264,177636555.54061264,-40.491259335628904,40.491259335628904,0.005127153999637812,pricing_mc_v1
50,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,success,261066904.0584011,438703459.59901375,-177636555.54061264,177636555.54061264,-40.491259335628904,40.491259335628904,0.00507995999942068,pricing_mc_v1
50,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_standard,gross,success,689409699.3878429,908619372.1816502,-219209672.79380727,219209672.79380727,-24.125577717705,24.125577717705,0.005276575999232591,pricing_mc_v1
50,long_emerging_no_break,long,emerging,False,none,bornhuetter_ferguson_break_aware,gross,success,689409699.3878429,908619372.1816502,-219209672.79380727,219209672.79380727,-24.125577717705,24.125577717705,0.005362202999094734,pricing_mc_v1
1,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,379285494.58321106,-106204158.81172931,106204158.81172931,-28.00111270493876,28.00111270493876,0.005447900999570265,pricing_mc_v1
1,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,379285494.58321106,-163457885.12378848,163457885.12378848,-43.09626586258168,43.09626586258168,0.005303066998749273,pricing_mc_v1
1,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,776649688.4045899,-72250635.12904298,72250635.12904298,-9.302860248030456,9.302860248030456,0.00519123599951854,pricing_mc_v1
1,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,776649688.4045899,-236484454.4097476,236484454.4097476,-30.449307833437615,30.449307833437615,0.005171097000129521,pricing_mc_v1
2,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,410910544.1490245,-137829208.37754273,137829208.37754273,-33.54238783601434,33.54238783601434,0.005039178999140859,pricing_mc_v1
2,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,410910544.1490245,-195082934.6896019,195082934.6896019,-47.475767528333705,47.475767528333705,0.005057739001131267,pricing_mc_v1
2,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,751561324.2684755,-47162270.992928624,47162270.992928624,-6.275239221341456,6.275239221341456,0.005374127000322915,pricing_mc_v1
2,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,751561324.2684755,-211396090.27363324,211396090.27363324,-28.127590317316212,28.127590317316212,0.005485939000209328,pricing_mc_v1
3,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,394227884.4940707,-121146548.72258896,121146548.72258896,-30.730081125048127,30.730081125048127,0.0052879269987897715,pricing_mc_v1
3,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,394227884.4940707,-178400275.03464812,178400275.03464812,-45.253083825766595,45.253083825766595,0.005029523999837693,pricing_mc_v1
3,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,689230652.0957656,15168401.179781318,15168401.179781318,2.2007728666242974,2.2007728666242974,0.005162288000065018,pricing_mc_v1
3,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,689230652.0957656,-149065418.1009233,149065418.1009233,-21.627798712616066,21.627798712616066,0.005226040000707144,pricing_mc_v1
4,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,363312484.70784414,-90231148.93636239,90231148.93636239,-24.835686285023012,24.835686285023012,0.005384047999541508,pricing_mc_v1
4,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,363312484.70784414,-147484875.24842155,147484875.24842155,-40.59449687423232,40.59449687423232,0.005081649998828652,pricing_mc_v1
4,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,717712792.2217093,-13313738.946162343,13313738.946162343,-1.8550232196571446,1.8550232196571446,0.0053019979986856924,pricing_mc_v1
4,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,717712792.2217093,-177547558.22686696,177547558.22686696,-24.737967631489642,24.737967631489642,0.004981009000402992,pricing_mc_v1
5,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,359919568.68550766,-86838232.9140259,86838232.9140259,-24.12712185424512,24.12712185424512,0.005218233000050532,pricing_mc_v1
5,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,359919568.68550766,-144091959.22608507,144091959.22608507,-40.03448874767642,40.03448874767642,0.005000051998649724,pricing_mc_v1
5,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,681358143.6880698,23040909.587477088,23040909.587477088,3.3816150582365925,3.3816150582365925,0.006350202000248828,pricing_mc_v1
5,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,681358143.6880698,-141192909.69322753,141192909.69322753,-20.722275208890228,20.722275208890228,0.0053694230009568855,pricing_mc_v1
6,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,363923938.1663605,-90842602.39487875,90842602.39487875,-24.96197498097855,24.96197498097855,0.005094718999316683,pricing_mc_v1
6,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,363923938.1663605,-148096328.7069379,148096328.7069379,-40.69430811645005,40.69430811645005,0.0050116729998990195,pricing_mc_v1
6,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,709299075.0873535,-4900021.81180656,4900021.81180656,-0.6908259130611581,0.6908259130611581,0.0053804449999006465,pricing_mc_v1
6,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,709299075.0873535,-169133841.09251118,169133841.09251118,-23.845208182695227,23.845208182695227,0.0050360950008325744,pricing_mc_v1
7,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,373454165.2832909,-100372829.51180917,100372829.51180917,-26.876880442789925,26.876880442789925,0.005333653998604859,pricing_mc_v1
7,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,373454165.2832909,-157626555.82386833,157626555.82386833,-42.207738051146826,42.207738051146826,0.00513396599853877,pricing_mc_v1
7,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,695144327.9768064,9254725.298740506,9254725.298740506,1.3313386769156363,1.3313386769156363,0.005547332000787719,pricing_mc_v1
7,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,695144327.9768064,-154979093.9819641,154979093.9819641,-22.29452039593352,22.29452039593352,0.005201518999456312,pricing_mc_v1
8,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,430098532.3937574,-157017196.62227565,157017196.62227565,-36.50726166127105,36.50726166127105,0.005136114001288661,pricing_mc_v1
8,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,430098532.3937574,-214270922.9343348,214270922.9343348,-49.819031407009945,49.819031407009945,0.00514384300004167,pricing_mc_v1
8,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,805124636.3642868,-100725583.08873987,100725583.08873987,-12.510557811718181,12.510557811718181,0.007509397999456269,pricing_mc_v1
8,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,805124636.3642868,-264959402.3694445,264959402.3694445,-32.909116229000965,32.909116229000965,0.005270679999739514,pricing_mc_v1
9,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,411775479.8543498,-138694144.08286804,138694144.08286804,-33.68198226177186,33.68198226177186,0.00551527400057239,pricing_mc_v1
9,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,411775479.8543498,-195947870.3949272,195947870.3949272,-47.58609484572429,47.58609484572429,0.0051008589998673415,pricing_mc_v1
9,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,755907880.0472257,-51508826.771678805,51508826.771678805,-6.8141671930263215,6.8141671930263215,0.005560478999541374,pricing_mc_v1
9,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,755907880.0472257,-215742646.05238342,215742646.05238342,-28.540864799412436,28.540864799412436,0.005489025999850128,pricing_mc_v1
10,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,419800063.420129,-146718727.64864725,146718727.64864725,-34.949667814083575,34.949667814083575,0.005583317000855459,pricing_mc_v1
10,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,419800063.420129,-203972453.9607064,203972453.9607064,-48.58799979660178,48.58799979660178,0.005143460000908817,pricing_mc_v1
10,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,847363480.4536366,-142964427.17808974,142964427.17808974,-16.871676733289664,16.871676733289664,0.005333995999535546,pricing_mc_v1
10,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,847363480.4536366,-307198246.45879436,307198246.45879436,-36.25342058573678,36.25342058573678,0.005214982000325108,pricing_mc_v1
11,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,424758999.50439,-151677663.73290825,151677663.73290825,-35.70911126306592,35.70911126306592,0.0052245699989725836,pricing_mc_v1
11,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,424758999.50439,-208931390.0449674,208931390.0449674,-49.18821974078222,49.18821974078222,0.005330595000486937,pricing_mc_v1
11,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,772277757.1219689,-67878703.84642196,67878703.84642196,-8.789415883138222,8.789415883138222,0.01116193500092777,pricing_mc_v1
11,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,772277757.1219689,-232112523.12712657,232112523.12712657,-30.05557534016458,30.05557534016458,0.00540845900104614,pricing_mc_v1
12,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,396764543.5095545,-123683207.73807275,123683207.73807275,-31.172948732777666,31.172948732777666,0.005775208999693859,pricing_mc_v1
12,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,396764543.5095545,-180936934.05013192,180936934.05013192,-45.60310063234639,45.60310063234639,0.0050020649996440625,pricing_mc_v1
12,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,750017185.8934898,-45618132.61794293,45618132.61794293,-6.082278309876111,6.082278309876111,0.005414792000010493,pricing_mc_v1
12,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,750017185.8934898,-209851951.89864755,209851951.89864755,-27.979619113481043,27.979619113481043,0.00518028099941148,pricing_mc_v1
13,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,413741968.298162,-140660632.52668023,140660632.52668023,-33.997187451216824,33.997187451216824,0.005144102000485873,pricing_mc_v1
13,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,413741968.298162,-197914358.8387394,197914358.8387394,-47.83521469983267,47.83521469983267,0.005951568000455154,pricing_mc_v1
13,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,758960478.8341562,-54561425.55860925,54561425.55860925,-7.188967947635612,7.188967947635612,0.005370748000132153,pricing_mc_v1
13,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,758960478.8341562,-218795244.83931386,218795244.83931386,-28.82827906604657,28.82827906604657,0.005203642000196851,pricing_mc_v1
14,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,379043855.08873105,-105962519.3172493,105962519.3172493,-27.955213597235165,27.955213597235165,0.005111806000059005,pricing_mc_v1
14,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,379043855.08873105,-163216245.62930846,163216245.62930846,-43.059989876659756,43.059989876659756,0.0050041230006172555,pricing_mc_v1
14,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,717178006.5086138,-12778953.233066916,12778953.233066916,-1.7818384162779581,1.7818384162779581,0.005595530999926268,pricing_mc_v1
14,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,717178006.5086138,-177012772.51377153,177012772.51377153,-24.681846195411104,24.681846195411104,0.005436204999568872,pricing_mc_v1
15,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,401332616.19657946,-128251280.4250977,128251280.4250977,-31.956356211596333,31.956356211596333,0.005277975000353763,pricing_mc_v1
15,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,401332616.19657946,-185505006.73715687,185505006.73715687,-46.22226035231918,46.22226035231918,0.005088757001431077,pricing_mc_v1
15,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,810702410.0336542,-106303356.7581073,106303356.7581073,-13.112500399954946,13.112500399954946,0.005248803998256335,pricing_mc_v1
15,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,810702410.0336542,-270537176.0388119,270537176.0388119,-33.370713185320525,33.370713185320525,0.005274185999951442,pricing_mc_v1
16,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,390841016.9025937,-117759681.13111192,117759681.13111192,-30.12981648250605,30.12981648250605,0.0051791019996016985,pricing_mc_v1
16,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,390841016.9025937,-175013407.44317108,175013407.44317108,-44.77866955473313,44.77866955473313,0.005544563999137608,pricing_mc_v1
16,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,756180251.1935748,-51781197.91802788,51781197.91802788,-6.847732116290405,6.847732116290405,0.005790915000034147,pricing_mc_v1
16,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,756180251.1935748,-216015017.1987325,216015017.1987325,-28.566603909288652,28.566603909288652,0.004941396999129211,pricing_mc_v1
17,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,393029957.3509383,-119948621.57945657,119948621.57945657,-30.518951376613224,30.518951376613224,0.005272745998809114,pricing_mc_v1
17,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,393029957.3509383,-177202347.89151573,177202347.89151573,-45.0862191487584,45.0862191487584,0.0053938850014674244,pricing_mc_v1
17,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,782936779.6048996,-78537726.32935274,78537726.32935274,-10.031170890833092,10.031170890833092,0.005265296000288799,pricing_mc_v1
17,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,782936779.6048996,-242771545.61005735,242771545.61005735,-31.00780956191244,31.00780956191244,0.005427897998742992,pricing_mc_v1
18,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,384461423.09931284,-111380087.32783109,111380087.32783109,-28.97041956250049,28.97041956250049,0.005809602000226732,pricing_mc_v1
18,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,384461423.09931284,-168633813.63989025,168633813.63989025,-43.86234964237993,43.86234964237993,0.005247559000054025,pricing_mc_v1
18,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,712088571.419457,-7689518.14391005,7689518.14391005,-1.0798541715930063,1.0798541715930063,0.005362820998925599,pricing_mc_v1
18,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,712088571.419457,-171923337.42461467,171923337.42461467,-24.14353274648231,24.14353274648231,0.005308420999426744,pricing_mc_v1
19,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,success,273081335.77148175,434770527.391416,-161689191.61993426,161689191.61993426,-37.189547458530555,37.189547458530555,0.005591674000243074,pricing_mc_v1
19,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,success,215827609.4594226,434770527.391416,-218942917.93199342,218942917.93199342,-50.35827042960598,50.35827042960598,0.005896220000067842,pricing_mc_v1
19,long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,gross,success,704399053.2755469,774398830.4839265,-69999777.20837963,69999777.20837963,-9.039241080030601,9.039241080030601,0.005710621999241994,pricing_mc_v1
19,long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,gross,success,540165233.9948423,774398830.4839265,-234233596.48908424,234233596.48908424,-30.247152664565654,30.247152664565654,0.006314412999927299,pricing_mc_v1
