scenario_id,simulation_id,accident_year,basis,tail_type,structural_break,expected_loss_prior_ultimate,paid_to_date,pricing_assumption_version,inflation_scenario,clause_type,seed,development_year_at_valuation,benchmark_pattern,benchmark_paid_proportion,benchmark_unpaid_proportion,estimated_reserve,estimated_ultimate,model,pattern_source,true_reserve,signed_error
long_emerging_break,1,2010,ceded,long,True,16019410.005426869,7296131.809069,pricing_mc_v1,emerging,none,20260817,15,long,1.0,0.0,0.0,7296131.809069,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,1,2011,ceded,long,True,17622824.402793337,9339454.753323764,pricing_mc_v1,emerging,none,20260817,14,long,1.0,0.0,0.0,9339454.753323764,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,1,2012,ceded,long,True,19610366.60097602,11743555.685884826,pricing_mc_v1,emerging,none,20260817,13,long,1.0,0.0,0.0,11743555.685884826,bornhuetter_ferguson_standard,fixed_independent_benchmark,71090.50040074205,-71090.50040074205
long_emerging_break,1,2013,ceded,long,True,22128430.885604262,7533234.900180705,pricing_mc_v1,emerging,none,20260817,12,long,1.0,0.0,0.0,7533234.900180705,bornhuetter_ferguson_standard,fixed_independent_benchmark,325170.3942959155,-325170.3942959155
long_emerging_break,1,2014,ceded,long,True,24795146.61789969,12095440.442757765,pricing_mc_v1,emerging,none,20260817,11,long,1.0,0.0,0.0,12095440.442757765,bornhuetter_ferguson_standard,fixed_independent_benchmark,1200774.656858988,-1200774.656858988
long_emerging_break,1,2015,ceded,long,True,27657380.385921765,20545692.33821752,pricing_mc_v1,emerging,none,20260817,10,long,1.0,0.0,0.0,20545692.33821752,bornhuetter_ferguson_standard,fixed_independent_benchmark,6529584.17138518,-6529584.17138518
long_emerging_break,1,2016,ceded,long,True,30990898.845208403,21092845.26627986,pricing_mc_v1,emerging,none,20260817,9,long,0.9,0.09999999999999998,3099089.8845208394,24191935.1508007,bornhuetter_ferguson_standard,fixed_independent_benchmark,12340843.56425879,-9241753.67973795
long_emerging_break,1,2017,ceded,long,True,35719310.591094755,7834077.975470651,pricing_mc_v1,emerging,none,20260817,8,long,0.8400000000000001,0.15999999999999992,5715089.694575158,13549167.670045808,bornhuetter_ferguson_standard,fixed_independent_benchmark,15257015.79424567,-9541926.09967051
long_emerging_break,1,2018,ceded,long,True,33929946.72592019,34400478.71888766,pricing_mc_v1,emerging,none,20260817,7,long,0.79,0.20999999999999996,7125288.81244324,41525767.5313309,bornhuetter_ferguson_standard,fixed_independent_benchmark,6591757.181927778,533531.6305154618
long_emerging_break,1,2019,ceded,long,True,38303564.838027865,20307034.24599098,pricing_mc_v1,emerging,none,20260817,6,long,0.73,0.27,10341962.506267523,30648996.752258502,bornhuetter_ferguson_standard,fixed_independent_benchmark,17337847.6843791,-6995885.178111577
long_emerging_break,1,2020,ceded,long,True,45049014.55003905,4323805.236746985,pricing_mc_v1,emerging,none,20260817,5,long,0.66,0.33999999999999997,15316664.947013276,19640470.183760263,bornhuetter_ferguson_standard,fixed_independent_benchmark,11401982.827209087,3914682.1198041886
long_emerging_break,1,2021,ceded,long,True,51798227.99057071,11024069.58783853,pricing_mc_v1,emerging,none,20260817,4,long,0.5700000000000001,0.42999999999999994,22273238.0359454,33297307.62378393,bornhuetter_ferguson_standard,fixed_independent_benchmark,24084899.740975067,-1811661.7050296664
long_emerging_break,1,2022,ceded,long,True,59664288.81778403,10407967.647056269,pricing_mc_v1,emerging,none,20260817,3,long,0.43,0.5700000000000001,34008644.62613691,44416612.27319317,bornhuetter_ferguson_standard,fixed_independent_benchmark,60122854.84498841,-26114210.218851507
long_emerging_break,1,2023,ceded,long,True,67773851.01413323,7206148.806494959,pricing_mc_v1,emerging,none,20260817,2,long,0.24000000000000002,0.76,51508126.770741254,58714275.57723621,bornhuetter_ferguson_standard,fixed_independent_benchmark,77111086.371169,-25602959.600427747
long_emerging_break,1,2024,ceded,long,True,77017945.81069589,0.0,pricing_mc_v1,emerging,none,20260817,1,long,0.04,0.96,73937227.97826804,73937227.97826804,bornhuetter_ferguson_standard,fixed_independent_benchmark,73354558.7916142,582669.1866538376
long_emerging_break,1,2010,ceded,long,True,16019410.005426869,7296131.809069,pricing_mc_v1,emerging,none,20260817,15,long,1.0,0.0,0.0,7296131.809069,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_emerging_break,1,2011,ceded,long,True,17622824.402793337,9339454.753323764,pricing_mc_v1,emerging,none,20260817,14,long,1.0,0.0,0.0,9339454.753323764,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_emerging_break,1,2012,ceded,long,True,19610366.60097602,11743555.685884826,pricing_mc_v1,emerging,none,20260817,13,long,1.0,0.0,0.0,11743555.685884826,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,71090.50040074205,-71090.50040074205
long_emerging_break,1,2013,ceded,long,True,22128430.885604262,7533234.900180705,pricing_mc_v1,emerging,none,20260817,12,long,1.0,0.0,0.0,7533234.900180705,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,325170.3942959155,-325170.3942959155
long_emerging_break,1,2014,ceded,long,True,24795146.61789969,12095440.442757765,pricing_mc_v1,emerging,none,20260817,11,long,1.0,0.0,0.0,12095440.442757765,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,1200774.656858988,-1200774.656858988
long_emerging_break,1,2015,ceded,long,True,27657380.385921765,20545692.33821752,pricing_mc_v1,emerging,none,20260817,10,long,1.0,0.0,0.0,20545692.33821752,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,6529584.17138518,-6529584.17138518
long_emerging_break,1,2016,ceded,long,True,30990898.845208403,21092845.26627986,pricing_mc_v1,emerging,none,20260817,9,long,0.9,0.09999999999999998,3099089.8845208394,24191935.1508007,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,12340843.56425879,-9241753.67973795
long_emerging_break,1,2017,ceded,long,True,35719310.591094755,7834077.975470651,pricing_mc_v1,emerging,none,20260817,8,long,0.8400000000000001,0.15999999999999992,5715089.694575158,13549167.670045808,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,15257015.79424567,-9541926.09967051
long_emerging_break,1,2018,ceded,long,True,33929946.72592019,34400478.71888766,pricing_mc_v1,emerging,none,20260817,7,accelerated_long,0.9400000000000001,0.05999999999999994,2035796.8035552097,36436275.52244287,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,6591757.181927778,-4555960.378372569
long_emerging_break,1,2019,ceded,long,True,38303564.838027865,20307034.24599098,pricing_mc_v1,emerging,none,20260817,6,accelerated_long,0.9,0.09999999999999998,3830356.4838027856,24137390.729793765,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,17337847.6843791,-13507491.200576315
long_emerging_break,1,2020,ceded,long,True,45049014.55003905,4323805.236746985,pricing_mc_v1,emerging,none,20260817,5,accelerated_long,0.8400000000000001,0.15999999999999992,7207842.328006245,11531647.56475323,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,11401982.827209087,-4194140.499202842
long_emerging_break,1,2021,ceded,long,True,51798227.99057071,11024069.58783853,pricing_mc_v1,emerging,none,20260817,4,accelerated_long,0.74,0.26,13467539.277548384,24491608.865386914,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,24084899.740975067,-10617360.463426683
long_emerging_break,1,2022,ceded,long,True,59664288.81778403,10407967.647056269,pricing_mc_v1,emerging,none,20260817,3,accelerated_long,0.5800000000000001,0.41999999999999993,25059001.30346929,35466968.95052556,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,60122854.84498841,-35063853.54151912
long_emerging_break,1,2023,ceded,long,True,67773851.01413323,7206148.806494959,pricing_mc_v1,emerging,none,20260817,2,accelerated_long,0.35000000000000003,0.6499999999999999,44053003.159186594,51259151.96568155,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,77111086.371169,-33058083.211982407
long_emerging_break,1,2024,ceded,long,True,77017945.81069589,0.0,pricing_mc_v1,emerging,none,20260817,1,accelerated_long,0.08,0.92,70856510.14584021,70856510.14584021,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,73354558.7916142,-2498048.645773992
long_emerging_break,1,2010,gross,long,True,100973100.7742158,75592098.39811766,pricing_mc_v1,emerging,none,20260817,15,long,1.0,0.0,0.0,75592098.39811766,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,1,2011,gross,long,True,104698059.9962262,81692269.50757337,pricing_mc_v1,emerging,none,20260817,14,long,1.0,0.0,0.0,81692269.50757337,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,1,2012,gross,long,True,108948737.52141592,94292791.605061,pricing_mc_v1,emerging,none,20260817,13,long,1.0,0.0,0.0,94292791.605061,bornhuetter_ferguson_standard,fixed_independent_benchmark,528873.6423670566,-528873.6423670566
long_emerging_break,1,2013,gross,long,True,114636315.23092934,88481729.61480783,pricing_mc_v1,emerging,none,20260817,12,long,1.0,0.0,0.0,88481729.61480783,bornhuetter_ferguson_standard,fixed_independent_benchmark,929457.8006115966,-929457.8006115966
long_emerging_break,1,2014,gross,long,True,119478570.88924982,96386481.18648589,pricing_mc_v1,emerging,none,20260817,11,long,1.0,0.0,0.0,96386481.18648589,bornhuetter_ferguson_standard,fixed_independent_benchmark,2932405.46032107,-2932405.46032107
long_emerging_break,1,2015,gross,long,True,125000053.83267924,95955479.06750616,pricing_mc_v1,emerging,none,20260817,10,long,1.0,0.0,0.0,95955479.06750616,bornhuetter_ferguson_standard,fixed_independent_benchmark,11451023.921134029,-11451023.921134029
long_emerging_break,1,2016,gross,long,True,130540202.87108806,101942781.19665964,pricing_mc_v1,emerging,none,20260817,9,long,0.9,0.09999999999999998,13054020.287108803,114996801.48376845,bornhuetter_ferguson_standard,fixed_independent_benchmark,24081113.97049579,-11027093.683386987
long_emerging_break,1,2017,gross,long,True,138212221.51899698,91402894.51542696,pricing_mc_v1,emerging,none,20260817,8,long,0.8400000000000001,0.15999999999999992,22113955.443039507,113516849.95846647,bornhuetter_ferguson_standard,fixed_independent_benchmark,31739784.6886791,-9625829.245639592
long_emerging_break,1,2018,gross,long,True,135391161.03154677,125581396.26090744,pricing_mc_v1,emerging,none,20260817,7,long,0.79,0.20999999999999996,28432143.816624817,154013540.07753226,bornhuetter_ferguson_standard,fixed_independent_benchmark,16360359.601975529,12071784.214649288
long_emerging_break,1,2019,gross,long,True,141881839.1723612,94779712.57297848,pricing_mc_v1,emerging,none,20260817,6,long,0.73,0.27,38308096.57653753,133087809.14951602,bornhuetter_ferguson_standard,fixed_independent_benchmark,28534679.325217903,9773417.251319624
long_emerging_break,1,2020,gross,long,True,152600620.72916073,62199259.38809503,pricing_mc_v1,emerging,none,20260817,5,long,0.66,0.33999999999999997,51884211.04791464,114083470.43600968,bornhuetter_ferguson_standard,fixed_independent_benchmark,25541107.556527983,26343103.491386656
long_emerging_break,1,2021,gross,long,True,161226517.6154289,70533539.03429,pricing_mc_v1,emerging,none,20260817,4,long,0.5700000000000001,0.42999999999999994,69327402.57463442,139860941.60892442,bornhuetter_ferguson_standard,fixed_independent_benchmark,51837245.69623125,17490156.878403164
long_emerging_break,1,2022,gross,long,True,171429094.5651648,73279157.54219663,pricing_mc_v1,emerging,none,20260817,3,long,0.43,0.5700000000000001,97714583.90214396,170993741.4443406,bornhuetter_ferguson_standard,fixed_independent_benchmark,122973962.55946144,-25259378.65731749
long_emerging_break,1,2023,gross,long,True,180348056.08627623,38893336.98305976,pricing_mc_v1,emerging,none,20260817,2,long,0.24000000000000002,0.76,137064522.62556994,175957859.6086297,bornhuetter_ferguson_standard,fixed_independent_benchmark,181393463.8386589,-44328941.21308896
long_emerging_break,1,2024,gross,long,True,191610652.7804813,5826465.713369144,pricing_mc_v1,emerging,none,20260817,1,long,0.04,0.96,183946226.66926205,189772692.38263118,bornhuetter_ferguson_standard,fixed_independent_benchmark,191975718.53211516,-8029491.86285311
long_emerging_break,1,2010,gross,long,True,100973100.7742158,75592098.39811766,pricing_mc_v1,emerging,none,20260817,15,long,1.0,0.0,0.0,75592098.39811766,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_emerging_break,1,2011,gross,long,True,104698059.9962262,81692269.50757337,pricing_mc_v1,emerging,none,20260817,14,long,1.0,0.0,0.0,81692269.50757337,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_emerging_break,1,2012,gross,long,True,108948737.52141592,94292791.605061,pricing_mc_v1,emerging,none,20260817,13,long,1.0,0.0,0.0,94292791.605061,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,528873.6423670566,-528873.6423670566
long_emerging_break,1,2013,gross,long,True,114636315.23092934,88481729.61480783,pricing_mc_v1,emerging,none,20260817,12,long,1.0,0.0,0.0,88481729.61480783,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,929457.8006115966,-929457.8006115966
long_emerging_break,1,2014,gross,long,True,119478570.88924982,96386481.18648589,pricing_mc_v1,emerging,none,20260817,11,long,1.0,0.0,0.0,96386481.18648589,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,2932405.46032107,-2932405.46032107
long_emerging_break,1,2015,gross,long,True,125000053.83267924,95955479.06750616,pricing_mc_v1,emerging,none,20260817,10,long,1.0,0.0,0.0,95955479.06750616,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,11451023.921134029,-11451023.921134029
long_emerging_break,1,2016,gross,long,True,130540202.87108806,101942781.19665964,pricing_mc_v1,emerging,none,20260817,9,long,0.9,0.09999999999999998,13054020.287108803,114996801.48376845,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,24081113.97049579,-11027093.683386987
long_emerging_break,1,2017,gross,long,True,138212221.51899698,91402894.51542696,pricing_mc_v1,emerging,none,20260817,8,long,0.8400000000000001,0.15999999999999992,22113955.443039507,113516849.95846647,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,31739784.6886791,-9625829.245639592
long_emerging_break,1,2018,gross,long,True,135391161.03154677,125581396.26090744,pricing_mc_v1,emerging,none,20260817,7,accelerated_long,0.9400000000000001,0.05999999999999994,8123469.661892799,133704865.92280024,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,16360359.601975529,-8236889.94008273
long_emerging_break,1,2019,gross,long,True,141881839.1723612,94779712.57297848,pricing_mc_v1,emerging,none,20260817,6,accelerated_long,0.9,0.09999999999999998,14188183.917236116,108967896.4902146,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,28534679.325217903,-14346495.407981787
long_emerging_break,1,2020,gross,long,True,152600620.72916073,62199259.38809503,pricing_mc_v1,emerging,none,20260817,5,accelerated_long,0.8400000000000001,0.15999999999999992,24416099.316665705,86615358.70476073,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,25541107.556527983,-1125008.239862278
long_emerging_break,1,2021,gross,long,True,161226517.6154289,70533539.03429,pricing_mc_v1,emerging,none,20260817,4,accelerated_long,0.74,0.26,41918894.58001152,112452433.61430152,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,51837245.69623125,-9918351.116219737
long_emerging_break,1,2022,gross,long,True,171429094.5651648,73279157.54219663,pricing_mc_v1,emerging,none,20260817,3,accelerated_long,0.5800000000000001,0.41999999999999993,72000219.7173692,145279377.25956583,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,122973962.55946144,-50973742.842092246
long_emerging_break,1,2023,gross,long,True,180348056.08627623,38893336.98305976,pricing_mc_v1,emerging,none,20260817,2,accelerated_long,0.35000000000000003,0.6499999999999999,117226236.45607954,156119573.4391393,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,181393463.8386589,-64167227.38257936
long_emerging_break,1,2024,gross,long,True,191610652.7804813,5826465.713369144,pricing_mc_v1,emerging,none,20260817,1,accelerated_long,0.08,0.92,176281800.55804282,182108266.27141196,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,191975718.53211516,-15693917.974072337
long_emerging_break,2,2010,ceded,long,True,16019410.005426869,13232542.394763185,pricing_mc_v1,emerging,none,20260818,15,long,1.0,0.0,0.0,13232542.394763185,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,2,2011,ceded,long,True,17622824.402793337,7400394.067277407,pricing_mc_v1,emerging,none,20260818,14,long,1.0,0.0,0.0,7400394.067277407,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,2,2012,ceded,long,True,19610366.60097602,20489498.787100293,pricing_mc_v1,emerging,none,20260818,13,long,1.0,0.0,0.0,20489498.787100293,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,2,2013,ceded,long,True,22128430.885604262,23118433.9681822,pricing_mc_v1,emerging,none,20260818,12,long,1.0,0.0,0.0,23118433.9681822,bornhuetter_ferguson_standard,fixed_independent_benchmark,59971.98803761625,-59971.98803761625
long_emerging_break,2,2014,ceded,long,True,24795146.61789969,14403057.332172347,pricing_mc_v1,emerging,none,20260818,11,long,1.0,0.0,0.0,14403057.332172347,bornhuetter_ferguson_standard,fixed_independent_benchmark,2846357.7522158804,-2846357.7522158804
long_emerging_break,2,2015,ceded,long,True,27657380.385921765,11340185.568317804,pricing_mc_v1,emerging,none,20260818,10,long,1.0,0.0,0.0,11340185.568317804,bornhuetter_ferguson_standard,fixed_independent_benchmark,3513736.351850343,-3513736.351850343
long_emerging_break,2,2016,ceded,long,True,30990898.845208403,20683977.78812438,pricing_mc_v1,emerging,none,20260818,9,long,0.9,0.09999999999999998,3099089.8845208394,23783067.67264522,bornhuetter_ferguson_standard,fixed_independent_benchmark,16362537.46181658,-13263447.57729574
long_emerging_break,2,2017,ceded,long,True,35719310.591094755,13221028.75340709,pricing_mc_v1,emerging,none,20260818,8,long,0.8400000000000001,0.15999999999999992,5715089.694575158,18936118.447982248,bornhuetter_ferguson_standard,fixed_independent_benchmark,16353691.090724109,-10638601.39614895
long_emerging_break,2,2018,ceded,long,True,33929946.72592019,22585697.753406595,pricing_mc_v1,emerging,none,20260818,7,long,0.79,0.20999999999999996,7125288.81244324,29710986.565849833,bornhuetter_ferguson_standard,fixed_independent_benchmark,10608896.898383193,-3483608.085939953
long_emerging_break,2,2019,ceded,long,True,38303564.838027865,33862934.00116326,pricing_mc_v1,emerging,none,20260818,6,long,0.73,0.27,10341962.506267523,44204896.507430784,bornhuetter_ferguson_standard,fixed_independent_benchmark,19955317.65861714,-9613355.152349615
long_emerging_break,2,2020,ceded,long,True,45049014.55003905,21043874.888482414,pricing_mc_v1,emerging,none,20260818,5,long,0.66,0.33999999999999997,15316664.947013276,36360539.83549569,bornhuetter_ferguson_standard,fixed_independent_benchmark,32420839.039269377,-17104174.0922561
long_emerging_break,2,2021,ceded,long,True,51798227.99057071,4851955.141816917,pricing_mc_v1,emerging,none,20260818,4,long,0.5700000000000001,0.42999999999999994,22273238.0359454,27125193.17776232,bornhuetter_ferguson_standard,fixed_independent_benchmark,43002323.04929065,-20729085.01334525
long_emerging_break,2,2022,ceded,long,True,59664288.81778403,8812246.314653123,pricing_mc_v1,emerging,none,20260818,3,long,0.43,0.5700000000000001,34008644.62613691,42820890.94079003,bornhuetter_ferguson_standard,fixed_independent_benchmark,51592642.872344136,-17583998.24620723
long_emerging_break,2,2023,ceded,long,True,67773851.01413323,0.0,pricing_mc_v1,emerging,none,20260818,2,long,0.24000000000000002,0.76,51508126.770741254,51508126.770741254,bornhuetter_ferguson_standard,fixed_independent_benchmark,59862636.86880523,-8354510.098063976
long_emerging_break,2,2024,ceded,long,True,77017945.81069589,0.0,pricing_mc_v1,emerging,none,20260818,1,long,0.04,0.96,73937227.97826804,73937227.97826804,bornhuetter_ferguson_standard,fixed_independent_benchmark,76083676.81306082,-2146448.834792778
long_emerging_break,2,2010,ceded,long,True,16019410.005426869,13232542.394763185,pricing_mc_v1,emerging,none,20260818,15,long,1.0,0.0,0.0,13232542.394763185,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_emerging_break,2,2011,ceded,long,True,17622824.402793337,7400394.067277407,pricing_mc_v1,emerging,none,20260818,14,long,1.0,0.0,0.0,7400394.067277407,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_emerging_break,2,2012,ceded,long,True,19610366.60097602,20489498.787100293,pricing_mc_v1,emerging,none,20260818,13,long,1.0,0.0,0.0,20489498.787100293,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_emerging_break,2,2013,ceded,long,True,22128430.885604262,23118433.9681822,pricing_mc_v1,emerging,none,20260818,12,long,1.0,0.0,0.0,23118433.9681822,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,59971.98803761625,-59971.98803761625
long_emerging_break,2,2014,ceded,long,True,24795146.61789969,14403057.332172347,pricing_mc_v1,emerging,none,20260818,11,long,1.0,0.0,0.0,14403057.332172347,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,2846357.7522158804,-2846357.7522158804
long_emerging_break,2,2015,ceded,long,True,27657380.385921765,11340185.568317804,pricing_mc_v1,emerging,none,20260818,10,long,1.0,0.0,0.0,11340185.568317804,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,3513736.351850343,-3513736.351850343
long_emerging_break,2,2016,ceded,long,True,30990898.845208403,20683977.78812438,pricing_mc_v1,emerging,none,20260818,9,long,0.9,0.09999999999999998,3099089.8845208394,23783067.67264522,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,16362537.46181658,-13263447.57729574
long_emerging_break,2,2017,ceded,long,True,35719310.591094755,13221028.75340709,pricing_mc_v1,emerging,none,20260818,8,long,0.8400000000000001,0.15999999999999992,5715089.694575158,18936118.447982248,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,16353691.090724109,-10638601.39614895
long_emerging_break,2,2018,ceded,long,True,33929946.72592019,22585697.753406595,pricing_mc_v1,emerging,none,20260818,7,accelerated_long,0.9400000000000001,0.05999999999999994,2035796.8035552097,24621494.556961805,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,10608896.898383193,-8573100.094827984
long_emerging_break,2,2019,ceded,long,True,38303564.838027865,33862934.00116326,pricing_mc_v1,emerging,none,20260818,6,accelerated_long,0.9,0.09999999999999998,3830356.4838027856,37693290.48496605,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,19955317.65861714,-16124961.174814353
long_emerging_break,2,2020,ceded,long,True,45049014.55003905,21043874.888482414,pricing_mc_v1,emerging,none,20260818,5,accelerated_long,0.8400000000000001,0.15999999999999992,7207842.328006245,28251717.21648866,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,32420839.039269377,-25212996.71126313
long_emerging_break,2,2021,ceded,long,True,51798227.99057071,4851955.141816917,pricing_mc_v1,emerging,none,20260818,4,accelerated_long,0.74,0.26,13467539.277548384,18319494.4193653,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,43002323.04929065,-29534783.771742266
long_emerging_break,2,2022,ceded,long,True,59664288.81778403,8812246.314653123,pricing_mc_v1,emerging,none,20260818,3,accelerated_long,0.5800000000000001,0.41999999999999993,25059001.30346929,33871247.618122414,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,51592642.872344136,-26533641.568874847
long_emerging_break,2,2023,ceded,long,True,67773851.01413323,0.0,pricing_mc_v1,emerging,none,20260818,2,accelerated_long,0.35000000000000003,0.6499999999999999,44053003.159186594,44053003.159186594,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,59862636.86880523,-15809633.709618635
long_emerging_break,2,2024,ceded,long,True,77017945.81069589,0.0,pricing_mc_v1,emerging,none,20260818,1,accelerated_long,0.08,0.92,70856510.14584021,70856510.14584021,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,76083676.81306082,-5227166.667220607
long_emerging_break,2,2010,gross,long,True,100973100.7742158,119799760.53614916,pricing_mc_v1,emerging,none,20260818,15,long,1.0,0.0,0.0,119799760.53614916,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,2,2011,gross,long,True,104698059.9962262,83284250.4108585,pricing_mc_v1,emerging,none,20260818,14,long,1.0,0.0,0.0,83284250.4108585,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,2,2012,gross,long,True,108948737.52141592,110419378.27978,pricing_mc_v1,emerging,none,20260818,13,long,1.0,0.0,0.0,110419378.27978,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_emerging_break,2,2013,gross,long,True,114636315.23092934,128961286.42996226,pricing_mc_v1,emerging,none,20260818,12,long,1.0,0.0,0.0,128961286.42996226,bornhuetter_ferguson_standard,fixed_independent_benchmark,490769.4771981736,-490769.4771981736
long_emerging_break,2,2014,gross,long,True,119478570.88924982,90708467.20627812,pricing_mc_v1,emerging,none,20260818,11,long,1.0,0.0,0.0,90708467.20627812,bornhuetter_ferguson_standard,fixed_independent_benchmark,3432148.0530822733,-3432148.0530822733
long_emerging_break,2,2015,gross,long,True,125000053.83267924,80539700.14341313,pricing_mc_v1,emerging,none,20260818,10,long,1.0,0.0,0.0,80539700.14341313,bornhuetter_ferguson_standard,fixed_independent_benchmark,6743438.329344338,-6743438.329344338
long_emerging_break,2,2016,gross,long,True,130540202.87108806,116573527.459187,pricing_mc_v1,emerging,none,20260818,9,long,0.9,0.09999999999999998,13054020.287108803,129627547.74629581,bornhuetter_ferguson_standard,fixed_independent_benchmark,25796352.93192278,-12742332.644813975
long_emerging_break,2,2017,gross,long,True,138212221.51899698,90319294.793461,pricing_mc_v1,emerging,none,20260818,8,long,0.8400000000000001,0.15999999999999992,22113955.443039507,112433250.2365005,bornhuetter_ferguson_standard,fixed_independent_benchmark,27892974.910617787,-5779019.467578281
long_emerging_break,2,2018,gross,long,True,135391161.03154677,111431787.99374056,pricing_mc_v1,emerging,none,20260818,7,long,0.79,0.20999999999999996,28432143.816624817,139863931.81036538,bornhuetter_ferguson_standard,fixed_independent_benchmark,18796116.68562476,9636027.131000057
long_emerging_break,2,2019,gross,long,True,141881839.1723612,113868410.827538,pricing_mc_v1,emerging,none,20260818,6,long,0.73,0.27,38308096.57653753,152176507.40407553,bornhuetter_ferguson_standard,fixed_independent_benchmark,35663389.63740841,2644706.939129114
long_emerging_break,2,2020,gross,long,True,152600620.72916073,108228051.47449204,pricing_mc_v1,emerging,none,20260818,5,long,0.66,0.33999999999999997,51884211.04791464,160112262.5224067,bornhuetter_ferguson_standard,fixed_independent_benchmark,54515393.30766144,-2631182.2597467974
long_emerging_break,2,2021,gross,long,True,161226517.6154289,71306675.70263083,pricing_mc_v1,emerging,none,20260818,4,long,0.5700000000000001,0.42999999999999994,69327402.57463442,140634078.27726525,bornhuetter_ferguson_standard,fixed_independent_benchmark,96037724.83140212,-26710322.256767705
long_emerging_break,2,2022,gross,long,True,171429094.5651648,77567654.03354518,pricing_mc_v1,emerging,none,20260818,3,long,0.43,0.5700000000000001,97714583.90214396,175282237.93568915,bornhuetter_ferguson_standard,fixed_independent_benchmark,108236561.80162165,-10521977.89947769
long_emerging_break,2,2023,gross,long,True,180348056.08627623,31224036.150891863,pricing_mc_v1,emerging,none,20260818,2,long,0.24000000000000002,0.76,137064522.62556994,168288558.7764618,bornhuetter_ferguson_standard,fixed_independent_benchmark,118571377.91144198,18493144.714127958
long_emerging_break,2,2024,gross,long,True,191610652.7804813,6523435.174469572,pricing_mc_v1,emerging,none,20260818,1,long,0.04,0.96,183946226.66926205,190469661.8437316,bornhuetter_ferguson_standard,fixed_independent_benchmark,171978782.26886,11967444.40040204
long_emerging_break,2,2010,gross,long,True,100973100.7742158,119799760.53614916,pricing_mc_v1,emerging,none,20260818,15,long,1.0,0.0,0.0,119799760.53614916,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
