scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,attempts,successful_fits,failed_fits,success_rate,accuracy_scope,conditional_accuracy_warning,mean_runtime_seconds,mean_signed_error,median_signed_error,mean_absolute_error,root_mean_squared_error,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,median_absolute_percentage_error,standard_deviation_percentage_error,standard_deviation_absolute_percentage_error,percentage_error_minimum,percentage_error_5th_percentile,percentage_error_25th_percentile,percentage_error_75th_percentile,percentage_error_95th_percentile,percentage_error_maximum,absolute_percentage_error_minimum,absolute_percentage_error_5th_percentile,absolute_percentage_error_25th_percentile,absolute_percentage_error_75th_percentile,absolute_percentage_error_95th_percentile,absolute_percentage_error_maximum,mcse_mean_signed_error,mcse_mean_percentage_error,mcse_mean_absolute_percentage_error
long_stable_break,long,stable,True,none,expected_loss,ceded,50,50,0,1.0,all_attempts_successful,False,0.008413910680064822,21208974.255752906,21991169.233530074,31578677.142378088,40080444.45693109,9.609257347373317,8.923350812769346,13.493135547022145,11.085524031568566,14.83793666704875,11.340472811759808,-13.737845711932255,-11.377510563925348,-0.4406020561337161,20.304954825687265,35.086673213486094,37.64914358384673,0.011657656513225,0.4082290374228648,3.505980870294566,20.304954825687265,35.086673213486094,37.64914358384673,4858448.22560629,2.098401127217338,1.6037850454114067
long_stable_break,long,stable,True,none,regularized_poisson,ceded,50,50,0,1.0,all_attempts_successful,False,2.913912573439902,271926241.63374484,245551295.70187852,271926241.63374484,312238983.85209113,110.52366178415977,99.78402748705827,110.52366178415977,99.78402748705827,63.96066856967355,63.96066856967355,4.224736772912804,26.611954446357945,65.81552756180741,147.29302402169287,229.2678444321666,289.07344201085607,4.224736772912804,26.611954446357945,65.81552756180741,147.29302402169287,229.2678444321666,289.07344201085607,21922545.541497543,9.045404494968288,9.045404494968288
long_stable_no_break,long,stable,False,none,bornhuetter_ferguson_break_aware,ceded,50,50,0,1.0,all_attempts_successful,False,0.011782456340188218,-125641079.68963628,-125656535.11502382,125641079.68963628,128355236.5876696,-39.0002105153408,-39.416263839261944,39.0002105153408,39.416263839261944,5.082269040476361,5.082269040476361,-47.85699223033912,-46.48638173313755,-42.87203495311252,-34.4108906395431,-31.149838749416368,-29.23697489901408,29.23697489901408,31.149838749416364,34.4108906395431,42.87203495311252,46.48638173313755,47.85699223033912,3750879.771355693,0.7187413804670566,0.7187413804670566
long_stable_no_break,long,stable,False,none,bornhuetter_ferguson_standard,ceded,50,50,0,1.0,all_attempts_successful,False,0.012381151979934658,-125641079.68963628,-125656535.11502382,125641079.68963628,128355236.5876696,-39.0002105153408,-39.416263839261944,39.0002105153408,39.416263839261944,5.082269040476361,5.082269040476361,-47.85699223033912,-46.48638173313755,-42.87203495311252,-34.4108906395431,-31.149838749416368,-29.23697489901408,29.23697489901408,31.149838749416364,34.4108906395431,42.87203495311252,46.48638173313755,47.85699223033912,3750879.771355693,0.7187413804670566,0.7187413804670566
long_stable_no_break,long,stable,False,none,chain_ladder,ceded,50,0,50,0.0,not_available_no_successful_fits,False,0.01705466021998285,,,,,,,,,,,,,,,,,,,,,,,,,
long_stable_no_break,long,stable,False,none,expected_loss,ceded,50,50,0,1.0,all_attempts_successful,False,0.009345049759940547,20007760.458816066,19891920.573889464,33383398.741621103,41482157.6403186,7.125006206259725,6.297487509035918,11.00374900788119,9.03087014205605,12.225960569816595,8.81602499790483,-11.661946932468815,-9.891083471598954,-2.566658694454514,15.415093599231696,27.563699023044535,30.51059155796112,0.5201650089190876,0.8804871923636232,3.6685739782927302,15.415093599231696,27.563699023044535,30.51059155796112,5191159.918984091,1.7290119250873321,1.2467742118257246
long_stable_no_break,long,stable,False,none,regularized_poisson,ceded,50,50,0,1.0,all_attempts_successful,False,2.6995483547599908,63523848.80219144,58436425.43659842,112738304.24335627,139759905.17867827,20.377506833051367,20.2505887698266,35.63894822881193,28.457888483959366,40.198089714102885,27.268072872285778,-43.68718696649957,-38.8012625581919,-12.543253221545648,41.591314857158565,75.05453089818494,132.05631228999312,1.9729885951527135,7.802200313832657,15.601168617676008,43.60370577516204,75.05453089818494,132.05631228999312,17784166.156896744,5.684868365517471,3.8562878475764424
short_emerging_no_break,short,emerging,False,none,bornhuetter_ferguson_break_aware,ceded,50,50,0,1.0,all_attempts_successful,False,0.008403476999883424,-39138478.06645798,-38715147.675582744,39138478.06645798,40189739.295613825,-55.42616231433485,-55.92107986345013,55.42616231433485,55.92107986345013,5.969356229401115,5.969356229401115,-66.45175786843167,-64.88027213837506,-59.507948443371966,-51.56963544764668,-45.24353948453127,-38.22970185884719,38.22970185884719,45.24353948453127,51.56963544764668,59.507948443371966,64.88027213837506,66.45175786843167,1304581.2471534214,0.8441944538255377,0.8441944538255377
short_emerging_no_break,short,emerging,False,none,bornhuetter_ferguson_standard,ceded,50,50,0,1.0,all_attempts_successful,False,0.008716590680051014,-39138478.06645798,-38715147.675582744,39138478.06645798,40189739.295613825,-55.42616231433485,-55.92107986345013,55.42616231433485,55.92107986345013,5.969356229401115,5.969356229401115,-66.45175786843167,-64.88027213837506,-59.507948443371966,-51.56963544764668,-45.24353948453127,-38.22970185884719,38.22970185884719,45.24353948453127,51.56963544764668,59.507948443371966,64.88027213837506,66.45175786843167,1304581.2471534214,0.8441944538255377,0.8441944538255377
short_emerging_no_break,short,emerging,False,none,chain_ladder,ceded,50,50,0,1.0,all_attempts_successful,False,0.04968521146010968,-936385.8332771194,-2904750.440701522,14458745.966842072,19014395.439346284,-1.5830373753034517,-4.033548415918445,20.666275354635363,16.719119339153423,26.908165529566844,17.05272301618038,-50.71278126334305,-45.34510787264609,-18.627498669615406,9.731808301673958,50.31791295275116,60.51656966763797,0.5852989905517378,1.4513279271820605,6.591407919540834,31.0044930136234,51.19619061798227,60.51656966763797,2713046.3918608543,3.8053892630493644,2.4116192164874124
short_emerging_no_break,short,emerging,False,none,expected_loss,ceded,50,50,0,1.0,all_attempts_successful,False,0.009313994240073897,37456948.997843884,37819904.39163755,37456948.997843884,43944540.51073305,56.62678237630269,56.31383293831515,56.62678237630269,56.31383293831515,37.34684826838202,37.34684826838202,0.4383182808496166,6.670154594682337,25.759659582908853,86.25958878835687,121.80883324811772,148.64873557013166,0.4383182808496166,6.670154594682337,25.759659582908853,86.25958878835687,121.80883324811772,148.64873557013166,3282916.860305973,5.281641933303598,5.281641933303598
short_emerging_no_break,short,emerging,False,none,regularized_poisson,ceded,50,50,0,1.0,all_attempts_successful,False,2.583105944919971,1170174.4087008804,-1834046.8388518356,14527832.579565022,18901181.590314437,1.698703817875957,-2.62056178333752,20.370924758574013,17.077828449786153,25.962054029133494,15.922603095971246,-43.15178688555356,-33.60155412676853,-17.284750785536573,14.613910703231255,53.43484479350382,68.08415820361789,0.2829745480423171,2.149764471936013,9.261832132822763,27.522472518757944,53.43484479350382,68.08415820361789,2694989.1422418165,3.671588891506364,2.2517961246606366
short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,50,50,0,1.0,all_attempts_successful,False,0.0053349215402340635,-50431743.90825494,-48986429.35199441,50431743.90825494,51540927.93690213,-56.25406514456132,-56.17513480054912,56.25406514456132,56.17513480054912,5.442587637415023,5.442587637415023,-67.48303974600292,-64.12067555410337,-60.460008351871494,-53.606909018179174,-47.61705776633776,-38.87898781442225,38.87898781442225,47.61705776633776,53.606909018179174,60.460008351871494,64.12067555410337,67.48303974600292,1519307.4346565357,0.7696981251236465,0.7696981251236465
short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,50,50,0,1.0,all_attempts_successful,False,0.005573300960058987,-50431743.90825494,-48986429.35199441,50431743.90825494,51540927.93690213,-56.25406514456132,-56.17513480054912,56.25406514456132,56.17513480054912,5.442587637415023,5.442587637415023,-67.48303974600292,-64.12067555410337,-60.460008351871494,-53.606909018179174,-47.61705776633776,-38.87898781442225,38.87898781442225,47.61705776633776,53.606909018179174,60.460008351871494,64.12067555410337,67.48303974600292,1519307.4346565357,0.7696981251236465,0.7696981251236465
short_shock_no_break,short,shock,False,none,chain_ladder,ceded,50,50,0,1.0,all_attempts_successful,False,0.048141672039910155,-3072739.887834138,-5501490.594024248,17853347.301943853,22908382.00228662,-3.641973626518328,-5.818067585344154,19.992746320777236,16.249501627672558,25.08098632150343,15.320681760405755,-54.16541801739254,-40.03337693293603,-17.28502480174508,10.676639232764279,40.62777089314977,62.183590113179456,0.843098058113359,2.3003152917372587,8.137562097551408,25.43987628651705,51.4950417402634,62.183590113179456,3243052.9693686264,3.5469871013564234,2.166671593036792
short_shock_no_break,short,shock,False,none,expected_loss,ceded,50,50,0,1.0,all_attempts_successful,False,0.011398683000043049,37558821.975744955,39386588.21855628,37750431.13649455,44896002.51542281,44.67434903490267,44.24825854620666,44.8696053940665,44.24825854620666,31.201992655954605,30.9147780569005,-2.703563581880529,0.2962409054263493,20.282324237267638,68.44077051290694,98.3847419788081,113.61821327942585,1.0551495451921455,2.2879708016353844,20.282324237267638,68.44077051290694,98.3847419788081,113.61821327942585,3513780.2588280328,4.412628118711671,4.372009840582284
