scenario_id,basis,model,first_window_years,second_window_years,comparison,first_mape,second_mape,first_mpe,second_mpe,first_applicability_rate,second_applicability_rate,first_unconditional_success_rate,second_unconditional_success_rate,first_conditional_fit_success_rate,second_conditional_fit_success_rate,difference_in_mape_second_minus_first,accuracy_comparison_available
long_emerging_no_break,gross,inflation_adjusted_chain_ladder,15,10,15_vs_10,5.591919127731094,,0.4849950469783659,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_no_break,gross,inflation_adjusted_chain_ladder,15,7,15_vs_7,5.591919127731094,,0.4849950469783659,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_no_break,gross,inflation_adjusted_chain_ladder,15,5,15_vs_5,5.591919127731094,,0.4849950469783659,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_no_break,gross,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,gross,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,gross,cashflow_uplift,15,10,15_vs_10,5.800232088614755,,2.6700797024192924,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_no_break,gross,cashflow_uplift,15,7,15_vs_7,5.800232088614755,,2.6700797024192924,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_no_break,gross,cashflow_uplift,15,5,15_vs_5,5.800232088614755,,2.6700797024192924,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_no_break,gross,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,gross,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,gross,regularized_poisson,15,10,15_vs_10,11.476109782408077,44.77576829319603,-10.767614071965607,44.466729297934926,1.0,1.0,1.0,1.0,1.0,1.0,33.29965851078795,True
long_emerging_no_break,gross,regularized_poisson_break_interaction,15,10,15_vs_10,11.476105004856356,44.775884399370895,-10.76756002389539,44.4668454862587,1.0,1.0,1.0,1.0,1.0,1.0,33.29977939451454,True
long_emerging_no_break,gross,regularized_tweedie,15,10,15_vs_10,12.338058876509972,41.83821939244747,-11.925087226161587,41.018319306961736,1.0,1.0,1.0,1.0,1.0,1.0,29.500160515937498,True
long_emerging_no_break,ceded,chain_ladder,15,10,15_vs_10,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,chain_ladder,15,7,15_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,chain_ladder,15,5,15_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,15,10,15_vs_10,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,15,7,15_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,15,5,15_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,cashflow_uplift,15,10,15_vs_10,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,cashflow_uplift,15,7,15_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,cashflow_uplift,15,5,15_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_no_break,ceded,regularized_poisson,15,10,15_vs_10,41.16566928289797,189.33445564283957,19.29447244663039,179.29777410937314,1.0,1.0,1.0,1.0,1.0,1.0,148.1687863599416,True
long_emerging_no_break,ceded,regularized_poisson_break_interaction,15,10,15_vs_10,41.16566925948883,189.33445564085088,19.294472432484827,179.29777410774597,1.0,1.0,1.0,1.0,1.0,1.0,148.16878638136205,True
long_emerging_no_break,ceded,regularized_tweedie,15,10,15_vs_10,37.96660980948806,115.11160439807708,2.6294547150823173,98.82153332996074,1.0,1.0,1.0,1.0,1.0,1.0,77.14499458858901,True
long_shock_no_break,gross,chain_ladder,15,10,15_vs_10,7.75596244469621,,-6.832686052437776,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_no_break,gross,chain_ladder,15,7,15_vs_7,7.75596244469621,,-6.832686052437776,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_no_break,gross,chain_ladder,15,5,15_vs_5,7.75596244469621,,-6.832686052437776,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_no_break,gross,chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,gross,chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,gross,inflation_adjusted_chain_ladder,15,10,15_vs_10,5.597453738270656,,0.485978960093387,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_no_break,gross,inflation_adjusted_chain_ladder,15,7,15_vs_7,5.597453738270656,,0.485978960093387,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_no_break,gross,inflation_adjusted_chain_ladder,15,5,15_vs_5,5.597453738270656,,0.485978960093387,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_no_break,gross,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,gross,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,gross,cashflow_uplift,15,10,15_vs_10,6.49238064213984,,4.331421885101545,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_no_break,gross,cashflow_uplift,15,7,15_vs_7,6.49238064213984,,4.331421885101545,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_no_break,gross,cashflow_uplift,15,5,15_vs_5,6.49238064213984,,4.331421885101545,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_no_break,gross,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,gross,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,gross,regularized_poisson,15,10,15_vs_10,7.2081072689899885,48.8390190997808,-3.3523222729770272,48.8390190997808,1.0,1.0,1.0,1.0,1.0,1.0,41.63091183079081,True
long_shock_no_break,gross,regularized_poisson_break_interaction,15,10,15_vs_10,7.208082307078004,48.83899893549846,-3.352304065128558,48.83899893549846,1.0,1.0,1.0,1.0,1.0,1.0,41.63091662842046,True
long_shock_no_break,gross,regularized_tweedie,15,10,15_vs_10,7.295915972277753,47.49774402505866,-2.385127055229716,47.49774402505866,1.0,1.0,1.0,1.0,1.0,1.0,40.201828052780904,True
long_shock_no_break,ceded,chain_ladder,15,10,15_vs_10,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,chain_ladder,15,7,15_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,chain_ladder,15,5,15_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,inflation_adjusted_chain_ladder,15,10,15_vs_10,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,inflation_adjusted_chain_ladder,15,7,15_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,inflation_adjusted_chain_ladder,15,5,15_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,cashflow_uplift,15,10,15_vs_10,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,cashflow_uplift,15,7,15_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,cashflow_uplift,15,5,15_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_no_break,ceded,regularized_poisson,15,10,15_vs_10,30.087631838387452,58.30513352214355,3.159403073309343,38.572157332662265,1.0,1.0,1.0,1.0,1.0,1.0,28.217501683756097,True
long_shock_no_break,ceded,regularized_poisson_break_interaction,15,10,15_vs_10,30.087631866272346,58.30513352167067,3.1594030879519837,38.572157332187764,1.0,1.0,1.0,1.0,1.0,1.0,28.217501655398323,True
long_shock_no_break,ceded,regularized_tweedie,15,10,15_vs_10,34.21631505685834,25.23846539700017,-13.911449170326142,-11.711110102902957,1.0,1.0,1.0,1.0,1.0,1.0,-8.977849659858173,True
long_stable_break,gross,chain_ladder,15,10,15_vs_10,67.20071811638957,,67.20071811638957,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_stable_break,gross,chain_ladder,15,7,15_vs_7,67.20071811638957,,67.20071811638957,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_stable_break,gross,chain_ladder,15,5,15_vs_5,67.20071811638957,,67.20071811638957,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_stable_break,gross,chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,gross,chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,gross,inflation_adjusted_chain_ladder,15,10,15_vs_10,70.50361753064011,,70.50361753064011,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_stable_break,gross,inflation_adjusted_chain_ladder,15,7,15_vs_7,70.50361753064011,,70.50361753064011,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_stable_break,gross,inflation_adjusted_chain_ladder,15,5,15_vs_5,70.50361753064011,,70.50361753064011,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_stable_break,gross,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,gross,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,gross,cashflow_uplift,15,10,15_vs_10,67.20071811638957,,67.20071811638957,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_stable_break,gross,cashflow_uplift,15,7,15_vs_7,67.20071811638957,,67.20071811638957,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_stable_break,gross,cashflow_uplift,15,5,15_vs_5,67.20071811638957,,67.20071811638957,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_stable_break,gross,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,gross,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,gross,regularized_poisson,15,10,15_vs_10,55.23737064135223,111.1171520415051,55.23737064135223,111.1171520415051,1.0,1.0,1.0,1.0,1.0,1.0,55.879781400152865,True
long_stable_break,gross,regularized_poisson_break_interaction,15,10,15_vs_10,44.788126344832136,134.6577509257723,44.788126344832136,134.6577509257723,1.0,1.0,1.0,1.0,1.0,1.0,89.86962458094015,True
long_stable_break,gross,regularized_tweedie,15,10,15_vs_10,53.01396130653903,105.99072477657806,53.01396130653903,105.99072477657806,1.0,1.0,1.0,1.0,1.0,1.0,52.97676347003903,True
long_stable_break,ceded,chain_ladder,15,10,15_vs_10,117.14098270874779,,115.95727389079036,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_stable_break,ceded,chain_ladder,15,7,15_vs_7,117.14098270874779,,115.95727389079036,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_stable_break,ceded,chain_ladder,15,5,15_vs_5,117.14098270874779,,115.95727389079036,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_stable_break,ceded,chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,ceded,chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,ceded,inflation_adjusted_chain_ladder,15,10,15_vs_10,129.05995035239206,,127.47171661930442,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_stable_break,ceded,inflation_adjusted_chain_ladder,15,7,15_vs_7,129.05995035239206,,127.47171661930442,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_stable_break,ceded,inflation_adjusted_chain_ladder,15,5,15_vs_5,129.05995035239206,,127.47171661930442,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_stable_break,ceded,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,ceded,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,ceded,cashflow_uplift,15,10,15_vs_10,117.14098270874779,,115.95727389079036,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_stable_break,ceded,cashflow_uplift,15,7,15_vs_7,117.14098270874779,,115.95727389079036,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_stable_break,ceded,cashflow_uplift,15,5,15_vs_5,117.14098270874779,,115.95727389079036,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_stable_break,ceded,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,ceded,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_stable_break,ceded,regularized_poisson,15,10,15_vs_10,105.27706166838912,488.456291197798,103.9105071579463,488.456291197798,1.0,1.0,1.0,1.0,1.0,1.0,383.1792295294089,True
long_stable_break,ceded,regularized_poisson_break_interaction,15,10,15_vs_10,61.70701165376582,363.84249396967397,56.40946666518384,363.84249396967397,1.0,1.0,1.0,1.0,1.0,1.0,302.1354823159081,True
long_stable_break,ceded,regularized_tweedie,15,10,15_vs_10,97.5694718683089,437.4068484945017,95.19692542177044,437.4068484945017,1.0,1.0,1.0,1.0,1.0,1.0,339.8373766261928,True
long_emerging_break,gross,chain_ladder,15,10,15_vs_10,60.75991261101765,,60.75991261101765,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_break,gross,chain_ladder,15,7,15_vs_7,60.75991261101765,,60.75991261101765,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_break,gross,chain_ladder,15,5,15_vs_5,60.75991261101765,,60.75991261101765,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_break,gross,chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,gross,chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,gross,inflation_adjusted_chain_ladder,15,10,15_vs_10,74.65437634945339,,74.65437634945339,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_break,gross,inflation_adjusted_chain_ladder,15,7,15_vs_7,74.65437634945339,,74.65437634945339,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_break,gross,inflation_adjusted_chain_ladder,15,5,15_vs_5,74.65437634945339,,74.65437634945339,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_break,gross,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,gross,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,gross,cashflow_uplift,15,10,15_vs_10,75.24475492661249,,75.24475492661249,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_break,gross,cashflow_uplift,15,7,15_vs_7,75.24475492661249,,75.24475492661249,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_break,gross,cashflow_uplift,15,5,15_vs_5,75.24475492661249,,75.24475492661249,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_emerging_break,gross,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,gross,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,gross,regularized_poisson,15,10,15_vs_10,39.50040305402834,83.79334390730925,39.50040305402834,83.79334390730925,1.0,1.0,1.0,1.0,1.0,1.0,44.29294085328091,True
long_emerging_break,gross,regularized_poisson_break_interaction,15,10,15_vs_10,41.09853215841322,138.80627875121647,41.09853215841322,138.80627875121647,1.0,1.0,1.0,1.0,1.0,1.0,97.70774659280325,True
long_emerging_break,gross,regularized_tweedie,15,10,15_vs_10,31.602285611299738,68.44151134674658,31.588746224798705,68.44151134674658,1.0,1.0,1.0,1.0,1.0,1.0,36.839225735446846,True
long_emerging_break,ceded,chain_ladder,15,10,15_vs_10,98.9584881139513,,94.9432740039039,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_emerging_break,ceded,chain_ladder,15,7,15_vs_7,98.9584881139513,,94.9432740039039,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_emerging_break,ceded,chain_ladder,15,5,15_vs_5,98.9584881139513,,94.9432740039039,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_emerging_break,ceded,chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,ceded,chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,ceded,inflation_adjusted_chain_ladder,15,10,15_vs_10,120.56752549063366,,117.42742427991917,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_emerging_break,ceded,inflation_adjusted_chain_ladder,15,7,15_vs_7,120.56752549063366,,117.42742427991917,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_emerging_break,ceded,inflation_adjusted_chain_ladder,15,5,15_vs_5,120.56752549063366,,117.42742427991917,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_emerging_break,ceded,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,ceded,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,ceded,cashflow_uplift,15,10,15_vs_10,118.89590772193323,,117.31033458185291,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_emerging_break,ceded,cashflow_uplift,15,7,15_vs_7,118.89590772193323,,117.31033458185291,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_emerging_break,ceded,cashflow_uplift,15,5,15_vs_5,118.89590772193323,,117.31033458185291,,1.0,1.0,0.14,0.0,0.14,0.0,,False
long_emerging_break,ceded,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,ceded,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_emerging_break,ceded,regularized_poisson,15,10,15_vs_10,114.6745218612154,615.9381266195736,113.1091822216572,615.9381266195736,1.0,1.0,1.0,1.0,1.0,1.0,501.2636047583582,True
long_emerging_break,ceded,regularized_poisson_break_interaction,15,10,15_vs_10,80.07783178226873,384.45581258377473,73.97187768463331,384.45581258377473,1.0,1.0,1.0,1.0,1.0,1.0,304.377980801506,True
long_emerging_break,ceded,regularized_tweedie,15,10,15_vs_10,99.57680133723599,448.9811436809468,96.3435575480777,448.5576600823559,1.0,1.0,1.0,1.0,1.0,1.0,349.4043423437108,True
long_shock_break,gross,chain_ladder,15,10,15_vs_10,59.073251032810404,,59.073251032810404,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_break,gross,chain_ladder,15,7,15_vs_7,59.073251032810404,,59.073251032810404,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_break,gross,chain_ladder,15,5,15_vs_5,59.073251032810404,,59.073251032810404,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_break,gross,chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,gross,chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,gross,inflation_adjusted_chain_ladder,15,10,15_vs_10,74.7942926381295,,74.7942926381295,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_break,gross,inflation_adjusted_chain_ladder,15,7,15_vs_7,74.7942926381295,,74.7942926381295,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_break,gross,inflation_adjusted_chain_ladder,15,5,15_vs_5,74.7942926381295,,74.7942926381295,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_break,gross,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,gross,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,gross,cashflow_uplift,15,10,15_vs_10,78.28590921865947,,78.28590921865947,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_break,gross,cashflow_uplift,15,7,15_vs_7,78.28590921865947,,78.28590921865947,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_break,gross,cashflow_uplift,15,5,15_vs_5,78.28590921865947,,78.28590921865947,,1.0,1.0,1.0,0.0,1.0,0.0,,False
long_shock_break,gross,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,gross,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,gross,regularized_poisson,15,10,15_vs_10,51.06136467097352,105.37736058655122,51.06136467097352,105.37736058655122,1.0,1.0,1.0,1.0,1.0,1.0,54.3159959155777,True
long_shock_break,gross,regularized_poisson_break_interaction,15,10,15_vs_10,41.98710373383187,116.85547836909649,41.98710373383187,116.85547836909649,1.0,1.0,1.0,1.0,1.0,1.0,74.86837463526462,True
long_shock_break,gross,regularized_tweedie,15,10,15_vs_10,48.55386697635975,100.36126667102327,48.55386697635975,100.36126667102327,1.0,1.0,1.0,1.0,1.0,1.0,51.80739969466352,True
long_shock_break,ceded,chain_ladder,15,10,15_vs_10,145.81705059830762,,141.52076791159445,,1.0,1.0,0.16,0.0,0.16,0.0,,False
long_shock_break,ceded,chain_ladder,15,7,15_vs_7,145.81705059830762,,141.52076791159445,,1.0,1.0,0.16,0.0,0.16,0.0,,False
long_shock_break,ceded,chain_ladder,15,5,15_vs_5,145.81705059830762,,141.52076791159445,,1.0,1.0,0.16,0.0,0.16,0.0,,False
long_shock_break,ceded,chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,ceded,chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,ceded,inflation_adjusted_chain_ladder,15,10,15_vs_10,165.58871899157242,,161.71337232716448,,1.0,1.0,0.16,0.0,0.16,0.0,,False
long_shock_break,ceded,inflation_adjusted_chain_ladder,15,7,15_vs_7,165.58871899157242,,161.71337232716448,,1.0,1.0,0.16,0.0,0.16,0.0,,False
long_shock_break,ceded,inflation_adjusted_chain_ladder,15,5,15_vs_5,165.58871899157242,,161.71337232716448,,1.0,1.0,0.16,0.0,0.16,0.0,,False
long_shock_break,ceded,inflation_adjusted_chain_ladder,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,ceded,inflation_adjusted_chain_ladder,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,ceded,cashflow_uplift,15,10,15_vs_10,179.36679151572014,,177.78112117572482,,1.0,1.0,0.16,0.0,0.16,0.0,,False
long_shock_break,ceded,cashflow_uplift,15,7,15_vs_7,179.36679151572014,,177.78112117572482,,1.0,1.0,0.16,0.0,0.16,0.0,,False
long_shock_break,ceded,cashflow_uplift,15,5,15_vs_5,179.36679151572014,,177.78112117572482,,1.0,1.0,0.16,0.0,0.16,0.0,,False
long_shock_break,ceded,cashflow_uplift,10,7,10_vs_7,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,ceded,cashflow_uplift,10,5,10_vs_5,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,False
long_shock_break,ceded,regularized_poisson,15,10,15_vs_10,88.49514292054911,230.60074028666423,87.2832715812685,230.60074028666423,1.0,1.0,1.0,1.0,1.0,1.0,142.10559736611512,True
long_shock_break,ceded,regularized_poisson_break_interaction,15,10,15_vs_10,52.20940034877855,140.53284207587322,45.520190427311945,140.53284207587322,1.0,1.0,1.0,1.0,1.0,1.0,88.32344172709466,True
long_shock_break,ceded,regularized_tweedie,15,10,15_vs_10,76.54743973241803,170.45996743920514,69.86149061336135,169.47521820340506,1.0,1.0,1.0,1.0,1.0,1.0,93.91252770678712,True
