scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,accident_year,expected_gross_ultimate,expected_ceded_ultimate,expected_retained_ultimate,exposure_measure,expected_gross_loss_per_claim,expected_ceded_loss_per_claim,gross_standard_deviation,ceded_standard_deviation,retained_standard_deviation,gross_mcse,ceded_mcse,retained_mcse,gross_relative_mcse,ceded_relative_mcse,calibration_records,unique_calibrations,pricing_assumption_version,calibration_simulations,calibration_seed_base,attachment,limit
long_emerging_no_break,constant,long,emerging,False,2018,145661665.6406487,40727778.11293769,104933887.52771099,50.6,2878689.0442815945,804896.8006509425,25766462.698515326,10679777.35167899,17295517.309977997,1821964.0501310416,755174.2986934722,1222977.7574014757,0.012508191788949309,0.018541995995936287,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2019,151516049.57517898,46820032.71437826,104696016.86080073,49.345,3070545.1327425065,948830.3316319437,25031329.585545857,9993137.854888726,17724121.73590427,1769982.2892054927,706621.5542523807,1253284.667003379,0.0116818138683537,0.015092290912376485,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2020,162033053.57693765,53498747.65240168,108534305.92453597,50.475,3210164.5087060453,1059905.8474968139,26202069.757249407,11285145.79825273,17681353.869279277,1852766.120647401,797980.3120623379,1250260.5221526376,0.011434494874637772,0.014915869007758254,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2021,175988136.2801146,62271073.62048061,113717062.65963402,50.2,3505739.766536147,1240459.6338741158,36532525.503711574,13092467.884678813,27600764.822531775,2583239.6517544948,925777.2823723481,1951668.7971947333,0.014678487461466359,0.014866891295541517,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2022,182493809.1093254,70456027.79391672,112037781.31540866,49.945,3653895.4672004287,1410672.295403278,33006828.25096296,13646501.547612278,22198254.273213558,2333935.2081715623,964953.3783789356,1569653.6127092561,0.012789119913505594,0.013695824311887353,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2023,195610925.6775766,79660282.74060974,115950642.93696685,50.12,3902851.669544625,1589391.1161334745,35599737.960906096,14354083.647648225,24465506.684050642,2517281.6120620854,1014986.9884970993,1729972.5681457012,0.012868819077167979,0.012741443459372417,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2024,203504572.01895773,87988832.5898265,115515739.42913124,49.82,4084796.708529862,1766134.736849187,35316596.667035274,15438020.196237741,22315059.86709505,2497260.4991690866,1091632.8768854581,1577913.0154606686,0.012271274666676536,0.012406493469168674,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2010,100701191.72646391,15963636.921469508,84737554.80499439,50.65,1988177.5266824071,315175.4574821226,17577768.834242065,6562549.688421448,13140012.324021298,1242935.9540822117,464042.338655647,929139.1819190265,0.012342812758943474,0.029068710403426685,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2011,106254484.23100269,17807234.77409742,88447249.45690525,50.735,2094303.4242830924,350985.2128530092,20931492.669681598,6696996.5880179,15985211.498251213,1480080.0407088369,473549.17009706283,1130325.1449114603,0.013929577197806232,0.02659307725789588,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2012,111327986.20258254,20318727.29607924,91009258.90650329,49.8,2235501.730975553,408006.57221042656,19994342.556196123,7014076.424225574,15566029.886100218,1413813.5206853047,495970.1003330595,1100684.5288613925,0.01269953377322932,0.024409506220833196,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2013,117344928.36486953,23304006.436133806,94040921.92873573,50.735,2312898.9526928063,459328.0070194896,20208165.1416836,7785631.824951568,15168439.233194211,1428933.0607022082,550527.3059245049,1072570.6241807702,0.01217720340038146,0.02362371927047231,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2014,121105784.49152346,26108504.938878547,94997279.55264492,49.86,2428916.6564685814,523636.2803625862,20853747.077933364,8717922.715120941,14685378.999859579,1474582.5971955832,616450.2269722256,1038413.1075095227,0.012175988152727696,0.023611088739679643,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2015,126185425.94593239,28730821.059362564,97454604.88656983,49.485,2549973.243324894,580596.5658151474,22408429.09744723,7996025.896069094,17053204.159607537,1584515.2170542884,565404.4133653695,1205843.6302217129,0.012557038225105469,0.019679368445376197,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
