scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,attempts,successes,failures,success_rate,mean_runtime_seconds,mean_signed_error,mean_absolute_error,root_mean_squared_error,mean_percentage_error,mean_absolute_percentage_error,median_absolute_percentage_error,mean_normalised_error
long_shock_break,long,shock,True,none,cashflow_uplift,ceded,10,1,9,0.1,0.02576093909992778,189291715.51556212,189291715.51556212,189291715.51556212,50.6867329681465,50.6867329681465,50.6867329681465,0.506867329681465
long_shock_break,long,shock,True,none,cashflow_uplift,gross,10,10,0,1.0,0.07930699870012177,555402288.5713699,555402288.5713699,559694280.3045053,75.00072279535132,75.00072279535132,74.25787761232806,0.7500072279535132
long_shock_break,long,shock,True,none,chain_ladder,ceded,10,1,9,0.1,0.015537909099839453,128932909.13640594,128932909.13640594,128932909.13640594,34.52442658889649,34.52442658889649,34.52442658889649,0.3452442658889649
long_shock_break,long,shock,True,none,chain_ladder,gross,10,10,0,1.0,0.04320386570007031,423554128.4692744,423554128.4692744,427877262.8261765,57.22853468742956,57.22853468742956,56.64920579659227,0.5722853468742957
long_shock_break,long,shock,True,none,inflation_adjusted_chain_ladder,ceded,10,1,9,0.1,0.04690729020003346,186763276.5821131,186763276.5821131,186763276.5821131,50.00969166870589,50.00969166870589,50.00969166870589,0.5000969166870589
long_shock_break,long,shock,True,none,inflation_adjusted_chain_ladder,gross,10,10,0,1.0,0.10503062440020586,552235333.435008,552235333.435008,556987139.9028426,74.63583364504659,74.63583364504659,72.84225497912458,0.746358336450466
long_shock_break,long,shock,True,none,regularized_poisson,ceded,10,10,0,1.0,2.2090345270999023,365570227.74160945,365570227.74160945,388276764.2452912,94.11452533193979,94.11452533193979,91.86691911743615,0.941145253319398
long_shock_break,long,shock,True,none,regularized_poisson,gross,10,10,0,1.0,2.48456424040005,433199545.95003223,433199545.95003223,450141087.78158814,58.41652689152786,58.41652689152786,61.28592334997494,0.5841652689152785
long_shock_no_break,long,shock,False,none,cashflow_uplift,ceded,10,0,10,0.0,0.01733858580000742,,,,,,,
long_shock_no_break,long,shock,False,none,cashflow_uplift,gross,10,10,0,1.0,0.07733111710003868,21260822.30749774,40158261.73311307,50512405.082178935,2.2743120447251948,4.222058987324337,3.585883230911965,0.02274312044725195
long_shock_no_break,long,shock,False,none,chain_ladder,ceded,10,0,10,0.0,0.011872575899906224,,,,,,,
long_shock_no_break,long,shock,False,none,chain_ladder,gross,10,10,0,1.0,0.04343264029994316,-77929548.09945208,79242588.75042623,88897760.77310678,-7.934106602336209,8.078465335016265,8.26507726536674,-0.07934106602336208
long_shock_no_break,long,shock,False,none,inflation_adjusted_chain_ladder,ceded,10,0,10,0.0,0.03988289499993698,,,,,,,
long_shock_no_break,long,shock,False,none,inflation_adjusted_chain_ladder,gross,10,10,0,1.0,0.09366315750003196,5811410.903669501,44965733.680736974,51187204.76803009,0.7101877007364867,4.684107941628699,4.310290633511199,0.007101877007364867
long_shock_no_break,long,shock,False,none,regularized_poisson,ceded,10,10,0,1.0,2.7826065292998465,59228329.54975684,147767417.1912049,165052164.85030386,11.210044617295939,28.886655232484696,28.61538216905508,0.1121004461729594
long_shock_no_break,long,shock,False,none,regularized_poisson,gross,10,10,0,1.0,2.379683048900006,-12176663.335298264,45772555.749975525,60235260.97160472,-1.2161356339268332,4.834713478213723,3.444380299411633,-0.012161356339268329
long_stable_break,long,stable,True,none,cashflow_uplift,ceded,10,1,9,0.1,0.0266337803001079,126909637.66601852,126909637.66601852,126909637.66601852,56.25639552560854,56.25639552560854,56.25639552560854,0.5625639552560854
long_stable_break,long,stable,True,none,cashflow_uplift,gross,10,10,0,1.0,0.0856718138999895,389586861.5177201,389586861.5177201,392939381.1800687,67.6296574582559,67.6296574582559,66.70278861523613,0.6762965745825591
long_stable_break,long,stable,True,none,chain_ladder,ceded,10,1,9,0.1,0.02199864500007607,126909637.66601858,126909637.66601858,126909637.66601858,56.25639552560857,56.25639552560857,56.25639552560857,0.5625639552560857
long_stable_break,long,stable,True,none,chain_ladder,gross,10,10,0,1.0,0.07175416219997714,389586861.5177201,389586861.5177201,392939381.1800687,67.6296574582559,67.6296574582559,66.70278861523613,0.6762965745825591
long_stable_break,long,stable,True,none,inflation_adjusted_chain_ladder,ceded,10,1,9,0.1,0.051502591899952675,145392905.61003807,145392905.61003807,145392905.61003807,64.44964271461208,64.44964271461208,64.44964271461208,0.6444964271461209
long_stable_break,long,stable,True,none,inflation_adjusted_chain_ladder,gross,10,10,0,1.0,0.1229056553999726,407267621.10254514,407267621.10254514,410822905.41046596,70.72338153400425,70.72338153400425,69.14056763145803,0.7072338153400425
long_stable_break,long,stable,True,none,regularized_poisson,ceded,10,10,0,1.0,2.2029703897001127,261184356.41862577,261184356.41862577,285945317.3604045,109.0307555263156,109.0307555263156,115.27221118354691,1.090307555263156
long_stable_break,long,stable,True,none,regularized_poisson,gross,10,10,0,1.0,2.6999352352000643,357418589.5290427,357418589.5290427,370003985.60386956,62.13407861451792,62.13407861451792,64.13221490364592,0.6213407861451793
